population	trait_id	anc_effect	rank
Landrace	X2020_paniclesPerPlot_NR	-0.148134370561726	92
Landrace	X2020_panicleGrainWeight_NR	-0.148114119146031	93
Landrace	X2020_panicleGrainWeight_NR	-0.1479705857222	94
Landrace	X2020_paniclesPerPlot_NR	-0.147348129387478	95
Landrace	X2020_panicleGrainWeight_NR	-0.147149060873575	96
Landrace	X2020_panicleGrainWeight_NR	-0.146911208825442	97
Landrace	X2020_panicleGrainWeight_NR	-0.146226864582675	98
Landrace	X2020_panicleGrainWeight_NR	-0.145380531799298	99
Landrace	X2020_panicleGrainWeight_NR	-0.144559878546781	100
Landrace	X2020_paniclesPerPlot_NR	-0.144521705287176	101
Landrace	X2020_paniclesPerPlot_NR	-0.143908758815944	102
Landrace	X2020_panicleGrainWeight_NR	-0.142190350504969	103
Landrace	X2020_panicleGrainWeight_NR	-0.14066720400749	104
Landrace	X2020_panicleGrainWeight_NR	-0.140098969282037	105
Landrace	X2020_panicleGrainWeight_NR	-0.140022187718895	106
Landrace	X2020_panicleGrainWeight_NR	-0.140002240283015	107
Landrace	X2020_paniclesPerPlot_NR	-0.13988161225753	108
Landrace	X2020_rachisDiameterUpper_NR	-0.139385137294231	109
Landrace	X2020_paniclesPerPlot_NR	-0.138329545937469	110
Landrace	X2020_paniclesPerPlot_NR	-0.138269204080018	111
Landrace	X2020_paniclesPerPlot_NR	-0.138105200893853	112
Landrace	X2020_panicleGrainWeight_NR	-0.137696900714472	113
Landrace	X2020_paniclesPerPlot_NR	-0.137089301348044	114
Landrace	X2020_panicleGrainWeight_NR	-0.136816331933269	115
Landrace	X2020_panicleGrainWeight_NR	-0.136725031161607	116
Landrace	X2020_paniclesPerPlot_NR	-0.136379278188277	117
Landrace	X2020_panicleGrainWeight_NR	-0.136072563739669	118
Landrace	X2020_paniclesPerPlot_NR	-0.134784377437905	119
Landrace	X2020_panicleGrainWeight_NR	-0.133901493655099	120
Landrace	X2020_paniclesPerPlot_NR	-0.133721536160969	121
Landrace	X2020_paniclesPerPlot_NR	-0.133390168500722	122
Landrace	X2020_paniclesPerPlot_NR	-0.133389394102197	123
Landrace	X2020_panicleGrainWeight_NR	-0.132420967066381	124
Landrace	X2020_panicleGrainWeight_NR	-0.131512186643552	125
Landrace	X2020_panicleGrainWeight_NR	-0.130180694462169	126
Landrace	X2020_panicleGrainWeight_NR	-0.129857296541641	127
Landrace	X2020_panicleGrainWeight_NR	-0.129028820525976	128
Landrace	X2020_panicleGrainWeight_NR	-0.128432851194015	129
Landrace	X2020_paniclesPerPlot_NR	-0.127052525259288	130
Landrace	X2020_paniclesPerPlot_NR	-0.126860231111616	131
Landrace	X2020_panicleGrainWeight_NR	-0.126646270230277	132
Landrace	X2020_panicleGrainWeight_NR	-0.125423649384353	133
Landrace	X2020_panicleGrainWeight_NR	-0.125256995651355	134
Landrace	X2020_paniclesPerPlot_NR	-0.125121709580079	135
Landrace	X2020_rachisDiameterUpper_NR	-0.124098480525622	136
Landrace	X2020_panicleGrainWeight_NR	-0.122850292262356	137
Landrace	X2020_paniclesPerPlot_NR	-0.122570376658588	138
Landrace	X2020_paniclesPerPlot_NR	-0.121792186578295	139
Landrace	X2020_paniclesPerPlot_NR	-0.120235487037313	140
Landrace	X2020_panicleGrainWeight_NR	-0.11945535478956	141
Landrace	X2020_paniclesPerPlot_NR	-0.118968405786315	142
Landrace	X2020_panicleGrainWeight_NR	-0.118792328921712	143
Landrace	X2020_paniclesPerPlot_NR	-0.117141501454394	144
Landrace	X2020_panicleGrainWeight_NR	-0.116542692286146	145
Landrace	X2020_panicleGrainWeight_NR	-0.116152579563938	146
Landrace	X2020_panicleGrainWeight_NR	-0.115984725343381	147
Landrace	X2020_panicleGrainWeight_NR	-0.115917158030253	148
Landrace	X2020_paniclesPerPlot_NR	-0.115573577085828	149
Landrace	X2020_panicleGrainWeight_NR	-0.115531688805721	150
Landrace	X2020_paniclesPerPlot_NR	-0.115322692841837	151
Landrace	X2020_panicleGrainWeight_NR	-0.114447039816547	152
Landrace	X2020_paniclesPerPlot_NR	-0.114428139099759	153
Landrace	X2020_paniclesPerPlot_NR	-0.114106996390226	154
Landrace	X2020_paniclesPerPlot_NR	-0.113982578286741	155
Landrace	X2020_paniclesPerPlot_NR	-0.113811030902813	156
Landrace	X2020_panicleGrainWeight_NR	-0.11365244431039	157
Landrace	X2020_paniclesPerPlot_NR	-0.113425731510826	158
Landrace	X2020_rachisDiameterUpper_NR	-0.113102984032259	159
Landrace	X2020_panicleGrainWeight_NR	-0.113047538557845	160
Landrace	X2020_paniclesPerPlot_NR	-0.112563412331676	161
Landrace	X2020_rachisDiameterUpper_NR	-0.111602351687501	162
Landrace	X2020_paniclesPerPlot_NR	-0.110149081297106	163
Landrace	X2020_panicleGrainWeight_NR	-0.109073526336205	164
Landrace	X2020_paniclesPerPlot_NR	-0.108782521540371	165
Landrace	X2020_panicleGrainWeight_NR	-0.108622322996446	166
Landrace	X2020_panicleGrainWeight_NR	-0.108583204420039	167
Landrace	X2020_rachisDiameterUpper_NR	-0.10814222065893	168
Landrace	X2020_paniclesPerPlot_NR	-0.108077259379924	169
Landrace	X2020_panicleGrainWeight_NR	-0.107810544454167	170
Landrace	X2020_paniclesPerPlot_NR	-0.107413851164568	171
Landrace	X2020_panicleGrainWeight_NR	-0.107184745114722	172
Landrace	X2020_panicleGrainWeight_NR	-0.106405556146181	173
Landrace	X2020_paniclesPerPlot_NR	-0.106400178400948	174
Landrace	X2020_paniclesPerPlot_NR	-0.106372770144615	175
Landrace	X2020_rachisDiameterUpper_NR	-0.106052483746485	176
Landrace	X2020_paniclesPerPlot_NR	-0.105911805302962	177
Landrace	X2020_rachisDiameterUpper_NR	-0.105795311966914	178
Landrace	X2020_paniclesPerPlot_NR	-0.105727995819563	179
Landrace	X2020_paniclesPerPlot_NR	-0.105720616449753	180
Landrace	X2020_rachisDiameterUpper_NR	-0.104781851213478	181
Landrace	X2020_rachisDiameterUpper_NR	-0.10460515350787	182
Landrace	X2020_paniclesPerPlot_NR	-0.104374648677019	183
Landrace	X2020_paniclesPerPlot_NR	-0.104224970018511	184
Landrace	X2020_panicleGrainWeight_NR	-0.103931782598959	185
Landrace	X2020_panicleGrainWeight_NR	-0.103636304766323	186
Landrace	X2020_paniclesPerPlot_NR	-0.103516065206748	187
Landrace	X2020_panicleGrainWeight_NR	-0.103478383004901	188
Landrace	X2020_paniclesPerPlot_NR	-0.10331137181016	189
Landrace	X2020_rachisDiameterUpper_NR	-0.103150475006895	190
Landrace	X2020_panicleGrainWeight_NR	-0.103041023747959	191
Landrace	X2020_panicleGrainWeight_NR	-0.102741266081077	192
Landrace	X2020_rachisDiameterUpper_NR	-0.102700516176323	193
Landrace	X2020_paniclesPerPlot_NR	-0.102408013996029	194
Landrace	X2020_panicleGrainWeight_NR	-0.102289816827433	195
Landrace	X2020_panicleGrainWeight_NR	-0.101913275474772	196
Landrace	X2020_paniclesPerPlot_NR	-0.10163371506544	197
Landrace	X2020_paniclesPerPlot_NR	-0.101342407858086	198
Landrace	X2020_paniclesPerPlot_NR	-0.100611343719358	199
Landrace	X2020_paniclesPerPlot_NR	-0.100106002811288	200
Landrace	X2020_rachisLength_NR	-0.0998732565254057	201
Landrace	X2020_panicleGrainWeight_NR	-0.0996277600589485	202
Landrace	X2020_panicleGrainWeight_NR	-0.0991951148307198	203
Landrace	X2020_panicleGrainWeight_NR	-0.0989411691359694	204
Landrace	X2020_paniclesPerPlot_NR	-0.0988035939994242	205
Landrace	X2020_paniclesPerPlot_NR	-0.0985389601544257	206
Landrace	X2020_rachisDiameterUpper_NR	-0.0972148383295178	207
Landrace	X2020_paniclesPerPlot_NR	-0.0970858019358748	208
Landrace	X2020_rachisDiameterUpper_NR	-0.0966568376605885	209
Landrace	X2020_paniclesPerPlot_NR	-0.0964440477048552	210
Landrace	X2020_panicleGrainWeight_NR	-0.0955789685209951	211
Landrace	X2020_paniclesPerPlot_NR	-0.0951855971357453	212
Landrace	X2020_rachisDiameterUpper_NR	-0.0947104132896986	213
Landrace	X2020_paniclesPerPlot_NR	-0.094555883478673	214
Landrace	X2020_rachisDiameterUpper_NR	-0.0942436897486942	215
Landrace	X2020_paniclesPerPlot_NR	-0.0941820178880396	216
Landrace	X2020_panicleGrainWeight_NR	-0.094034034785052	217
Landrace	X2020_rachisDiameterUpper_NR	-0.0939073931432551	218
Landrace	X2020_paniclesPerPlot_NR	-0.0929928752843054	219
Landrace	X2020_rachisDiameterUpper_NR	-0.0929342797651706	220
Landrace	X2020_panicleGrainWeight_NR	-0.0925874514746585	221
Landrace	X2020_paniclesPerPlot_NR	-0.0925863472280126	222
Landrace	X2020_paniclesPerPlot_NR	-0.0924578502536846	223
Landrace	X2020_paniclesPerPlot_NR	-0.0921471155465017	224
Landrace	X2020_rachisDiameterUpper_NR	-0.0918145697791239	225
Landrace	X2020_paniclesPerPlot_NR	-0.0917996494597731	226
Landrace	X2020_panicleGrainWeight_NR	-0.0914013238124318	227
Landrace	X2020_paniclesPerPlot_NR	-0.0912616089452348	228
Landrace	X2020_panicleGrainWeight_NR	-0.0910511409811655	229
Landrace	X2020_rachisDiameterUpper_NR	-0.090897888619942	230
Landrace	X2020_panicleGrainWeight_NR	-0.0904979646482902	231
Landrace	X2020_panicleGrainWeight_NR	-0.090407945156397	232
Landrace	X2020_paniclesPerPlot_NR	-0.0895902231643986	233
Landrace	X2020_rachisDiameterUpper_NR	-0.0886595695126778	234
Landrace	X2020_rachisDiameterUpper_NR	-0.0880255258218869	235
Landrace	X2020_rachisDiameterUpper_NR	-0.0878896501360243	236
Landrace	X2020_panicleGrainWeight_NR	-0.0876445199812527	237
Landrace	X2020_panicleGrainWeight_NR	-0.0873292142255863	238
Landrace	X2020_paniclesPerPlot_NR	-0.0869547758516971	239
Landrace	X2020_rachisDiameterUpper_NR	-0.0868861693961226	240
Landrace	X2020_paniclesPerPlot_NR	-0.0862348838243402	241
Landrace	X2020_rachisDiameterUpper_NR	-0.0862223725687187	242
Landrace	X2020_panicleGrainWeight_NR	-0.0860739746477531	243
Landrace	X2020_paniclesPerPlot_NR	-0.085878070390758	244
Landrace	X2020_panicleGrainWeight_NR	-0.0858003997617755	245
Landrace	X2020_panicleGrainWeight_NR	-0.0857847708895906	246
Landrace	X2020_paniclesPerPlot_NR	-0.0857603591961295	247
Landrace	X2020_paniclesPerPlot_NR	-0.0856948647190684	248
Landrace	X2020_rachisDiameterUpper_NR	-0.085244181297488	249
Landrace	X2020_paniclesPerPlot_NR	-0.0849616463673255	250
Landrace	X2020_paniclesPerPlot_NR	-0.084715928177595	251
Landrace	X2020_panicleGrainWeight_NR	-0.084495271728462	252
Landrace	X2020_paniclesPerPlot_NR	-0.0844889533942602	253
Landrace	X2020_paniclesPerPlot_NR	-0.0842332855153653	254
Landrace	X2020_rachisDiameterUpper_NR	-0.0841985088439058	255
Landrace	X2020_paniclesPerPlot_NR	-0.0841958477701881	256
Landrace	X2020_rachisDiameterUpper_NR	-0.0837198725480578	257
Landrace	X2020_paniclesPerPlot_NR	-0.0833070922839069	258
Landrace	X2020_rachisDiameterUpper_NR	-0.0832083522528736	259
Landrace	X2020_rachisDiameterUpper_NR	-0.0831011428992757	260
Landrace	X2020_paniclesPerPlot_NR	-0.0829143987082099	261
Landrace	X2020_paniclesPerPlot_NR	-0.0829039993679575	262
Landrace	X2020_paniclesPerPlot_NR	-0.0828502930719748	263
Landrace	X2020_rachisDiameterUpper_NR	-0.0827661707101425	264
Landrace	X2020_panicleGrainWeight_NR	-0.0827242441389091	265
Landrace	X2020_panicleGrainWeight_NR	-0.0827132992042638	266
Landrace	X2020_rachisDiameterUpper_NR	-0.0824132534818173	267
Landrace	X2020_paniclesPerPlot_NR	-0.0823851466673358	268
Landrace	X2020_paniclesPerPlot_NR	-0.0823685383302522	269
Landrace	X2020_rachisDiameterUpper_NR	-0.08230582345952	270
Landrace	X2020_panicleGrainWeight_NR	-0.0821087710642347	271
Landrace	X2020_rachisDiameterUpper_NR	-0.0819431014657703	272
Landrace	X2020_rachisDiameterUpper_NR	-0.0816436736346938	273
Landrace	X2020_panicleGrainWeight_NR	-0.0814489437588869	274
Landrace	X2020_rachisDiameterUpper_NR	-0.0809554016903895	275
Landrace	X2020_rachisDiameterUpper_NR	-0.0806519721690912	276
Landrace	X2020_paniclesPerPlot_NR	-0.0806097343008837	277
Landrace	X2020_paniclesPerPlot_NR	-0.0805990618481317	278
Landrace	X2020_paniclesPerPlot_NR	-0.0804224851902169	279
Landrace	X2020_rachisDiameterUpper_NR	-0.0794488736287526	280
Landrace	X2020_rachisDiameterUpper_NR	-0.0789360283028603	281
Landrace	X2020_paniclesPerPlot_NR	-0.0787236067709322	282
Landrace	X2020_rachisDiameterUpper_NR	-0.078256459772372	283
Landrace	X2020_panicleGrainWeight_NR	-0.0777932215302745	284
Landrace	X2020_paniclesPerPlot_NR	-0.0775758474837494	285
Landrace	X2020_paniclesPerPlot_NR	-0.076954071706447	286
Landrace	X2020_paniclesPerPlot_NR	-0.07694734770244	287
Landrace	X2020_paniclesPerPlot_NR	-0.0768859096228221	288
Landrace	X2020_paniclesPerPlot_NR	-0.0762472193046534	289
Landrace	X2020_paniclesPerPlot_NR	-0.076161230577028	290
Landrace	X2020_rachisDiameterUpper_NR	-0.0759943478290345	291
Landrace	X2020_paniclesPerPlot_NR	-0.0755904602968917	292
Landrace	X2020_paniclesPerPlot_NR	-0.0753478535460261	293
Landrace	X2020_rachisDiameterUpper_NR	-0.0750206193091977	294
Landrace	X2020_paniclesPerPlot_NR	-0.0749918744390101	295
Landrace	X2020_panicleGrainWeight_NR	-0.0749694766341162	296
Landrace	X2020_panicleGrainWeight_NR	-0.0747320385183963	297
Landrace	X2020_paniclesPerPlot_NR	-0.0744018599788745	298
Landrace	X2020_rachisDiameterUpper_NR	-0.074274092170093	299
Landrace	X2020_paniclesPerPlot_NR	-0.0741122286984943	300
Landrace	X2020_paniclesPerPlot_NR	-0.074012034459861	301
Landrace	X2020_paniclesPerPlot_NR	-0.0739847658478595	302
Landrace	X2020_paniclesPerPlot_NR	-0.0739462938608383	303
Landrace	X2020_panicleGrainWeight_NR	-0.0738928942982357	304
Landrace	X2020_rachisDiameterUpper_NR	-0.0734199068114248	305
Landrace	X2020_rachisDiameterUpper_NR	-0.0732068954816545	306
Landrace	X2020_rachisDiameterUpper_NR	-0.0728541051103127	307
Landrace	X2020_paniclesPerPlot_NR	-0.072663504821559	308
Landrace	X2020_paniclesPerPlot_NR	-0.0724960134471414	309
Landrace	X2020_rachisDiameterUpper_NR	-0.0722879509246931	310
Landrace	X2020_panicleGrainWeight_NR	-0.0721729138097766	311
Landrace	X2020_paniclesPerPlot_NR	-0.0720495031315993	312
Landrace	X2020_rachisDiameterUpper_NR	-0.0719691612864961	313
Landrace	X2020_paniclesPerPlot_NR	-0.07165578376448	314
Landrace	X2020_rachisDiameterUpper_NR	-0.0715418361990832	315
Landrace	X2020_panicleGrainWeight_NR	-0.0715194157606015	316
Landrace	X2020_rachisDiameterUpper_NR	-0.0714598902185005	317
Landrace	X2020_rachisDiameterUpper_NR	-0.071307513734546	318
Landrace	X2020_paniclesPerPlot_NR	-0.0712740523366533	319
Landrace	X2020_rachisDiameterUpper_NR	-0.0710548240065467	320
Landrace	X2020_rachisDiameterUpper_NR	-0.0709071647317885	321
Landrace	X2020_rachisDiameterUpper_NR	-0.0705724330727112	322
Landrace	X2020_rachisLength_NR	-0.0700319298468027	323
Landrace	X2020_rachisDiameterUpper_NR	-0.0695425470084762	324
Landrace	X2020_rachisDiameterUpper_NR	-0.0693427050953504	325
Landrace	X2020_rachisDiameterUpper_NR	-0.069315340766389	326
Landrace	X2020_paniclesPerPlot_NR	-0.0691370948586404	327
Landrace	X2020_rachisDiameterUpper_NR	-0.0690043889296717	328
Landrace	X2020_paniclesPerPlot_NR	-0.0687045257142005	329
Landrace	X2020_rachisDiameterUpper_NR	-0.0686903207438422	330
Landrace	X2020_rachisDiameterUpper_NR	-0.0685880371673513	331
Landrace	X2020_rachisLength_NR	-0.0685631890631753	332
Landrace	X2020_paniclesPerPlot_NR	-0.0685553063322124	333
Landrace	X2020_paniclesPerPlot_NR	-0.0683537079627189	334
Landrace	X2020_paniclesPerPlot_NR	-0.0682806672339674	335
Landrace	X2020_rachisDiameterUpper_NR	-0.0681374670616162	336
Landrace	X2020_rachisDiameterUpper_NR	-0.0679979943374745	337
Landrace	X2020_rachisDiameterUpper_NR	-0.0678932929113123	338
Landrace	X2020_paniclesPerPlot_NR	-0.0678901702569973	339
Landrace	X2020_rachisDiameterUpper_NR	-0.067641912728606	340
Landrace	X2020_rachisDiameterLower_NR	-0.0675631617779615	341
Landrace	X2020_panicleGrainWeight_NR	-0.0675248957095113	342
Landrace	X2020_paniclesPerPlot_NR	-0.067354292845746	343
Landrace	X2020_paniclesPerPlot_NR	-0.0671877792324104	344
Landrace	X2020_panicleGrainWeight_NR	-0.0670543944769027	345
Landrace	X2020_paniclesPerPlot_NR	-0.0668646354126954	346
Landrace	X2020_paniclesPerPlot_NR	-0.066859564999908	347
Landrace	X2020_paniclesPerPlot_NR	-0.0667870391954749	348
Landrace	X2020_paniclesPerPlot_NR	-0.0667211201949017	349
Landrace	X2020_rachisLength_NR	-0.0665370558611211	350
Landrace	X2020_rachisDiameterUpper_NR	-0.0664249425281739	351
Landrace	X2020_paniclesPerPlot_NR	-0.0663613151750035	352
Landrace	X2020_rachisLength_NR	-0.0655236154771859	353
Landrace	X2020_paniclesPerPlot_NR	-0.0654502475280958	354
Landrace	X2020_paniclesPerPlot_NR	-0.0654325720737718	355
Landrace	X2020_rachisDiameterUpper_NR	-0.0651015197662693	356
Landrace	X2020_rachisDiameterUpper_NR	-0.0651014038181058	357
Landrace	X2020_paniclesPerPlot_NR	-0.064950912111412	358
Landrace	X2020_rachisDiameterUpper_NR	-0.0648257502474761	359
Landrace	X2020_rachisDiameterUpper_NR	-0.064825115434217	360
Landrace	X2020_paniclesPerPlot_NR	-0.064772183236881	361
Landrace	X2020_rachisDiameterUpper_NR	-0.0646999734834707	362
Landrace	X2020_rachisDiameterUpper_NR	-0.0642807031797718	363
Landrace	X2020_paniclesPerPlot_NR	-0.0640746691559478	364
Landrace	X2020_rachisDiameterUpper_NR	-0.063978112230375	365
Landrace	X2020_paniclesPerPlot_NR	-0.063927788034374	366
Landrace	X2020_rachisDiameterUpper_NR	-0.0637060143243891	367
Landrace	X2020_rachisDiameterUpper_NR	-0.0633629275625865	368
Landrace	X2020_paniclesPerPlot_NR	-0.0632419944946051	369
Landrace	X2020_rachisDiameterUpper_NR	-0.0631107375854156	370
Landrace	X2020_rachisDiameterUpper_NR	-0.0627187498081664	371
Landrace	X2020_rachisDiameterLower_NR	-0.0623747987791378	372
Landrace	X2020_rachisDiameterUpper_NR	-0.06231481296664	373
Landrace	X2020_paniclesPerPlot_NR	-0.0621600723880934	374
Landrace	X2020_paniclesPerPlot_NR	-0.0619174445859313	375
Landrace	X2020_rachisDiameterUpper_NR	-0.0615466726896907	376
Landrace	X2020_rachisDiameterUpper_NR	-0.0613053296474003	377
Landrace	X2020_rachisDiameterUpper_NR	-0.0610285788780301	378
Landrace	X2020_rachisDiameterUpper_NR	-0.0607428592007795	379
Landrace	X2020_rachisLength_NR	-0.0606788091908037	380
Landrace	X2020_paniclesPerPlot_NR	-0.0604245512582626	381
Landrace	X2020_paniclesPerPlot_NR	-0.0601894575643932	382
Landrace	X2020_paniclesPerPlot_NR	-0.0599293503715997	383
Landrace	X2020_rachisDiameterUpper_NR	-0.0599253607786724	384
Landrace	X2020_rachisLength_NR	-0.0598932820443604	385
Landrace	X2020_rachisDiameterUpper_NR	-0.0598654233657717	386
Landrace	X2020_panicleGrainWeight_NR	-0.0596499362202618	387
Landrace	X2020_paniclesPerPlot_NR	-0.0594648427463933	388
Landrace	X2020_panicleGrainWeight_NR	-0.0593929066832219	389
Landrace	X2020_panicleGrainWeight_NR	-0.0593300658203556	390
Landrace	X2020_paniclesPerPlot_NR	-0.0591005410509252	391
Landrace	X2020_rachisDiameterUpper_NR	-0.0590563500585709	392
Landrace	X2020_paniclesPerPlot_NR	-0.0585875123990704	393
Landrace	X2020_paniclesPerPlot_NR	-0.058374411411632	394
Landrace	X2020_rachisDiameterUpper_NR	-0.0583468114280164	395
Landrace	X2020_rachisDiameterUpper_NR	-0.0580146817072889	396
Landrace	X2020_rachisLength_NR	-0.0575978070930213	397
Landrace	X2020_paniclesPerPlot_NR	-0.0574986975821222	398
Landrace	X2020_paniclesPerPlot_NR	-0.056904781249015	399
Landrace	X2020_panicleGrainWeight_NR	-0.0564995924179622	400
Landrace	X2020_rachisDiameterUpper_NR	-0.0563396695004313	401
Landrace	X2020_rachisDiameterUpper_NR	-0.0562663728865859	402
Landrace	X2020_rachisDiameterUpper_NR	-0.056103548226739	403
Landrace	X2020_rachisDiameterUpper_NR	-0.0559071127773763	404
Landrace	X2020_rachisLength_NR	-0.0558121054636755	405
Landrace	X2020_panicleGrainWeight_NR	-0.0556524033614537	406
Landrace	X2020_rachisDiameterUpper_NR	-0.0556262292085296	407
Landrace	X2020_rachisLength_NR	-0.0553932761992667	408
Landrace	X2020_rachisLength_NR	-0.055007855205534	409
Landrace	X2020_rachisDiameterUpper_NR	-0.0548193336760059	410
Landrace	X2020_rachisLength_NR	-0.0547543424112651	411
Landrace	X2020_rachisDiameterUpper_NR	-0.0547352375208166	412
Landrace	X2020_panicleGrainWeight_NR	-0.0546145626465254	413
Landrace	X2020_rachisLength_NR	-0.0543331055949811	414
Landrace	X2020_rachisDiameterUpper_NR	-0.0541691019212632	415
Landrace	X2020_rachisDiameterUpper_NR	-0.053955223580258	416
Landrace	X2020_rachisDiameterUpper_NR	-0.0535277279074825	417
Landrace	X2020_panicleGrainWeight_NR	-0.0533296498658892	418
Landrace	X2020_paniclesPerPlot_NR	-0.0532843270752243	419
Landrace	X2020_paniclesPerPlot_NR	-0.0531876507989817	420
Landrace	X2020_rachisDiameterUpper_NR	-0.0529812000829889	421
Landrace	X2020_paniclesPerPlot_NR	-0.0526954999324338	422
Landrace	X2020_rachisDiameterUpper_NR	-0.0526828373728448	423
Landrace	X2020_rachisDiameterUpper_NR	-0.052439009028691	424
Landrace	X2020_rachisDiameterUpper_NR	-0.0523590438168976	425
Landrace	X2020_rachisDiameterUpper_NR	-0.0523282213329422	426
Landrace	X2020_rachisDiameterUpper_NR	-0.0522299614937174	427
Landrace	X2020_rachisDiameterLower_NR	-0.0522171121629772	428
Landrace	X2020_rachisDiameterUpper_NR	-0.0519795476169574	429
Landrace	X2020_rachisDiameterUpper_NR	-0.0516882762585342	430
Landrace	X2020_rachisDiameterUpper_NR	-0.0515248559569042	431
Landrace	X2020_paniclesPerPlot_NR	-0.0514566887350868	432
Landrace	X2020_rachisLength_NR	-0.0513853461232217	433
Landrace	X2020_rachisDiameterLower_NR	-0.0512181629045821	434
Landrace	X2020_rachisDiameterUpper_NR	-0.0508864965299863	435
Landrace	X2020_rachisLength_NR	-0.0505697061301619	436
Landrace	X2020_paniclesPerPlot_NR	-0.0503071682188263	437
Landrace	X2020_rachisDiameterUpper_NR	-0.05030551720342	438
Landrace	X2020_rachisDiameterUpper_NR	-0.049975953893344	439
Landrace	X2020_rachisDiameterUpper_NR	-0.0498312536343505	440
Landrace	X2020_rachisLength_NR	-0.049728451508433	441
Landrace	X2020_rachisDiameterUpper_NR	-0.0493062364044043	442
Landrace	X2020_rachisDiameterUpper_NR	-0.0492301577592331	443
Landrace	X2020_rachisDiameterUpper_NR	-0.0491714633410782	444
Landrace	X2020_paniclesPerPlot_NR	-0.0491394106772586	445
Landrace	X2020_paniclesPerPlot_NR	-0.0490528836618531	446
Landrace	X2020_rachisDiameterUpper_NR	-0.0488288864449054	447
Landrace	X2020_rachisDiameterLower_NR	-0.048538213466991	448
Landrace	X2020_rachisDiameterUpper_NR	-0.0482487322920312	449
Landrace	X2020_rachisDiameterUpper_NR	-0.0481904781437385	450
Landrace	X2020_paniclesPerPlot_NR	-0.0477930520744943	451
Landrace	X2020_paniclesPerPlot_NR	-0.0477015780799538	452
Landrace	X2020_paniclesPerPlot_NR	-0.0476366824490076	453
Landrace	X2020_paniclesPerPlot_NR	-0.047614663590298	454
Landrace	X2020_rachisDiameterUpper_NR	-0.0475883595346947	455
Landrace	X2020_rachisLength_NR	-0.0475011563871418	456
Landrace	X2020_paniclesPerPlot_NR	-0.047392314099861	457
Landrace	X2020_rachisDiameterUpper_NR	-0.0473350568235461	458
Landrace	X2020_rachisDiameterLower_NR	-0.0472159633419694	459
Landrace	X2020_paniclesPerPlot_NR	-0.0472007666856092	460
Landrace	X2020_rachisDiameterLower_NR	-0.0471232136736452	461
Landrace	X2020_rachisDiameterLower_NR	-0.0468695332763509	462
Landrace	X2020_rachisDiameterLower_NR	-0.0466332315646251	463
Landrace	X2020_rachisLength_NR	-0.0465206011531987	464
Landrace	X2020_rachisDiameterUpper_NR	-0.0463560643998263	465
Landrace	X2020_rachisDiameterUpper_NR	-0.0463172883250154	466
Landrace	X2020_paniclesPerPlot_NR	-0.0461551917474502	467
Landrace	X2020_rachisLength_NR	-0.0461519772822954	468
Landrace	X2020_paniclesPerPlot_NR	-0.0457569346546685	469
Landrace	X2020_rachisDiameterUpper_NR	-0.0456680541413151	470
Landrace	X2020_paniclesPerPlot_NR	-0.0453541891202297	471
Landrace	X2020_paniclesPerPlot_NR	-0.0448839602311705	472
Landrace	X2020_rachisLength_NR	-0.0448174778755163	473
Landrace	X2020_paniclesPerPlot_NR	-0.0447759910856031	474
Landrace	X2020_rachisDiameterLower_NR	-0.0446576711811611	475
Landrace	X2020_rachisLength_NR	-0.0445924247107543	476
Landrace	X2020_rachisLength_NR	-0.0442530170023846	477
Landrace	X2020_rachisLength_NR	-0.0442105993229917	478
Landrace	X2020_rachisDiameterLower_NR	-0.0441485843398889	479
Landrace	X2020_rachisDiameterUpper_NR	-0.0439669694732409	480
Landrace	X2020_rachisLength_NR	-0.0435390492172603	481
Landrace	X2020_rachisDiameterLower_NR	-0.0434383658406039	482
Landrace	X2020_paniclesPerPlot_NR	-0.0432447961749645	483
Landrace	X2020_rachisDiameterLower_NR	-0.0432221808948583	484
Landrace	X2020_rachisLength_NR	-0.0431194542689498	485
Landrace	X2020_rachisDiameterUpper_NR	-0.0430861547219656	486
Landrace	X2020_rachisDiameterUpper_NR	-0.0427040829586879	487
Landrace	X2020_rachisLength_NR	-0.042700583585068	488
Landrace	X2020_rachisDiameterUpper_NR	-0.04260677863702	489
Landrace	X2020_paniclesPerPlot_NR	-0.0425633807190403	490
Landrace	X2020_rachisLength_NR	-0.0425547048755162	491
Landrace	X2020_rachisDiameterUpper_NR	-0.0424883410546481	492
Landrace	X2020_rachisDiameterUpper_NR	-0.0424341505691923	493
Landrace	X2020_rachisLength_NR	-0.0424173741602198	494
Landrace	X2020_rachisDiameterUpper_NR	-0.0423810747919269	495
Landrace	X2020_paniclesPerPlot_NR	-0.0423708035228248	496
Landrace	X2020_rachisDiameterLower_NR	-0.0423299939260311	497
Landrace	X2020_rachisDiameterUpper_NR	-0.0419912838397776	498
Landrace	X2020_paniclesPerPlot_NR	-0.0418527755180299	499
Landrace	X2020_paniclesPerPlot_NR	-0.0417585637555767	500
Landrace	X2020_paniclesPerPlot_NR	-0.0417483877930583	501
Landrace	X2020_rachisDiameterLower_NR	-0.0417144458262803	502
Landrace	X2020_rachisDiameterLower_NR	-0.0417094750666995	503
Landrace	X2020_paniclesPerPlot_NR	-0.0415090404867601	504
Landrace	X2020_rachisLength_NR	-0.0414969527741012	505
Landrace	X2020_rachisLength_NR	-0.0413701715404369	506
