comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	gene_id
breeding_improved_vs_landrace	2	55445001	55470000	139.2694195	1	2	55463816	55470059	+	Sobic.002G171001
breeding_improved_vs_landrace	2	56270001	56295000	282.4441221	1	2	56275248	56288710	-	Sobic.002G174000
breeding_improved_vs_landrace	2	56340001	56450000	302.9012274	4	2	56383256	56389254	+	Sobic.002G174200
breeding_improved_vs_landrace	2	56340001	56450000	302.9012274	4	2	56440440	56446810	+	Sobic.002G174300
breeding_improved_vs_landrace	2	56340001	56450000	302.9012274	4	2	56443272	56451478	-	Sobic.002G174400
breeding_improved_vs_landrace	2	56650001	56675000	177.2190499	1	2	56644683	56652191	+	Sobic.002G175400
breeding_improved_vs_landrace	2	56650001	56675000	177.2190499	1	2	56652196	56660018	+	Sobic.002G175500
breeding_improved_vs_landrace	2	56650001	56675000	177.2190499	1	2	56658579	56663678	-	Sobic.002G175550
breeding_improved_vs_landrace	2	58855001	58895000	258.0619849	2	2	58855779	58864246	+	Sobic.002G189700
breeding_improved_vs_landrace	2	58855001	58895000	258.0619849	2	2	58861939	58867418	-	Sobic.002G189800
breeding_improved_vs_landrace	2	58855001	58895000	258.0619849	2	2	58877026	58882383	+	Sobic.002G189900
breeding_improved_vs_landrace	2	63395001	63420000	155.2136969	1	2	63409800	63417621	+	Sobic.002G229800
breeding_improved_vs_landrace	2	63395001	63420000	155.2136969	1	2	63419420	63426363	+	Sobic.002G229900
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66040624	66048577	-	Sobic.002G262400
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66045529	66055788	-	Sobic.002G262500
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66057894	66066686	+	Sobic.002G262600
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66064812	66072430	+	Sobic.002G262700
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66069030	66078103	+	Sobic.002G262800
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66078536	66091456	+	Sobic.002G262900
breeding_improved_vs_landrace	2	66045001	66095000	171.0420614	2	2	66090119	66100475	+	Sobic.002G263000
breeding_improved_vs_landrace	2	71360001	71400000	215.0501207	2	2	71371752	71376253	-	Sobic.002G331900
breeding_improved_vs_landrace	2	71360001	71400000	215.0501207	2	2	71375280	71380060	-	Sobic.002G332000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71714276	71720637	-	Sobic.002G336000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71724504	71731974	-	Sobic.002G336100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71728334	71737104	-	Sobic.002G336200
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71735727	71741741	+	Sobic.002G336400
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71739205	71747987	+	Sobic.002G336500
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71743529	71751596	-	Sobic.002G336600
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71752890	71757951	-	Sobic.002G336700
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71756277	71761499	-	Sobic.002G336750
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71758807	71765094	-	Sobic.002G336800
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71764069	71768700	-	Sobic.002G336900
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71770806	71777153	-	Sobic.002G337100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71777881	71787109	+	Sobic.002G337300
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71782104	71789557	-	Sobic.002G337400
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71790088	71796233	-	Sobic.002G337500
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71795888	71802450	-	Sobic.002G337600
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71807234	71812034	+	Sobic.002G337650
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71807741	71818428	-	Sobic.002G337700
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71828955	71834987	-	Sobic.002G337800
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71846272	71855742	-	Sobic.002G337901
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71862005	71867680	-	Sobic.002G338000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71864305	71872963	-	Sobic.002G338100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71873290	71882239	+	Sobic.002G338200
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71880540	71885229	+	Sobic.002G338250
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71891237	71896213	+	Sobic.002G338300
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71892350	71897323	+	Sobic.002G338350
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71893883	71899483	-	Sobic.002G338400
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71905456	71912197	-	Sobic.002G338500
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71910922	71916688	-	Sobic.002G338600
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71923729	71930377	-	Sobic.002G338700
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71935166	71940333	+	Sobic.002G338800
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71936346	71943397	-	Sobic.002G338900
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71943858	71949853	-	Sobic.002G339000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71957002	71963130	+	Sobic.002G339100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71965891	71971368	+	Sobic.002G339200
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71968766	71982903	-	Sobic.002G339300
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71989120	71996654	+	Sobic.002G339400
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	71998921	72007533	+	Sobic.002G339500
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72004733	72011765	+	Sobic.002G339600
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72007936	72013796	+	Sobic.002G339666
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72009800	72014938	+	Sobic.002G339732
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72018529	72031382	+	Sobic.002G339800
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72027971	72034056	-	Sobic.002G339900
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72045167	72053656	+	Sobic.002G340000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72049645	72058536	-	Sobic.002G340100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72058886	72066796	+	Sobic.002G340200
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72085225	72089762	-	Sobic.002G340350
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72090171	72095436	+	Sobic.002G340500
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72091718	72099449	+	Sobic.002G340600
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72096004	72104414	-	Sobic.002G340700
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72102209	72117333	-	Sobic.002G340900
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72115465	72127848	-	Sobic.002G341000
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72124054	72132626	-	Sobic.002G341100
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72128951	72138981	-	Sobic.002G341200
breeding_improved_vs_landrace	2	71710001	72145000	551.9541473	34	2	72142061	72150073	-	Sobic.002G341300
breeding_improved_vs_landrace	2	72190001	72215000	202.1952224	1	2	72186031	72190820	-	Sobic.002G341900
breeding_improved_vs_landrace	2	72190001	72215000	202.1952224	1	2	72189006	72197431	-	Sobic.002G342000
breeding_improved_vs_landrace	2	72190001	72215000	202.1952224	1	2	72200679	72208015	-	Sobic.002G342100
breeding_improved_vs_landrace	2	72190001	72215000	202.1952224	1	2	72211535	72217193	-	Sobic.002G342200
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72870299	72878884	+	Sobic.002G351700
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72879402	72886478	+	Sobic.002G351900
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72882904	72890159	+	Sobic.002G352000
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72889523	72895365	+	Sobic.002G352100
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72894926	72905072	+	Sobic.002G352200
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72902122	72908106	-	Sobic.002G352302
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72909693	72914522	-	Sobic.002G352401
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72913623	72920146	-	Sobic.002G352501
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72918358	72924782	-	Sobic.002G352600
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72922270	72928982	-	Sobic.002G352700
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72929530	72940889	+	Sobic.002G352800
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72946836	72951769	+	Sobic.002G352900
breeding_improved_vs_landrace	2	72875001	72960000	414.4024436	5	2	72958245	72966871	+	Sobic.002G353000
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74582173	74591371	+	Sobic.002G374650
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74587686	74598400	+	Sobic.002G374700
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74596816	74602241	-	Sobic.002G374850
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74599248	74609057	+	Sobic.002G375000
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74600983	74607743	-	Sobic.002G374900
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74605944	74612582	-	Sobic.002G375100
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74608663	74614596	+	Sobic.002G375200
breeding_improved_vs_landrace	2	74590001	74615000	273.607218	1	2	74611865	74619450	+	Sobic.002G375300
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74705591	74712219	+	Sobic.002G376500
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74712575	74721552	+	Sobic.002G376600
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74718289	74722993	+	Sobic.002G376700
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74722637	74727557	+	Sobic.002G376800
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74727560	74732570	+	Sobic.002G376900
breeding_improved_vs_landrace	2	74710001	74735000	207.7516862	1	2	74731625	74736396	+	Sobic.002G377000
breeding_improved_vs_landrace	2	75455001	75480000	142.2187111	1	2	75446574	75456743	-	Sobic.002G386800
breeding_improved_vs_landrace	2	75455001	75480000	142.2187111	1	2	75469891	75483559	-	Sobic.002G386900
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75523316	75530265	+	Sobic.002G387800
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75527698	75533786	+	Sobic.002G387900
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75531113	75537468	-	Sobic.002G388000
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75538506	75545671	+	Sobic.002G388100
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75542033	75549240	-	Sobic.002G388200
breeding_improved_vs_landrace	2	75530001	75555000	192.9546507	1	2	75552791	75559018	-	Sobic.002G388400
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75735116	75743103	+	Sobic.002G390900
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75737852	75744017	-	Sobic.002G391000
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75740796	75746020	+	Sobic.002G391100
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75745534	75751141	+	Sobic.002G391200
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75750920	75756468	-	Sobic.002G391300
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75756292	75761967	-	Sobic.002G391400
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75765558	75775963	-	Sobic.002G391501
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75776737	75789416	-	Sobic.002G391600
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75787163	75792526	-	Sobic.002G391700
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75794879	75800563	-	Sobic.002G391800
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75803785	75810253	-	Sobic.002G391900
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75813912	75819442	+	Sobic.002G392000
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75819554	75825162	-	Sobic.002G392100
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75843502	75848780	-	Sobic.002G392200
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75848308	75853715	+	Sobic.002G392300
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75857284	75864777	+	Sobic.002G392400
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75861240	75868795	-	Sobic.002G392500
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75871318	75879220	-	Sobic.002G392551
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75875944	75882595	-	Sobic.002G392600
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75884318	75893019	-	Sobic.002G392700
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75890581	75897126	+	Sobic.002G392800
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75897561	75902256	+	Sobic.002G392900
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75932290	75941283	+	Sobic.002G393000
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75938208	75944740	-	Sobic.002G393100
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75943582	75953952	-	Sobic.002G393200
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75952236	75959515	+	Sobic.002G393266
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75956709	75965184	-	Sobic.002G393333
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75961383	75967777	+	Sobic.002G393400
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75964040	75971408	-	Sobic.002G393500
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75972504	75981098	+	Sobic.002G393600
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75978951	75992435	+	Sobic.002G393700
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	75989820	75998142	-	Sobic.002G393800
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76000396	76009254	+	Sobic.002G393900
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76009690	76014582	-	Sobic.002G393950
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76027992	76033484	+	Sobic.002G394000
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76029526	76036709	-	Sobic.002G394100
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76034176	76043100	+	Sobic.002G394200
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76039832	76045068	-	Sobic.002G394300
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76046666	76054588	-	Sobic.002G394400
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76056353	76061607	-	Sobic.002G394433
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76062664	76067801	+	Sobic.002G394466
breeding_improved_vs_landrace	2	75735001	76070000	482.0476299	20	2	76067555	76076826	+	Sobic.002G394500
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76162646	76171608	+	Sobic.002G396100
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76168143	76173514	+	Sobic.002G396200
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76170827	76180222	-	Sobic.002G396300
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76175340	76182396	-	Sobic.002G396400
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76178612	76204453	-	Sobic.002G396500
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76206329	76211320	+	Sobic.002G396600
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76207692	76215176	+	Sobic.002G396700
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76211756	76220178	-	Sobic.002G396800
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76227823	76234190	+	Sobic.002G396900
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76232222	76243908	-	Sobic.002G397001
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76242104	76247865	+	Sobic.002G397100
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76251427	76257089	-	Sobic.002G397300
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76257237	76262990	+	Sobic.002G397400
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76261460	76276912	+	Sobic.002G397500
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76273292	76280869	-	Sobic.002G397600
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76282870	76290021	+	Sobic.002G397650
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76286145	76290328	-	Sobic.002G397700
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76290257	76299558	+	Sobic.002G397900
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76297835	76305256	+	Sobic.002G398000
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76302856	76310290	+	Sobic.002G398100
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76307904	76316126	+	Sobic.002G398200
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76312800	76317547	-	Sobic.002G398300
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76318937	76325321	+	Sobic.002G398400
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76323189	76335154	+	Sobic.002G398500
breeding_improved_vs_landrace	2	76155001	76335000	381.5016077	10	2	76331167	76339173	-	Sobic.002G398600
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76629858	76642222	+	Sobic.002G402600
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76638171	76657673	-	Sobic.002G402700
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76659228	76664099	+	Sobic.002G402801
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76665740	76672998	-	Sobic.002G402900
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76671468	76677902	+	Sobic.002G403000
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76677817	76688040	-	Sobic.002G403100
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76697556	76703893	-	Sobic.002G403200
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76703708	76709339	+	Sobic.002G403300
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76709020	76713775	+	Sobic.002G403400
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76711135	76719816	-	Sobic.002G403500
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76715743	76724647	-	Sobic.002G403600
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76724000	76729096	-	Sobic.002G403650
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76725448	76737261	-	Sobic.002G403700
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76744720	76749744	-	Sobic.002G403833
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76756212	76761221	-	Sobic.002G403966
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76761052	76769238	-	Sobic.002G404100
breeding_improved_vs_landrace	2	76640001	76770000	439.2948824	5	2	76765792	76772939	+	Sobic.002G404200
breeding_improved_vs_landrace	2	76880001	76905000	146.6443553	1	2	76903040	76917793	-	Sobic.002G405800
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77006152	77011646	+	Sobic.002G407300
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77008445	77012666	+	Sobic.002G407350
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77009021	77014883	-	Sobic.002G407400
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77013568	77021700	-	Sobic.002G407500
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77018492	77023706	-	Sobic.002G407700
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77021611	77027700	-	Sobic.002G407800
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77024027	77030714	-	Sobic.002G407900
breeding_improved_vs_landrace	2	77010001	77035000	180.3130409	1	2	77028066	77034930	-	Sobic.002G408000
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77078147	77085747	+	Sobic.002G408300
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77081861	77088197	-	Sobic.002G408400
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77087654	77094365	-	Sobic.002G408500
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77093625	77100697	-	Sobic.002G408600
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77097986	77104630	-	Sobic.002G408700
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77109597	77118363	+	Sobic.002G408800
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77115121	77124395	-	Sobic.002G408900
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77122274	77128099	-	Sobic.002G409000
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77129362	77136464	-	Sobic.002G409200
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77137155	77141981	-	Sobic.002G409250
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77139265	77146716	-	Sobic.002G409275
breeding_improved_vs_landrace	2	77080001	77140000	217.4638866	5	2	77139558	77145357	-	Sobic.002G409300
breeding_improved_vs_landrace	2	77190001	77215000	170.2100302	1	2	77184707	77192918	+	Sobic.002G409900
breeding_improved_vs_landrace	2	77190001	77215000	170.2100302	1	2	77190079	77197231	-	Sobic.002G410050
breeding_improved_vs_landrace	2	77190001	77215000	170.2100302	1	2	77195817	77200792	-	Sobic.002G410200
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77438513	77444762	-	Sobic.002G413200
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77442262	77449185	+	Sobic.002G413300
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77445450	77451830	-	Sobic.002G413400
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77448573	77457835	-	Sobic.002G413500
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77461298	77469824	+	Sobic.002G413600
breeding_improved_vs_landrace	2	77440001	77470000	193.998967	2	2	77465918	77473412	-	Sobic.002G413700
breeding_improved_vs_landrace	2	77555001	77580000	159.5612623	1	2	77556247	77561704	-	Sobic.002G414850
breeding_improved_vs_landrace	2	77555001	77580000	159.5612623	1	2	77566344	77576935	-	Sobic.002G414900
breeding_improved_vs_landrace	2	77625001	77660000	160.2510497	2	2	77620835	77626107	-	Sobic.002G415600
breeding_improved_vs_landrace	3	675001	700000	196.1221791	1	3	677370	685472	-	Sobic.003G007650
breeding_improved_vs_landrace	3	675001	700000	196.1221791	1	3	686986	700197	+	Sobic.003G007700
breeding_improved_vs_landrace	3	675001	700000	196.1221791	1	3	699621	706773	+	Sobic.003G007800
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3298859	3307949	-	Sobic.003G035602
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3303950	3310441	-	Sobic.003G035700
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3326385	3332562	-	Sobic.003G035900
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3339197	3349190	+	Sobic.003G036000
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3348963	3353788	+	Sobic.003G036100
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3352808	3357720	+	Sobic.003G036150
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3356318	3365996	+	Sobic.003G036200
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3364558	3373108	-	Sobic.003G036300
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3371221	3385350	+	Sobic.003G036400
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3383894	3391178	-	Sobic.003G036500
breeding_improved_vs_landrace	3	3305001	3400000	237.4089399	7	3	3397639	3409136	+	Sobic.003G036600
breeding_improved_vs_landrace	3	3880001	3905000	152.8226723	1	3	3874113	3882369	+	Sobic.003G041100
breeding_improved_vs_landrace	3	3880001	3905000	152.8226723	1	3	3882927	3887690	+	Sobic.003G041200
breeding_improved_vs_landrace	3	3880001	3905000	152.8226723	1	3	3890397	3898169	+	Sobic.003G041300
breeding_improved_vs_landrace	3	3880001	3905000	152.8226723	1	3	3895282	3906303	+	Sobic.003G041400
breeding_improved_vs_landrace	3	3880001	3905000	152.8226723	1	3	3904317	3912061	-	Sobic.003G041500
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4029895	4049586	-	Sobic.003G043200
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4045908	4053995	-	Sobic.003G043300
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4049750	4058844	-	Sobic.003G043400
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4057853	4063775	+	Sobic.003G043500
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4067278	4074683	+	Sobic.003G043600
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4081334	4087311	-	Sobic.003G043650
breeding_improved_vs_landrace	3	4035001	4100000	206.3113134	3	3	4082157	4086950	+	Sobic.003G043700
