"Taxa"	"2020:LN:daysToFlower"	"2020:LN:medianLeafAngle"	"2020:LN:leafAngleStandardDeviation"	"2020:LN:paniclesPerPlot"	"2020:LN:panicleGrainWeight"	"2020:LN:estimatedPlotYield"	"2020:LN:flagLeafLength"	"2020:LN:flagLeafWidth"	"2020:LN:extantLeafNumber"	"2020:LN:plantHeight"	"2020:LN:thirdLeafLength"	"2020:LN:thirdLeafWidth"	"2020:LN:tillersPerPlant"	"2020:LN:stemDiameterLower"	"2020:LN:stemDiameterUpper"	"2020:LN:rachisLength"	"2020:LN:rachisDiameterLower"	"2020:LN:rachisDiameterUpper"	"2020:LN:primaryBranchNumber"	"2020:LN:branchInternodeLength"	"2020:HN:daysToFlower"	"2020:HN:medianLeafAngle"	"2020:HN:leafAngleStandardDeviation"	"2020:HN:paniclesPerPlot"	"2020:HN:panicleGrainWeight"	"2020:HN:estimatedPlotYield"	"2020:HN:flagLeafLength"	"2020:HN:flagLeafWidth"	"2020:HN:extantLeafNumber"	"2020:HN:plantHeight"	"2020:HN:thirdLeafLength"	"2020:HN:thirdLeafWidth"	"2020:HN:tillersPerPlant"	"2020:HN:stemDiameterLower"	"2020:HN:stemDiameterUpper"	"2020:HN:rachisLength"	"2020:HN:rachisDiameterLower"	"2020:HN:rachisDiameterUpper"	"2020:HN:primaryBranchNumber"	"2020:HN:branchInternodeLength"	"2020:HN:percentMoisture"	"2020:HN:percentProtein"	"2020:HN:percentOil"	"2020:HN:percentAsh"	"2020:HN:percentStarch"	"2020:daysToFlower:NR"	"2020:medianLeafAngle:NR"	"2020:leafAngleStandardDeviation:NR"	"2020:paniclesPerPlot:NR"	"2020:panicleGrainWeight:NR"	"2020:estimatedPlotYield:NR"	"2020:flagLeafLength:NR"	"2020:flagLeafWidth:NR"	"2020:extantLeafNumber:NR"	"2020:plantHeight:NR"	"2020:thirdLeafLength:NR"	"2020:thirdLeafWidth:NR"	"2020:tillersPerPlant:NR"	"2020:stemDiameterLower:NR"	"2020:stemDiameterUpper:NR"	"2020:rachisLength:NR"	"2020:rachisDiameterLower:NR"	"2020:rachisDiameterUpper:NR"	"2020:primaryBranchNumber:NR"	"2020:branchInternodeLength:NR"	"2021:LN:plantHeight"	"2021:LN:daysToFlower"	"2021:LN:tillersPerPlant"	"2021:LN:stemDiameterLower"	"2021:LN:stemDiameterUpper"	"2021:HN:plantHeight"	"2021:HN:daysToFlower"	"2021:HN:tillersPerPlant"	"2021:HN:stemDiameterLower"	"2021:HN:stemDiameterUpper"	"2021:HN:paniclesPerPlant"	"2021:HN:extantLeafNumber"	"2021:HN:thirdLeafLength"	"2021:HN:thirdLeafWidth"	"2021:HN:seedMassPerPlant"	"2021:HN:percentProtein"	"2021:HN:percentOil"	"2021:HN:percentAsh"	"2021:HN:percentStarch"	"2021:HN:percentMoisture"	"2021:plantHeight:NR"	"2021:daysToFlower:NR"	"2021:tillersPerPlant:NR"	"2021:stemDiameterLower:NR"	"2021:stemDiameterUpper:NR"
"180"	"PI576393"	8.04481354616391	-8.60223293232558	-2.15324887653208	11.0227493186636	9.79684520490957	72.6239729990054	18.8392417998588	0.687010176828582	1.21589263720272	-55.1542474100447	-1.63579829541267	0.229918089523251	1.42102572570894	2.4839060193029	1.54970976478052	-12.6823144500485	1.00846152357129	2.20206197300651	-19.4203967349171	NA	-3.34191517757919	-8.1304783151306	3.57723059731283	-11.138496972549	-5.13796586402841	-253.370146301173	23.7738881215908	1.82252201600357	-3.56532609027015	-85.0734335470463	4.14776606689847	0.976733012818776	0.309905863321324	-3.347926194321	1.22316779808314	-11.2179820318046	1.07566887087264	2.38594510900302	-9.95300083995657	NA	-0.0312144151770732	2.69782598744351	-0.807730914095094	0.247849328197387	-4.20444860700678	-0.101681152561029	0.196820795723294	0.342378639600423	-0.547737999631235	-0.326345215405843	-0.633272934928995	0.218559950580698	0.206971687115801	NA	-0.333582231828212	0.0562536539626156	0.0349409891601412	-0.182468391013937	-0.0527988222786038	0.0827743002593827	0.154482635792461	0.098715146462243	0.238611710561276	0.312932355963301	NA	-49.6749324040449	0.125107134206708	-1.12043426966458	0.944041984218754	0.352472952219349	-29.5888903776306	5.2740829841685	-1.45983547203628	1.76540691454862	2.10322298671157	-1.50319467678432	-2.15496022045352	6.1265703561451	0.65798026750047	-2.686822223061	-4.06375952564277	2.11060886892669	0.198884491060768	-1.69105848543077	1.25185929040501	0.245666611723688	0.0651433007789166	1.7425592035285	0.0244791001595517	0.116815481612508
"181"	"PI576394"	7.34352660023572	12.3261901503068	-0.163842642020081	-5.7986620553335	26.3964605933184	-155.584132922363	6.08646276408424	1.09547565574781	2.03008133486138	-69.2968833883808	0.158971510447346	1.45888093650108	0.763154672604738	10.5596973127319	4.43183692522969	2.13830780760762	2.20696281203544	0.602246144028345	1.07670195057461	1.05508329495329	1.56888404434439	17.5943832367532	-0.202836504470008	-11.9178943160451	32.3489183399814	230.738462918317	2.94796663422013	2.01451953442439	1.70439023129445	-78.0271520584624	2.7333608876803	1.38098369970772	0.473882848432512	6.16971522032002	3.64555781892796	2.53529273560963	1.44366826978365	0.926574831324415	4.63040553601004	0.0981805560532582	0.0201385176011936	2.72406735485635	-0.641764696326999	0.195383992707548	-3.7383901852153	-0.0128538571363259	0.20887781750932	-0.581796238440912	0.346663013537425	0.305682655308358	0.908027226496057	0.0462836252389008	0.136303363879054	-0.0745728120391984	-0.151884468823991	-0.000563839913141447	-0.0810999150997266	0.686941134592224	0.0195706107684042	0.0242075834348584	-0.0178394970874871	-0.0244647581266247	0.454186529666035	0.020166891427048	0.210795583639366	-45.6607769112615	6.33386919121856	-1.26897270736881	5.57631103243463	0.922350800909829	-52.6215139557272	11.4813463784563	-2.28129927757669	7.69440046192517	3.37718270034655	-1.23637970436277	0.24658791862178	10.3616061854581	2.24648273681386	NA	-2.85716474957304	2.22862367921128	0.117043370956307	1.85062058071845	0.491227313040353	-0.0687680187460278	0.0587193846596733	-0.81319269809588	0.086197196069759	0.193808844613244
"182"	"PI576396"	14.7540918840055	-1.59155153653924	-1.08906458993851	-2.97607156747799	19.6259522020106	-108.829384841481	-0.952967030101849	0.642170241441145	1.3135090052215	-78.7410474391659	3.76981625075082	0.501574893601868	-0.000508784151013431	3.28842611663021	1.07783881645914	-8.71062872661554	1.23975653864062	NA	-6.45427623960825	0.178172385961018	2.90011953304365	3.67351079723482	3.50238834758885	-3.99590584764505	17.104848835393	177.936593032186	7.52352391299517	2.55544768416967	2.01624178200102	-66.977730712037	-0.414398311559021	-0.205837788193138	-0.483153608707489	0.231682450251212	0.975904739668981	-9.45785999784279	1.17388571313418	NA	-14.244384085248	-0.788537694383197	-0.458918097313919	0.745287977358969	-0.0568858782929459	-0.00987713854058093	-3.41044729241671	-0.0986008962827949	0.27760102551772	0.0940760048317226	0.740741809013946	0.121918508365617	0.565950407342749	0.551324516294189	0.413754310097913	0.0112868635885079	0.0828129215405117	-0.109769780785003	-0.189561815938756	8.29075914711777	0.0991400247205868	0.113543373896097	-0.172828367391718	0.0755673896027678	NA	NA	0.312854438315039	-36.19318900493	9.57292114168609	-0.903278060823113	5.45254294151531	1.87896116087645	-37.4008739745599	11.9351508151693	-2.28037103872013	3.55979105661306	1.85618266335499	-1.87157008606641	-0.579339706467456	-6.40255761511601	-0.0290324036900379	-7.67899525781242	1.90853918838667	1.43343976467715	0.278920095567142	-6.47637800106597	0.994316826482205	-0.00383135468657129	0.0139313165079882	-0.94088655854417	-0.123792370740704	-0.0944989204600556
"183"	"PI576399"	8.84755992494	5.18495456446243	-0.0583153689876043	2.41258733549473	9.0090919658974	-135.998311543808	2.08315409791653	NA	1.18299481430235	-0.201407430871458	-6.15843918142547	0.258271795248546	0.585537015754665	4.18667280196213	1.03053413771784	1.01651188696566	0.227774120664297	0.893537041290227	-0.99542667184678	0.879176717765758	2.00344057987553	6.01023221677636	NA	-4.26248623499745	12.2321790216198	179.430097259092	-3.7295590352127	0.425240074723746	-0.824316531473814	5.43456421882375	-5.41317433341566	-0.277525457699162	0.280123473328568	-1.29799544786372	-0.214435875012705	0.465855325657782	0.0922362535886548	0.000187932082442737	0.234454312314224	-0.523063088207701	0.381719514047079	0.353687586168004	-0.297320183505692	0.0401004383578119	-1.67361934828177	-0.0292929223854485	0.14868791106245	NA	0.131944119597722	0.412387333879927	0.679459439569907	-0.0470068544896393	NA	-0.230009645695258	0.00374139344795524	-0.0358473619273211	-0.169567557386258	0.855095928043152	-0.0303185897005956	-0.019955492405879	-0.0705484210597925	0.0767564994063312	-0.0433067718254744	-0.0368322174985337	0.0418227606237659	-14.6207324030473	8.89603053549259	-1.25785992801743	3.97108661860157	0.663472501139841	4.94335570516969	9.95166564693694	-2.27877554786292	0.937203923079412	0.122918723326263	-1.59296167175181	-2.32161992444057	NA	-0.953177672807765	-11.7998215252455	-3.06328846394449	1.50322317619455	0.152358702932338	0.129235517114389	1.27608330053264	0.169675788051137	-0.00579534213507417	-0.810606383128401	-0.199186775899423	-0.173369588857393
"184"	"PI576401"	23.5350802083458	-12.1415268705714	-2.54116816753338	-8.06555657858735	11.2326444650493	-458.247771220018	16.1524422147154	3.43269734566108	5.63586847371548	-43.0908411141723	-4.29376028289502	2.40207636810376	0.039492402631644	13.1098987483021	5.89658919162762	2.76238493838152	3.9471284861548	0.0473950691805069	56.3670917487677	0.729389711832681	8.18985415409013	-13.5936020857732	-0.207031751390086	-11.9677053548921	19.0145429522821	-62.1449605108938	8.61917081135322	3.33758159653571	4.15062424075355	-23.7598166808529	10.4431194218877	2.49091077858105	-0.326964466067945	5.18168740412273	4.27761087544857	0.494726135810705	2.39476443268028	0.0857089146165483	NA	-0.846948934250837	-0.00889975355475238	2.45529074838707	0.119637966181612	0.104776998077264	-0.991778652411878	-0.132016822943607	0.158114644577244	-0.366694529931059	0.9061196359891	0.550047442058523	5.23824528665463	-0.0730004910512541	-0.0657271852897356	-0.131382510384284	0.122308940080105	0.225431241801571	-0.0522144977449848	5.7123679725048	-0.106925713568512	-0.0406385355955898	-0.149826605308352	-0.103519198050004	0.435974781082488	NA	-0.0322330635919159	-2.75774910909892	23.8772922174975	-1.23132182766439	9.53528557266703	3.87388166147655	11.2704839006512	23.6704468323029	-2.14039959600255	5.52303316973422	3.14986932160889	-1.43763450389944	3.24390959190657	0.323757853791288	1.82926106444811	-23.9774266711624	6.0124698271041	-0.0473396515604992	0.487847082790889	-5.49920645189919	NA	0.112512989909747	-0.0203567149008485	-0.142765443282635	-0.193569258791663	-0.14014828928685
"185"	"PI576418"	11.512430768742	-1.84487165801654	0.424350021995514	-1.25651512585793	20.0176590088175	-175.089965109374	12.2317404743667	0.784357132733013	2.54273213089604	-37.8073295477312	9.14450025436047	1.3475711744835	0.452449674825933	8.44569949215673	1.77908177623494	12.4455079974616	1.41557557432101	0.239383172023929	29.1776026302492	0.218005889192516	6.27200813545264	-9.15012169332787	3.12315171003468	-2.85981635460607	14.7160633551409	197.483260085377	14.1850825092869	2.41519544745474	1.10132715893331	-37.2155982612759	14.56170262323	2.23970451375474	-0.329657819325228	3.83396714540926	1.53476165540418	15.1132173033994	1.29142141331241	-0.228481510939355	30.2878710441939	-0.705830536355106	-0.0518083369079681	0.158528580154465	0.32261409962433	-0.0211047781136187	-0.238706414115869	-0.00402075766955961	-0.0199978904263044	-0.174821370575721	0.588218937969467	0.0416625712985042	0.91938475664363	0.17682073647579	0.32732061431969	-0.160190631935531	-0.0364051364012467	0.0417871773368725	0.0493679582010592	0.124223116474509	0.0119601584620087	0.0895955131041195	0.0645643529147894	0.0652119035538373	0.14954252649308	-0.0227069321085956	0.330183577975433	-23.6924870091843	15.9406307547317	-1.32146089015467	7.29385162554882	1.67973054750819	-22.0942657756094	20.4059584918919	-0.777059794866306	8.35501211929026	2.7548007246105	-1.27109630850106	1.70902640944101	19.0822813808276	1.57975332425387	-20.6760986386438	2.22975243029615	1.42480521298411	0.447807442610708	-7.04317352945991	2.40987414178376	0.0218504027135965	0.0416008912660272	13.0094148958629	0.0285171624710522	0.0248954077011007
"186"	"PI576422"	10.9841569340215	-5.56559784466713	1.87730717478303	-1.13927676615917	46.7054079358486	17.6146123750564	13.7281713606204	0.971787275016531	2.60103479836836	-70.5815709586877	12.311163363012	1.73971519710842	-0.0354904125738971	9.41130890121982	3.20390046201279	5.91632624256811	1.69668064088169	0.577532398789828	7.65466910175636	NA	2.62765432384345	-1.72506970528847	4.61467087584779	-9.04898491618842	38.3525143981206	329.082092047231	18.251483692206	1.86546432645722	3.41155604210584	-65.7786023697033	16.9747518722259	0.843875703734497	-0.547941278598698	7.94464256125238	3.43461319415246	7.33148405345673	2.6217927216434	0.608783657021078	17.7572909888568	0.860360153097669	-0.359471688829697	-0.644727108812182	0.238612694380039	-0.163501566491034	2.25871159866838	-0.0512536699714439	0.269207154556023	-0.142389275832907	0.0696376847675593	-0.0255634072542572	0.479427969267472	0.236974900700117	0.13424626549181	0.0186629216975693	-0.00263326387258116	0.0292048277708393	-0.183596682554323	NA	0.138993108825559	0.122074862666144	0.0288351452020777	0.208549170518933	0.336628153797316	0.151954411092432	NA	-48.0037883700389	13.1282686854352	-1.32102551596629	5.01549512949535	0.805861065656532	-49.3564155210394	13.109013966907	-2.24349636418604	7.08054323639471	2.77855400077674	-1.83233711216312	-0.664901240334395	14.1631858892698	1.2332264775559	5.79779437153261	-3.73149580654944	1.66667803753039	0.0643729774986329	0.218295741325275	0.268828548199121	-0.00602225295751709	-0.0208028430662123	-0.381010694804266	0.0859446451246729	0.137514722538626
"187"	"PI576425"	10.7373263676212	0.52143365892945	1.3429593917329	-6.81199236722002	37.1537189675921	-68.7870642799557	14.2955568052184	0.884025438748105	4.64477731676932	-73.0385792068424	-3.24444473752675	2.32463590062146	0.0390607544045622	10.3518881713609	3.74749271766565	6.44150397510693	4.50477893282848	0.800304388255798	46.3011318659875	-0.00920029015740063	1.093354617075	0.879931711562544	2.34701820534957	-10.6492827083671	24.215090678497	-27.4538188125949	9.58186147191233	1.82421833592622	1.72025263440799	-85.4859885154095	-0.0591568188341844	1.24480758651508	-0.872920472899647	6.38128845873307	5.40234935917883	6.0576682324089	4.40622113094735	0.651431252576572	55.5646830639953	-0.99243375399981	0.621022049196001	1.67254420754509	-0.100828344836368	0.150118076726169	-5.38560220409694	-0.0710211123092902	0.153795734040867	-0.355593484613026	0.744362154099382	-0.117778719337138	-0.0230272906770816	-0.00398785127868364	0.148647805371373	-0.238246260159414	-0.201193557434513	0.0105376406696634	-0.192778073381325	-0.820347318502788	0.036106728013649	0.242886439106855	-0.0474421940618876	0.0476270820900526	0.239267927446946	0.075103953715505	0.340409659704074	-50.2491033882755	10.968391609589	-1.28146580098814	14.5912018243406	5.31658817671597	-55.6035962189535	10.4626305448536	-2.31615694720661	13.316121481403	6.79166474326282	-1.93191644002923	2.95394530454225	6.9920607754646	2.60962646752087	1.12812414200465	0.383544746855094	2.21616478817714	0.357993313270626	-6.47052829570856	1.63102851691003	-0.0535050536083278	-0.0286377753285864	-1.03070142461967	-0.0617459379777855	0.0493121311984632
"188"	"PI576426"	13.9739441233952	0.688388506473972	-1.14957886449799	-7.79332263581002	28.7594481620059	-465.475422172847	16.6750574502812	1.64701858194671	0.936536697576344	-77.0475273486405	7.83374303584125	2.90227039127732	1.02646334936566	14.2936884180443	4.44995554692792	3.65507155604757	2.7654757732659	1.37331174843806	15.5085197033143	0.529412213630462	9.05382350649364	-7.6257626633748	3.53309764420515	-13.1613919205363	27.3522290477974	-115.987948973446	15.4482443233839	2.04493085087928	5.46066076137534	-53.2193353127854	6.57644197259773	0.487535253095828	-0.74732164223062	5.25050869465575	2.05834062099814	6.79526928117631	0.961487758769866	0.88109147866509	19.8303001271374	-0.827344974514048	0.086086116336014	1.39847435105338	-0.467148279931566	0.10960744272363	-2.67180050951936	0.000764224419605537	-0.0415139624995825	0.110244614483019	0.602458028034557	0.121926285356121	5.08858022261077	0.0807290160962643	0.0123564381243463	NA	0.226654880676021	-0.0586123314442498	-0.329939488709855	-0.868725796550393	-0.140374539129887	-0.110264436229845	0.114097007051546	-0.148784924778731	0.0888141296297215	0.0286039225908744	0.0709131367402895	-39.069191984607	19.5002406089079	-1.07229890097887	10.7694636658167	2.60869404254987	-9.1335149758195	17.2344105487025	-2.27939127339334	NA	NA	-1.35965161765158	4.9440936236001	4.65471140959546	0.832493246177827	12.0723886343883	3.1886138490059	1.67351504475032	0.335735578616593	-2.51317612026446	0.885637137217866	0.321327567442093	-0.0484873446977649	-0.910300293128164	NA	NA
"189"	"PI576428"	15.3568871599428	4.01114741594883	0.198509070583178	-3.12815951391844	1.81978012707529	-368.250322916842	6.32823702806641	2.93119353303865	3.52839990842727	-65.1633370236561	3.60921794798305	2.56195702941546	0.354618743830185	10.3503137650937	3.51072744721918	-6.52909637925042	2.30017597500419	1.89073870015552	15.7285166241049	0.116341138096931	5.76151691958103	-0.249174325903392	5.44174064410062	-14.6817320155955	6.19784350851266	-239.717239358982	13.1613187738182	4.07370851776922	1.70736213193168	-68.8386971226566	5.38298503600437	0.97051649937986	-0.597353339812895	9.79588912127373	5.25223017532757	-7.50312718607695	2.66356160053933	NA	14.4899673123858	-1.59613758392299	-0.0625174690940368	1.34527240245881	-0.24088304074811	0.0413939466552243	-5.52118491661208	-0.0656696983417309	0.0460721836721222	0.166349793056837	-0.27052424215249	0.654121855169667	0.492656862633418	0.368371590175024	0.13191572739408	-0.176530369738297	-0.0919306388122512	-0.0135063948979004	-0.247073006222685	-0.271354612677339	0.169522182208952	0.255988771186347	-0.15893458789157	0.120350521317637	NA	-0.0694686161942509	-0.126531150881281	-32.311246117437	16.1242092017607	-1.12127539594067	4.74606066410147	2.58750543894712	-32.2356101413997	13.4010075229561	-2.29506176768994	10.9191637477029	5.60037882008076	-1.4262523973639	1.62628422169008	14.075569333487	4.08892511043579	23.2997087719931	-0.753223395767132	1.99222480481123	0.11005005026194	-7.54348980435499	0.511997456462736	0.00883358832733221	-0.0569968392632345	-0.946711689513378	NA	0.217470403304833
"190"	"PI576434"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"191"	"PI576435"	11.6128955713744	11.4932970511733	1.21741954168064	0.564409022703115	34.2282377723165	33.360075323685	21.0060186362949	3.01086581858344	0.167414907354906	-62.9966843889087	7.07585730514618	3.38428089608249	0.466158529300708	9.28168535497786	5.3799500759964	-3.22205172276613	4.03209945762368	1.39566070991472	6.29678089829686	0.917167103517487	2.26928257913135	-7.53852502489178	1.81259217930862	-7.98443001397272	40.4757704700074	529.57880354353	21.6028655232113	4.85381321205953	1.44236217168556	-60.3864856789339	12.2884281994786	2.54697766769509	-0.265272048200843	1.50846432504612	4.60559794304167	0.24398347475328	2.78644221257504	0.650969262674729	12.5860146080089	0.0584072732377864	0.135973939394762	0.682883864136315	-0.358178838204482	-0.0420384457390489	-3.45121591497118	-0.0655813146579741	-0.227074766655612	-0.409835938236686	0.0155016758526327	0.263237288440714	0.797374741104068	0.113052573005495	0.243646796869894	0.0686011951930708	-0.0250443776794851	0.0399737995682398	-0.145258816333349	0.220207793411267	-0.117291308769756	0.0233510626499014	0.192744752035174	-0.0704052302409445	0.00968444415680079	0.0757413586958444	0.262633353478871	-43.5483532940032	9.96890161022566	-0.735136435961533	6.50735060784401	2.84092962615723	-45.4190776410119	11.6620188572318	-0.631228304203407	7.22076459734024	4.39063739321594	-1.94225630695974	0.310939116878272	14.0462109768364	3.40093679529709	9.74383610380531	-3.37407161844168	2.04910670292901	0.0296473108629461	0.559434916014133	0.27448793467005	-0.0114050491167503	0.00383658470588025	1.41476987988933	0.0123355791211784	0.0686000765016545
"192"	"PI576437"	7.57469795657476	16.7620204965857	-1.88044125557045	2.26800393622312	14.8582835902286	-228.777927912814	6.57424906775163	0.616363893624258	2.08842155005081	-4.67263298542015	-4.44577106168706	-0.371004036423479	0.459150885429251	2.09149772668485	-0.483571954840007	13.4191745765172	-0.243146757257141	-0.583451055511431	16.5317686778888	0.107875114632751	1.30012502189339	12.3526980535132	4.40584233034653	NA	-9.4590764573016	308.650132435659	10.3525795464713	1.3056065994321	3.56976439257686	16.7660790846298	-0.598607711220087	0.800003417925985	1.11303903856185	-1.87714493405649	-1.55213737240809	17.5357971804945	-1.96249435453934	-1.18802064820625	11.0255873798297	-0.346951788320469	0.150573001915765	1.89582245055734	0.422871215881989	-0.0224684745863568	-0.771066629100334	-0.0207914645873423	0.0339213026582993	0.430233167545228	NA	-0.583343825713181	1.64505512422783	0.2674626967974	0.0927897223447699	0.0747519907685161	0.105621197813708	0.0231094861715356	0.113773953393471	2.97618735964676	0.0534128953452806	0.000905528509429491	0.109622848848816	-0.217893773060985	0.138498935481754	-0.142637039101355	0.637437141453491	17.4639221642938	7.27891345516147	-1.31535835822184	0.620699945917264	-0.682528485934918	3.01898379139983	8.66676823131667	-1.12761115814892	4.44095036420824	0.905232233041547	-0.593500286058733	-2.28942468791576	5.49860112182991	0.959928284292326	10.5629436680167	-2.8760912822683	2.6197276508704	-0.031701635739359	0.00922662971509695	0.781039065793654	-0.0894094663381184	-0.000761839781787019	9.23859535149321	NA	0.110510784974672
"193"	"PI585291"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"194"	"PI585295"	21.1151967172243	-6.77582138977116	-0.822652877532999	-7.40170577868869	22.4996019949049	-247.070322335255	5.22841285523566	NA	2.40401842424522	-67.1255413271208	13.8935888460014	3.48517290723641	0.870058354791043	14.456138637026	3.5471395620019	10.480239081867	2.49302064615969	0.18422108142261	43.1608900082412	0.212281552348213	8.61643178548077	-2.20310210876762	3.45126995811941	-12.7745241599307	34.9209887820668	77.3283089229533	11.5176739066692	1.87111575806499	0.261637691026112	-63.1534497232233	16.1148976864272	3.75266768295698	-0.125392230794485	9.96246807210685	4.73162508132007	16.6464415601871	2.68432595987034	-0.954334180888321	37.3745367304117	-0.44508967003034	0.0849342031467685	1.12037050463154	0.100313128929928	0.0263708810294137	-1.51233808390465	-0.0988317860314825	0.297746105600865	0.0398771743553341	0.562553475798991	0.508748992662387	0.984400423510262	0.363721848891112	NA	-0.218296911943725	-0.0114864277157296	-0.00536059601172784	-0.0274640846751845	-0.165911443906739	0.0135142880520857	0.2046830946872	0.194869770946935	0.0959048678142606	-0.180976764045917	-0.100850400261859	0.483598385775049	-64.0457223712821	11.5163472659372	-1.20801255063078	7.99799567588262	4.65765383836524	-70.9692216532353	9.09814409779794	-1.83216976618303	9.25455915183589	5.578655985685	NA	0.746652933211673	9.63092936517661	1.66086370663995	NA	NA	NA	NA	NA	NA	-0.0861070740064232	-0.0563772626600878	1.14993061230529	0.0366358973820871	0.00590270328810201
"195"	"PI595699"	15.933038692093	-11.1754733155781	0.475641397435997	-7.67557791572817	23.8652442234186	-263.988334151412	6.59629615939466	0.856292422202806	2.1570368154764	-84.6057463799765	3.05649042001671	1.78177579654292	0.150311119803403	8.7624683511933	2.21361042312259	-0.282446956099821	1.62205715734959	1.02496332285172	32.6993315060984	-0.517438785744103	4.63223476497932	-4.58068619124592	3.8086048934656	-16.2557311234122	15.047678245427	-284.651879839827	11.4307907543989	2.70835461813666	0.575168443910353	-81.1338748297886	9.80225576136615	2.53436173971713	-0.294238013970402	6.21303096622148	3.36887277478976	2.99485450859232	4.24572907887676	1.97473952400278	39.647124863879	-1.51937948819143	-0.459731521927169	2.68994081111007	-0.0921650899932753	0.387559068536002	-4.23960032689567	-0.089168083580104	0.399730248543773	-0.0904139282799715	0.0322482393926634	-0.0523886772970158	-0.278779304585468	0.301133213980159	0.376490880782838	-0.176769553385615	-0.0207906497205561	0.067670935479067	0.0287291626209736	2.05390734138776	0.0976665373483653	0.22979676245755	0.148468669138144	0.449372890369531	0.606544023952475	0.0575508540285286	0.491761359390669	-57.1104583801122	15.5794751572332	-1.28187151911879	6.40334092251104	2.54023764792519	-52.9784205393506	20.4008918666171	-2.28778653396519	3.27307487581558	1.87497037959242	-1.59460743064132	-1.40919169477069	9.80019840872853	0.796632698897047	-1.9452605986548	1.54437745340664	2.11361578722313	0.554337358036187	-2.6529496829029	0.975767946656034	0.0638562669211728	0.0467239093327279	-0.840536942022374	-0.179782479796029	-0.153096689689969
"196"	"PI595702"	8.44360944642565	0.529929888530223	1.79084398574183	2.6510560666347	12.2384431479731	-90.7729302398817	0.274522184989635	-0.0608634872860215	1.10404683012422	-19.942561731048	-10.2287564134076	0.305808408895077	0.35861657259903	4.68895144624245	0.801071434164985	1.46256565192668	-0.0648220822028795	0.465737238471051	10.5641600958558	-0.273334663364526	-0.759797685994711	-4.00796058998282	2.12526371714304	1.8427661105974	4.46521345429308	202.752130756854	5.02036735228951	1.90660365153733	-0.552868504316316	-43.0785851886066	0.396549533498998	2.32220466787498	0.128846153410956	2.28924422883724	0.40697070777856	0.716865933639187	-0.0113457746126624	0.751963653731226	10.4698110116316	-0.473458985632809	0.00395695653240364	1.93993017729419	-0.0790630987818	0.00499182739920487	-3.31343489209534	-0.0666468978288566	0.0434316304353214	-0.412717224367071	0.494742348657415	-0.0365399764078975	0.557963404554745	0.374112477267913	0.524956283083184	-0.200202228209936	-0.201236680676367	0.16749183507148	0.235275813534971	1.52480534610463	0.125121401784195	0.0821001026245552	-0.079247126064956	0.115695544221021	0.464641794525639	-0.0542457105353264	1.03131244900725	-9.91657639679138	8.84331038031943	-1.0993557563061	3.77624561016242	0.161375724042628	-1.84088549083862	8.07257483867672	-2.3559440834999	6.79314612527881	2.01985332118913	-1.99230606302199	NA	9.34918520088224	2.30580698114379	11.429799789038	-4.90654110750721	2.98382171543831	-0.125148785016557	-1.86605920806775	0.887630101938309	0.0713025891766413	-0.0335968496111126	-1.13381381779782	0.146864101217343	0.134111510230095
