comparison	Gene	max_xpclr	n_regions	total_merged_windows	Description
domestication_landrace_vs_wild	Sobic.001G293700	670.3071327	1	1	Vacuolar protein sorting-associated protein
domestication_landrace_vs_wild	Sobic.001G293800	670.3071327	1	1	Glycosyl hydrolase family 14
domestication_landrace_vs_wild	Sobic.003G226700	660.3302769	1	7	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
domestication_landrace_vs_wild	Sobic.003G226800	660.3302769	1	7	Heat stress transcription factor C-1a
domestication_landrace_vs_wild	Sobic.003G226900	660.3302769	1	7	Belongs to the peptidase A1 family
domestication_landrace_vs_wild	Sobic.003G226950	660.3302769	1	7	
domestication_landrace_vs_wild	Sobic.002G398500	653.6217452	1	4	Mo25-like
domestication_landrace_vs_wild	Sobic.002G398600	653.6217452	1	4	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.002G398700	653.6217452	1	4	Tim44-like domain
domestication_landrace_vs_wild	Sobic.002G398800	653.6217452	1	4	BSD domain
domestication_landrace_vs_wild	Sobic.002G398901	653.6217452	1	4	Cytochrome c oxidase subunit VII
domestication_landrace_vs_wild	Sobic.002G399000	653.6217452	1	4	Myb/SANT-like DNA-binding domain
domestication_landrace_vs_wild	Sobic.002G399100	653.6217452	1	4	E3 Ubiquitin ligase
domestication_landrace_vs_wild	Sobic.002G399200	653.6217452	1	4	helicase superfamily c-terminal domain
domestication_landrace_vs_wild	Sobic.002G399300	653.6217452	1	4	-
domestication_landrace_vs_wild	Sobic.002G399400	653.6217452	1	4	PMR5 N terminal Domain
domestication_landrace_vs_wild	Sobic.002G399500	653.6217452	1	4	SNARE associated Golgi protein
domestication_landrace_vs_wild	Sobic.002G399600	653.6217452	1	4	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family
domestication_landrace_vs_wild	Sobic.002G399700	653.6217452	1	4	Acts in the modification of cell walls via demethylesterification of cell wall pectin
domestication_landrace_vs_wild	Sobic.002G399800	653.6217452	1	4	HUA2-like protein
domestication_landrace_vs_wild	Sobic.007G116000	652.8160204	1	18	metal ion binding
domestication_landrace_vs_wild	Sobic.007G116100	652.8160204	1	18	Thioredoxin-like
domestication_landrace_vs_wild	Sobic.007G116150	652.8160204	1	18	-
domestication_landrace_vs_wild	Sobic.007G116200	652.8160204	1	18	HAT (Half-A-TPR) repeats
domestication_landrace_vs_wild	Sobic.007G116400	652.8160204	1	18	
domestication_landrace_vs_wild	Sobic.007G116500	652.8160204	1	18	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
domestication_landrace_vs_wild	Sobic.007G116600	652.8160204	1	18	Glycogen recognition site of AMP-activated protein kinase
domestication_landrace_vs_wild	Sobic.007G116700	652.8160204	1	18	Zinc-binding dehydrogenase
domestication_landrace_vs_wild	Sobic.007G116733	652.8160204	1	18	
domestication_landrace_vs_wild	Sobic.004G212000	652.3907794	1	3	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain
domestication_landrace_vs_wild	Sobic.004G212100	652.3907794	1	3	Pentatricopeptide repeat domain
domestication_landrace_vs_wild	Sobic.004G212200	652.3907794	1	3	May have a role in the cell cycle
domestication_landrace_vs_wild	Sobic.004G212250	652.3907794	1	3	
domestication_landrace_vs_wild	Sobic.004G212300	652.3907794	1	3	Transferase family
domestication_landrace_vs_wild	Sobic.004G212350	652.3907794	1	3	
domestication_landrace_vs_wild	Sobic.003G274800	650.3858566	1	5	Belongs to the peptidase M16 family
domestication_landrace_vs_wild	Sobic.003G274900	650.3858566	1	5	Protein kinase domain
domestication_landrace_vs_wild	Sobic.003G275000	650.3858566	1	5	EF hand
domestication_landrace_vs_wild	Sobic.003G275100	650.3858566	1	5	Protein of unknown function (DUF778)
domestication_landrace_vs_wild	Sobic.003G275200	650.3858566	1	5	ubiE/COQ5 methyltransferase family
domestication_landrace_vs_wild	Sobic.001G233600	647.2734218	1	4	AT-rich interactive domain-containing protein
domestication_landrace_vs_wild	Sobic.001G233700	647.2734218	1	4	Protein of unknown function (DUF3522)
domestication_landrace_vs_wild	Sobic.007G106500	646.5946825	1	12	Phosphoenolpyruvate carboxylase
domestication_landrace_vs_wild	Sobic.007G106700	646.5946825	1	12	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
domestication_landrace_vs_wild	Sobic.006G243900	645.012225	1	6	Wall-associated receptor kinase galacturonan-binding
domestication_landrace_vs_wild	Sobic.006G244000	645.012225	1	6	Sulfate permease family
domestication_landrace_vs_wild	Sobic.006G244100	645.012225	1	6	Protein of unknown function (DUF295)
domestication_landrace_vs_wild	Sobic.006G244200	645.012225	1	6	Protein of unknown function (DUF295)
domestication_landrace_vs_wild	Sobic.006G244300	645.012225	1	6	Golgin subfamily A member 5
domestication_landrace_vs_wild	Sobic.006G244400	645.012225	1	6	S1/P1 Nuclease
domestication_landrace_vs_wild	Sobic.006G244500	645.012225	1	6	S1/P1 Nuclease
domestication_landrace_vs_wild	Sobic.006G244600	645.012225	1	6	Peptidyl-tRNA hydrolase PTH2
domestication_landrace_vs_wild	Sobic.006G244700	645.012225	1	6	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin
domestication_landrace_vs_wild	Sobic.006G244800	645.012225	1	6	TIFY
domestication_landrace_vs_wild	Sobic.006G244900	645.012225	1	6	Transmembrane proteins 14C
domestication_landrace_vs_wild	Sobic.006G245100	645.012225	1	6	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family
domestication_landrace_vs_wild	Sobic.001G361700	638.1294631	1	10	TFIIS helical bundle-like domain
domestication_landrace_vs_wild	Sobic.001G361750	638.1294631	1	10	
domestication_landrace_vs_wild	Sobic.001G361800	638.1294631	1	10	Fused Ig-PH domain of plant-specific actin-binding protein
domestication_landrace_vs_wild	Sobic.001G361900	638.1294631	1	10	Belongs to the AAA ATPase family
domestication_landrace_vs_wild	Sobic.001G362001	638.1294631	1	10	Belongs to the protein kinase superfamily
domestication_landrace_vs_wild	Sobic.001G362100	638.1294631	1	10	Belongs to the sulfotransferase 1 family
domestication_landrace_vs_wild	Sobic.001G362200	638.1294631	1	10	Belongs to the DHHC palmitoyltransferase family
domestication_landrace_vs_wild	Sobic.001G362300	638.1294631	1	10	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
domestication_landrace_vs_wild	Sobic.001G362400	638.1294631	1	10	Pentacotripeptide-repeat region of PRORP
domestication_landrace_vs_wild	Sobic.001G362500	638.1294631	1	10	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
domestication_landrace_vs_wild	Sobic.001G362575	638.1294631	1	10	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
domestication_landrace_vs_wild	Sobic.001G362650	638.1294631	1	10	-
domestication_landrace_vs_wild	Sobic.001G362725	638.1294631	1	10	-
domestication_landrace_vs_wild	Sobic.001G362800	638.1294631	1	10	Putative zinc- or iron-chelating domain
domestication_landrace_vs_wild	Sobic.001G362900	638.1294631	1	10	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.001G363000	638.1294631	1	10	Protein of unknown function (DUF455)
domestication_landrace_vs_wild	Sobic.001G363100	638.1294631	1	10	Universal stress protein family
domestication_landrace_vs_wild	Sobic.001G363200	638.1294631	1	10	-
domestication_landrace_vs_wild	Sobic.001G363300	638.1294631	1	10	-
domestication_landrace_vs_wild	Sobic.001G363400	638.1294631	1	10	Terpene synthase family, metal binding domain
domestication_landrace_vs_wild	Sobic.001G363500	638.1294631	1	10	DIRP
domestication_landrace_vs_wild	Sobic.001G363600	638.1294631	1	10	-
domestication_landrace_vs_wild	Sobic.001G363700	638.1294631	1	10	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.001G363900	638.1294631	1	10	
domestication_landrace_vs_wild	Sobic.001G364100	638.1294631	1	10	mTERF
domestication_landrace_vs_wild	Sobic.006G099700	636.8012073	1	5	Serine hydrolase (FSH1)
domestication_landrace_vs_wild	Sobic.006G099800	636.8012073	1	5	Signal recognition particle 19 kDa protein
domestication_landrace_vs_wild	Sobic.006G099850	636.8012073	1	5	
domestication_landrace_vs_wild	Sobic.006G099900	636.8012073	1	5	Plastocyanin-like domain
domestication_landrace_vs_wild	Sobic.006G100000	636.8012073	1	5	Pentatricopeptide repeat domain
domestication_landrace_vs_wild	Sobic.006G100100	636.8012073	1	5	Ring finger domain
domestication_landrace_vs_wild	Sobic.006G100200	636.8012073	1	5	RING-H2 zinc finger domain
domestication_landrace_vs_wild	Sobic.006G100266	636.8012073	1	5	-
domestication_landrace_vs_wild	Sobic.006G100332	636.8012073	1	5	-
domestication_landrace_vs_wild	Sobic.006G100400	636.8012073	1	5	-
domestication_landrace_vs_wild	Sobic.006G100501	636.8012073	1	5	
domestication_landrace_vs_wild	Sobic.006G100600	636.8012073	1	5	Histone H3.3-like
domestication_landrace_vs_wild	Sobic.006G100700	636.8012073	1	5	WEB family
domestication_landrace_vs_wild	Sobic.006G100750	636.8012073	1	5	-
domestication_landrace_vs_wild	Sobic.004G224000	634.8372375	1	10	OPT oligopeptide transporter protein
domestication_landrace_vs_wild	Sobic.004G224100	634.8372375	1	10	Replication protein A C terminal
domestication_landrace_vs_wild	Sobic.004G224300	634.8372375	1	10	Stage II sporulation protein E (SpoIIE)
domestication_landrace_vs_wild	Sobic.004G224350	634.8372375	1	10	phosphoprotein phosphatase activity
domestication_landrace_vs_wild	Sobic.004G224400	634.8372375	1	10	Belongs to the UDP-glycosyltransferase family
domestication_landrace_vs_wild	Sobic.004G224500	634.8372375	1	10	ATP-dependent Clp protease proteolytic subunit
domestication_landrace_vs_wild	Sobic.004G224600	634.8372375	1	10	-
domestication_landrace_vs_wild	Sobic.004G224700	634.8372375	1	10	Belongs to the peptidase S10 family
domestication_landrace_vs_wild	Sobic.004G224749	634.8372375	1	10	Belongs to the peptidase S10 family
domestication_landrace_vs_wild	Sobic.004G224766	634.8372375	1	10	Belongs to the peptidase S10 family
domestication_landrace_vs_wild	Sobic.004G224800	634.8372375	1	10	Belongs to the ubiquitin-conjugating enzyme family
domestication_landrace_vs_wild	Sobic.004G224900	634.8372375	1	10	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH
domestication_landrace_vs_wild	Sobic.004G224950	634.8372375	1	10	-
domestication_landrace_vs_wild	Sobic.004G225000	634.8372375	1	10	Carbon-nitrogen hydrolase
domestication_landrace_vs_wild	Sobic.004G225100	634.8372375	1	10	Carbon-nitrogen hydrolase
domestication_landrace_vs_wild	Sobic.004G225200	634.8372375	1	10	Carbon-nitrogen hydrolase
domestication_landrace_vs_wild	Sobic.004G225300	634.8372375	1	10	E2F-associated phosphoprotein
domestication_landrace_vs_wild	Sobic.004G225400	634.8372375	1	10	TCP family transcription factor
domestication_landrace_vs_wild	Sobic.004G225450	634.8372375	1	10	
domestication_landrace_vs_wild	Sobic.004G225500	634.8372375	1	10	Belongs to the BolA IbaG family
domestication_landrace_vs_wild	Sobic.004G225600	634.8372375	1	10	DEAD-box ATP-dependent RNA helicase
domestication_landrace_vs_wild	Sobic.004G225700	634.8372375	1	10	Leucine Rich repeat
domestication_landrace_vs_wild	Sobic.004G225800	634.8372375	1	10	GRAM domain
domestication_landrace_vs_wild	Sobic.004G225900	634.8372375	1	10	GRAM domain
domestication_landrace_vs_wild	Sobic.004G225950	634.8372375	1	10	
domestication_landrace_vs_wild	Sobic.006G103400	634.7670149	1	2	Protein disulfide-isomerase LQY1
domestication_landrace_vs_wild	Sobic.006G103500	634.7670149	1	2	
domestication_landrace_vs_wild	Sobic.006G103550	634.7670149	1	2	
domestication_landrace_vs_wild	Sobic.006G103601	634.7670149	1	2	
domestication_landrace_vs_wild	Sobic.006G103700	634.7670149	1	2	Belongs to the class-I aminoacyl-tRNA synthetase family
domestication_landrace_vs_wild	Sobic.006G103900	634.7670149	1	2	PLAT/LH2 domain
domestication_landrace_vs_wild	Sobic.006G104000	634.7670149	1	2	Ethylene insensitive 3
domestication_landrace_vs_wild	Sobic.006G104100	634.7670149	1	2	Belongs to the short-chain dehydrogenases reductases (SDR) family
domestication_landrace_vs_wild	Sobic.010G147400	633.5940653	1	13	CAF1 family ribonuclease
domestication_landrace_vs_wild	Sobic.010G147500	633.5940653	1	13	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
domestication_landrace_vs_wild	Sobic.010G147600	633.5940653	1	13	Reticulon-like protein
domestication_landrace_vs_wild	Sobic.010G147700	633.5940653	1	13	Minichromosome loss protein, Mcl1, middle region
domestication_landrace_vs_wild	Sobic.010G147833	633.5940653	1	13	Transducin WD40 repeat-like superfamily protein
domestication_landrace_vs_wild	Sobic.001G370600	632.6215386	1	11	Protein EARLY RESPONSIVE TO DEHYDRATION
domestication_landrace_vs_wild	Sobic.001G370700	632.6215386	1	11	Carrier of the growing fatty acid chain in fatty acid biosynthesis
domestication_landrace_vs_wild	Sobic.001G370900	632.6215386	1	11	DNA-binding domain
domestication_landrace_vs_wild	Sobic.001G371000	632.6215386	1	11	GTPase involved in pre-60S ribosomal subunit maturation
domestication_landrace_vs_wild	Sobic.001G371100	632.6215386	1	11	snoRNA binding domain, fibrillarin
domestication_landrace_vs_wild	Sobic.001G371200	632.6215386	1	11	SAC3/GANP family
domestication_landrace_vs_wild	Sobic.001G371300	632.6215386	1	11	zinc-ribbon
domestication_landrace_vs_wild	Sobic.001G371400	632.6215386	1	11	NAC domain
domestication_landrace_vs_wild	Sobic.001G371650	632.6215386	1	11	DCD
domestication_landrace_vs_wild	Sobic.001G371700	632.6215386	1	11	ubiquitin-protein transferase activity
domestication_landrace_vs_wild	Sobic.001G371750	632.6215386	1	11	
domestication_landrace_vs_wild	Sobic.001G371800	632.6215386	1	11	-
domestication_landrace_vs_wild	Sobic.001G371900	632.6215386	1	11	Destroys radicals which are normally produced within the cells and which are toxic to biological systems
domestication_landrace_vs_wild	Sobic.001G372000	632.6215386	1	11	Belongs to the TUB family
domestication_landrace_vs_wild	Sobic.001G372100	632.6215386	1	11	Glycosyl hydrolase family 14
domestication_landrace_vs_wild	Sobic.001G372200	632.6215386	1	11	
domestication_landrace_vs_wild	Sobic.001G372301	632.6215386	1	11	
domestication_landrace_vs_wild	Sobic.001G372500	632.6215386	1	11	RmlD substrate binding domain
domestication_landrace_vs_wild	Sobic.001G372600	632.6215386	1	11	Catalyzes the conversion of divinyl chlorophyllide to monovinyl chlorophyllide. Reduces the 8-vinyl group of the tetrapyrrole to an ethyl group using NADPH as the reductant. Can use (3,8-divinyl)-chlorophyllide a (DV-Chlidea) (3,8-divinyl)- chlorophyll a (DV-Chla) (3,8-divinyl)-protochlorophyllide a (DV- Pchlidea) (3,8-divinyl)-magnesium-protoporphyrin IX monomethyl ester (DV-MPE) (3,8-divinyl)-magnesium-protoporphyrin IX (DV-Mg- Proto) as substrates
domestication_landrace_vs_wild	Sobic.001G372700	632.6215386	1	11	CCT motif
domestication_landrace_vs_wild	Sobic.001G372800	632.6215386	1	11	NOSIC (NUC001) domain
domestication_landrace_vs_wild	Sobic.001G372900	632.6215386	1	11	Protein kinase domain
domestication_landrace_vs_wild	Sobic.001G373000	632.6215386	1	11	Nup93/Nic96
domestication_landrace_vs_wild	Sobic.001G373100	632.6215386	1	11	CHY zinc finger
domestication_landrace_vs_wild	Sobic.001G373200	632.6215386	1	11	Lipase (class 3)
domestication_landrace_vs_wild	Sobic.001G373300	632.6215386	1	11	synthase
domestication_landrace_vs_wild	Sobic.001G373400	632.6215386	1	11	Belongs to the PTH family
domestication_landrace_vs_wild	Sobic.001G373500	632.6215386	1	11	Belongs to the NPH3 family
domestication_landrace_vs_wild	Sobic.001G373600	632.6215386	1	11	Mediates both low-affinity uptake and efflux of sugar across the membrane
domestication_landrace_vs_wild	Sobic.001G373700	632.6215386	1	11	-
domestication_landrace_vs_wild	Sobic.005G180500	625.2046238	1	6	Plastocyanin-like domain
domestication_landrace_vs_wild	Sobic.005G180600	625.2046238	1	6	-
domestication_landrace_vs_wild	Sobic.005G180700	625.2046238	1	6	The RING-variant domain is a C4HC3 zinc-finger like motif found in a number of cellular and viral proteins. Some of these proteins have been shown both in vivo and in vitro to have ubiquitin E3 ligase activity.
domestication_landrace_vs_wild	Sobic.005G180800	625.2046238	1	6	Thioredoxin
domestication_landrace_vs_wild	Sobic.005G180900	625.2046238	1	6	Protein of unknown function (DUF632)
domestication_landrace_vs_wild	Sobic.005G181000	625.2046238	1	6	Belongs to the acyl-CoA oxidase family
domestication_landrace_vs_wild	Sobic.005G181100	625.2046238	1	6	-
domestication_landrace_vs_wild	Sobic.005G181200	625.2046238	1	6	Lectin-domain containing receptor kinase
domestication_landrace_vs_wild	Sobic.005G181400	625.2046238	1	6	
domestication_landrace_vs_wild	Sobic.005G181500	625.2046238	1	6	-
domestication_landrace_vs_wild	Sobic.005G181600	625.2046238	1	6	-
domestication_landrace_vs_wild	Sobic.005G181700	625.2046238	1	6	NB-ARC domain
domestication_landrace_vs_wild	Sobic.005G181800	625.2046238	1	6	NB-ARC domain
domestication_landrace_vs_wild	Sobic.005G182000	625.2046238	1	6	
domestication_landrace_vs_wild	Sobic.002G168716	624.2552601	1	3	Retinal pigment epithelial membrane protein
domestication_landrace_vs_wild	Sobic.002G168732	624.2552601	1	3	
domestication_landrace_vs_wild	Sobic.002G168748	624.2552601	1	3	Retinal pigment epithelial membrane protein
domestication_landrace_vs_wild	Sobic.002G168764	624.2552601	1	3	Retinal pigment epithelial membrane protein
domestication_landrace_vs_wild	Sobic.007G184400	620.9122724	1	3	60S ribosomal protein
domestication_landrace_vs_wild	Sobic.007G184500	620.9122724	1	3	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)
domestication_landrace_vs_wild	Sobic.007G184600	620.9122724	1	3	Belongs to the eukaryotic ribosomal protein eL38 family
domestication_landrace_vs_wild	Sobic.007G184700	620.9122724	1	3	Plant protein of unknown function (DUF936)
domestication_landrace_vs_wild	Sobic.007G184800	620.9122724	1	3	basic region leucin zipper
domestication_landrace_vs_wild	Sobic.007G185000	620.9122724	1	3	Leucine Rich Repeat
domestication_landrace_vs_wild	Sobic.007G185100	620.9122724	1	3	Peptidyl-prolyl cis-trans isomerase
domestication_landrace_vs_wild	Sobic.007G185200	620.9122724	1	3	magnesium transporter
domestication_landrace_vs_wild	Sobic.007G185301	620.9122724	1	3	
domestication_landrace_vs_wild	Sobic.007G185400	620.9122724	1	3	-
domestication_landrace_vs_wild	Sobic.007G185600	620.9122724	1	3	Bicoid-interacting protein 3 (Bin3)
domestication_landrace_vs_wild	Sobic.007G185700	620.9122724	1	3	Group II intron splicing
domestication_landrace_vs_wild	Sobic.007G114500	619.739664	1	7	GDP-mannose 4,6 dehydratase
domestication_landrace_vs_wild	Sobic.007G114600	619.739664	1	7	-
domestication_landrace_vs_wild	Sobic.002G247000	618.6113756	1	2	-
domestication_landrace_vs_wild	Sobic.002G247100	618.6113756	1	2	-
domestication_landrace_vs_wild	Sobic.002G247200	618.6113756	1	2	Cupin-like domain
domestication_landrace_vs_wild	Sobic.002G247300	618.6113756	1	2	Seed dormancy control
domestication_landrace_vs_wild	Sobic.002G247401	618.6113756	1	2	
domestication_landrace_vs_wild	Sobic.002G247500	618.6113756	1	2	Ethylene insensitive 3
domestication_landrace_vs_wild	Sobic.007G090436	617.823756	1	12	Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues
domestication_landrace_vs_wild	Sobic.007G090442	617.823756	1	12	
domestication_landrace_vs_wild	Sobic.007G090445	617.823756	1	12	F-box-like
domestication_landrace_vs_wild	Sobic.007G090448	617.823756	1	12	peptidyl-prolyl isomerase
domestication_landrace_vs_wild	Sobic.007G090451	617.823756	1	12	F-box-like
domestication_landrace_vs_wild	Sobic.007G090457	617.823756	1	12	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.007G090460	617.823756	1	12	Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues
domestication_landrace_vs_wild	Sobic.007G090463	617.823756	1	12	Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues
domestication_landrace_vs_wild	Sobic.007G090469	617.823756	1	12	Belongs to the terpene cyclase mutase family
domestication_landrace_vs_wild	Sobic.007G090200	617.257191	1	3	Haloacid dehalogenase-like hydrolase
domestication_landrace_vs_wild	Sobic.007G090300	617.257191	1	3	-
domestication_landrace_vs_wild	Sobic.007G090400	617.257191	1	3	Protein of unknown function (DUF2470)
domestication_landrace_vs_wild	Sobic.003G249400	616.3501443	1	4	-
domestication_landrace_vs_wild	Sobic.003G249500	616.3501443	1	4	Eukaryotic cytochrome b561
domestication_landrace_vs_wild	Sobic.003G249550	616.3501443	1	4	
domestication_landrace_vs_wild	Sobic.003G249600	616.3501443	1	4	Vps16, C-terminal region
domestication_landrace_vs_wild	Sobic.003G249700	616.3501443	1	4	Belongs to the eukaryotic ribosomal protein eL20 family
domestication_landrace_vs_wild	Sobic.003G249800	616.3501443	1	4	60S ribosomal protein
domestication_landrace_vs_wild	Sobic.003G249900	616.3501443	1	4	Metallo-beta-lactamase superfamily
domestication_landrace_vs_wild	Sobic.003G250000	616.3501443	1	4	Removal of H(2)O(2), oxidation of toxic reductants, biosynthesis and degradation of lignin, suberization, auxin catabolism, response to environmental stresses such as wounding, pathogen attack and oxidative stress
domestication_landrace_vs_wild	Sobic.003G250100	616.3501443	1	4	multicellular organism development
domestication_landrace_vs_wild	Sobic.004G219700	608.8614879	1	2	Calcium-binding EGF-like domain
domestication_landrace_vs_wild	Sobic.002G169400	605.5082612	1	16	NB-ARC domain
domestication_landrace_vs_wild	Sobic.002G169500	605.5082612	1	16	
domestication_landrace_vs_wild	Sobic.002G169633	605.5082612	1	16	NB-ARC domain
domestication_landrace_vs_wild	Sobic.002G169766	605.5082612	1	16	
domestication_landrace_vs_wild	Sobic.004G176000	603.6166998	1	3	Histone-lysine N-methyltransferase ASHH2-like
domestication_landrace_vs_wild	Sobic.004G176100	603.6166998	1	3	-
domestication_landrace_vs_wild	Sobic.004G176200	603.6166998	1	3	SacI homology domain
domestication_landrace_vs_wild	Sobic.004G176300	603.6166998	1	3	-
domestication_landrace_vs_wild	Sobic.003G228400	603.1863999	1	4	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.003G228500	603.1863999	1	4	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.003G228600	603.1863999	1	4	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.003G228700	603.1863999	1	4	Belongs to the cytochrome P450 family
domestication_landrace_vs_wild	Sobic.003G029100	602.3450023	1	3	Belongs to the Frigida family
domestication_landrace_vs_wild	Sobic.003G029200	602.3450023	1	3	Lecithin:cholesterol acyltransferase
domestication_landrace_vs_wild	Sobic.003G029300	602.3450023	1	3	Polyketide cyclase / dehydrase and lipid transport
domestication_landrace_vs_wild	Sobic.003G029350	602.3450023	1	3	
domestication_landrace_vs_wild	Sobic.003G029400	602.3450023	1	3	Cotton fibre expressed protein
domestication_landrace_vs_wild	Sobic.003G029500	602.3450023	1	3	WD40 repeats
domestication_landrace_vs_wild	Sobic.002G410600	599.7674382	1	10	
domestication_landrace_vs_wild	Sobic.002G410700	599.7674382	1	10	Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells
domestication_landrace_vs_wild	Sobic.002G410800	599.7674382	1	10	-
domestication_landrace_vs_wild	Sobic.002G410850	599.7674382	1	10	
domestication_landrace_vs_wild	Sobic.002G410900	599.7674382	1	10	-
domestication_landrace_vs_wild	Sobic.002G411000	599.7674382	1	10	AP2 domain
domestication_landrace_vs_wild	Sobic.002G411200	599.7674382	1	10	
domestication_landrace_vs_wild	Sobic.002G411300	599.7674382	1	10	-
domestication_landrace_vs_wild	Sobic.002G411400	599.7674382	1	10	Nucleolar GTP-binding protein 1 (NOG1)
domestication_landrace_vs_wild	Sobic.002G411500	599.7674382	1	10	Potassium transporter
domestication_landrace_vs_wild	Sobic.004G002350	597.9059556	1	1	LSM domain
domestication_landrace_vs_wild	Sobic.004G002400	597.9059556	1	1	Ankyrin repeat
domestication_landrace_vs_wild	Sobic.004G002500	597.9059556	1	1	Belongs to the universal ribosomal protein uS5 family
domestication_landrace_vs_wild	Sobic.004G002600	597.9059556	1	1	Rhodanese-like domain
domestication_landrace_vs_wild	Sobic.004G002700	597.9059556	1	1	Plant invertase/pectin methylesterase inhibitor
domestication_landrace_vs_wild	Sobic.004G002800	597.9059556	1	1	Plant invertase/pectin methylesterase inhibitor
domestication_landrace_vs_wild	Sobic.004G002901	597.9059556	1	1	EamA-like transporter family
domestication_landrace_vs_wild	Sobic.007G126500	597.5355501	1	2	DEAD/DEAH box helicase
domestication_landrace_vs_wild	Sobic.002G139300	597.4366421	1	2	AP2 domain
domestication_landrace_vs_wild	Sobic.006G226500	596.1956383	1	2	Nucleolar RNA-binding protein, Nop10p family
domestication_landrace_vs_wild	Sobic.006G226566	596.1956383	1	2	
domestication_landrace_vs_wild	Sobic.006G226632	596.1956383	1	2	
domestication_landrace_vs_wild	Sobic.006G226700	596.1956383	1	2	NAD dependent epimerase/dehydratase family
domestication_landrace_vs_wild	Sobic.006G226800	596.1956383	1	2	NAD dependent epimerase/dehydratase family
domestication_landrace_vs_wild	Sobic.006G226900	596.1956383	1	2	reductase
domestication_landrace_vs_wild	Sobic.006G227000	596.1956383	1	2	NmrA-like family
domestication_landrace_vs_wild	Sobic.003G194500	596.1636449	1	3	zinc finger
domestication_landrace_vs_wild	Sobic.003G194600	596.1636449	1	3	Zinc finger, C2H2 type
domestication_landrace_vs_wild	Sobic.003G194800	596.1636449	1	3	EF-hand domain pair
domestication_landrace_vs_wild	Sobic.001G273800	596.0614285	1	2	Eukaryotic cytochrome b561
domestication_landrace_vs_wild	Sobic.001G273875	596.0614285	1	2	
domestication_landrace_vs_wild	Sobic.004G302200	591.8909355	1	3	Auxin responsive protein
domestication_landrace_vs_wild	Sobic.004G302300	591.8909355	1	3	WPP domain
domestication_landrace_vs_wild	Sobic.004G302400	591.8909355	1	3	No apical meristem (NAM) protein
domestication_landrace_vs_wild	Sobic.004G302500	591.8909355	1	3	Pentapeptide repeats (8 copies)
domestication_landrace_vs_wild	Sobic.004G302600	591.8909355	1	3	Belongs to the cyclin family
domestication_landrace_vs_wild	Sobic.004G302700	591.8909355	1	3	YABBY protein
domestication_landrace_vs_wild	Sobic.002G394433	588.849433	1	4	
domestication_landrace_vs_wild	Sobic.002G394466	588.849433	1	4	
domestication_landrace_vs_wild	Sobic.002G394500	588.849433	1	4	Coiled-coil regions of plant-specific actin-binding protein
domestication_landrace_vs_wild	Sobic.002G394600	588.849433	1	4	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH
domestication_landrace_vs_wild	Sobic.002G394700	588.849433	1	4	Carboxylesterase family
domestication_landrace_vs_wild	Sobic.002G394800	588.849433	1	4	SWIB/MDM2 domain
