sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656082_PI656082	-116589.94365489962	11612	25%	-3.75	Chr09	miss50
PI656083_PI656083	-155827.95070969962	29419	25%	-3.75	Chr09	miss50
PI656085_PI656085	-135325.80907819915	16313	25%	-3.75	Chr09	miss50
PI656086_PI656086	-146056.43687650037	14554	25%	-3.75	Chr09	miss50
PI656087_PI656087	-122658.56652379988	13094	25%	-3.75	Chr09	miss50
PI656088_PI656088	-115792.25976909998	11713	25%	-3.75	Chr09	miss50
PI656089_PI656089	-115310.79148279988	12112	25%	-3.75	Chr09	miss50
PI656090_PI656090	-117626.27873059988	12407	25%	-3.75	Chr09	miss50
PI656091_PI656091	-138104.68945859993	16763	25%	-3.75	Chr09	miss50
PI656092_PI656092	-143312.96988139974	14052	25%	-3.75	Chr09	miss50
PI656093_PI656093	-126513.49800859971	12729	25%	-3.75	Chr09	miss50
PI656094_PI656094	-82527.55223290015	8376	25%	-3.75	Chr09	miss50
PI656095_PI656095	-111095.92660609997	11488	25%	-3.75	Chr09	miss50
PI656096_PI656096	-113631.51755959986	11360	25%	-3.75	Chr09	miss50
PI656097_PI656097	-153476.07975919996	14982	25%	-3.75	Chr09	miss50
PI656098_PI656098	-112713.9828943	12396	25%	-3.75	Chr09	miss50
PI656099_PI656099	-115595.2704743999	11646	25%	-3.75	Chr09	miss50
PI656100_PI656100	-124461.5258247998	12891	25%	-3.75	Chr09	miss50
PI656101_PI656101	-120244.89966649988	11762	25%	-3.75	Chr09	miss50
PI656102_PI656102	-133386.82100169992	13200	25%	-3.75	Chr09	miss50
PI656103_PI656103	-123304.70833889983	12875	25%	-3.75	Chr09	miss50
PI656104_PI656104	-136558.54025110003	21144	25%	-3.75	Chr09	miss50
PI656105_PI656105	-126363.77761519971	12486	25%	-3.75	Chr09	miss50
PI656106_PI656106	-143452.68756369964	14859	25%	-3.75	Chr09	miss50
PI656107_PI656107	-120266.09084869965	15909	25%	-3.75	Chr09	miss50
PI656108_PI656108	-148708.86716210062	14674	25%	-3.75	Chr09	miss50
PI656109_PI656109	-61764.88256620001	6254	25%	-3.75	Chr09	miss50
PI656110_PI656110	-31794.831303500006	3684	25%	-3.75	Chr09	miss50
PI656111_PI656111	-150717.78205839993	14734	25%	-3.75	Chr09	miss50
PI656112_PI656112	-123954.68756719984	12820	25%	-3.75	Chr09	miss50
PI656113_PI656113	-125449.79990479971	13788	25%	-3.75	Chr09	miss50
PI656114_PI656114	-126411.67741679998	16057	25%	-3.75	Chr09	miss50
PI656115_PI656115	-121927.19469039989	12525	25%	-3.75	Chr09	miss50
PI656116_PI656116	-133159.98111510027	15657	25%	-3.75	Chr09	miss50
PI656118_PI656118	-134735.01061520012	14479	25%	-3.75	Chr09	miss50
PI656119_PI656119	-96509.9832666997	12530	25%	-3.75	Chr09	miss50
PI656120_PI656120	-126804.1219482997	12883	25%	-3.75	Chr09	miss50
PI656121_PI656121	-140462.3913045005	14934	25%	-3.75	Chr09	miss50
PI659691_PI659691	-141978.03775429976	18653	25%	-3.75	Chr09	miss50
PI659694_PI659694	-157629.17074650008	15537	25%	-3.75	Chr09	miss50
PI659695_PI659695	-116512.87591679976	12392	25%	-3.75	Chr09	miss50
PI659696_PI659696	-139264.7819296995	14112	25%	-3.75	Chr09	miss50
PI659753_PI659753	-145799.4742152001	16869	25%	-3.75	Chr09	miss50
PI152651_PI152651	-56333.35987039995	4630	10%	-5.331164589999999	Chr09	miss50
PI17548_PI17548	-74439.2199170999	6132	10%	-5.331164589999999	Chr09	miss50
PI24969_PI24969	-58154.98602909988	4812	10%	-5.331164589999999	Chr09	miss50
PI276837_PI276837	-71971.8433687001	5867	10%	-5.331164589999999	Chr09	miss50
PI329435_PI329435	-70680.04880770009	5891	10%	-5.331164589999999	Chr09	miss50
PI329440_PI329440	-59009.818346899876	4842	10%	-5.331164589999999	Chr09	miss50
PI34911_PI34911	-64137.5949677	5262	10%	-5.331164589999999	Chr09	miss50
PI35038_PI35038	-75323.52719159999	6211	10%	-5.331164589999999	Chr09	miss50
PI48770_PI48770	-71018.19564960003	6759	10%	-5.331164589999999	Chr09	miss50
PI533750_PI533750	-55315.07489869991	4545	10%	-5.331164589999999	Chr09	miss50
PI533752_PI533752	-73586.20418619995	5985	10%	-5.331164589999999	Chr09	miss50
PI533754_PI533754	-55553.84747919988	4794	10%	-5.331164589999999	Chr09	miss50
PI533755_PI533755	-57191.48634369989	4941	10%	-5.331164589999999	Chr09	miss50
PI533757_PI533757	-70080.69313609993	5704	10%	-5.331164589999999	Chr09	miss50
PI533758_PI533758	-58690.35642829987	4808	10%	-5.331164589999999	Chr09	miss50
PI533759_PI533759	-60553.280006700035	4917	10%	-5.331164589999999	Chr09	miss50
PI533760_PI533760	-66562.50659230004	5447	10%	-5.331164589999999	Chr09	miss50
PI533761_PI533761	-58591.25689059985	4763	10%	-5.331164589999999	Chr09	miss50
PI533762_PI533762	-51250.565037400054	5721	10%	-5.331164589999999	Chr09	miss50
PI533766_PI533766	-63114.24421599984	5198	10%	-5.331164589999999	Chr09	miss50
PI533769_PI533769	-56851.35035900002	4651	10%	-5.331164589999999	Chr09	miss50
PI533776_PI533776	-53246.60985129988	4400	10%	-5.331164589999999	Chr09	miss50
PI533785_PI533785	-39625.89599020003	3322	10%	-5.331164589999999	Chr09	miss50
PI533788_PI533788	-70401.74758209997	5796	10%	-5.331164589999999	Chr09	miss50
PI533789_PI533789	-57707.122925299926	4734	10%	-5.331164589999999	Chr09	miss50
PI533792_PI533792	-59464.05432439989	4874	10%	-5.331164589999999	Chr09	miss50
PI533794_PI533794	-71905.93905469996	5823	10%	-5.331164589999999	Chr09	miss50
PI533799_PI533799	-71089.00723019996	5763	10%	-5.331164589999999	Chr09	miss50
PI533800_PI533800	-58323.35529389993	4868	10%	-5.331164589999999	Chr09	miss50
PI533807_PI533807	-72299.87747609991	5934	10%	-5.331164589999999	Chr09	miss50
PI533810_PI533810	-55214.77325469982	4554	10%	-5.331164589999999	Chr09	miss50
PI533814_PI533814	-60050.233585799804	4953	10%	-5.331164589999999	Chr09	miss50
PI533821_PI533821	-66364.22817959997	5402	10%	-5.331164589999999	Chr09	miss50
PI533822_PI533822	-62508.61956879997	5139	10%	-5.331164589999999	Chr09	miss50
PI533824_PI533824	-68706.26979359989	5631	10%	-5.331164589999999	Chr09	miss50
PI533830_PI533830	-59034.27542419993	8182	10%	-5.331164589999999	Chr09	miss50
PI533831_PI533831	-54247.68574259997	4478	10%	-5.331164589999999	Chr09	miss50
PI533833_PI533833	-67724.12738119996	5496	10%	-5.331164589999999	Chr09	miss50
PI533838_PI533838	-46893.51068309994	3926	10%	-5.331164589999999	Chr09	miss50
PI533839_PI533839	-13810.508359400006	1210	10%	-5.331164589999999	Chr09	miss50
PI533841_PI533841	-69842.82958129993	5748	10%	-5.331164589999999	Chr09	miss50
PI533842_PI533842	-54241.56781489991	4526	10%	-5.331164589999999	Chr09	miss50
PI533843_PI533843	-59259.74103189986	4865	10%	-5.331164589999999	Chr09	miss50
PI533845_PI533845	-75001.79519339993	6148	10%	-5.331164589999999	Chr09	miss50
PI533852_PI533852	-72268.29602419987	6401	10%	-5.331164589999999	Chr09	miss50
PI533855_PI533855	-66712.496674	6761	10%	-5.331164589999999	Chr09	miss50
PI533856_PI533856	-53592.49144299988	4439	10%	-5.331164589999999	Chr09	miss50
PI533863_PI533863	-48305.04498729998	3958	10%	-5.331164589999999	Chr09	miss50
PI533866_PI533866	-59632.04986759986	4876	10%	-5.331164589999999	Chr09	miss50
PI533869_PI533869	-73458.45950399991	6018	10%	-5.331164589999999	Chr09	miss50
PI533871_PI533871	-40567.337393999995	3337	10%	-5.331164589999999	Chr09	miss50
PI533876_PI533876	-63649.332191299894	9512	10%	-5.331164589999999	Chr09	miss50
PI533877_PI533877	-50083.87993359992	5368	10%	-5.331164589999999	Chr09	miss50
PI533878_PI533878	-39766.91246189999	3404	10%	-5.331164589999999	Chr09	miss50
PI533882_PI533882	-38362.869960100084	3183	10%	-5.331164589999999	Chr09	miss50
PI533901_PI533901	-54007.526782599976	4474	10%	-5.331164589999999	Chr09	miss50
PI533902_PI533902	-74058.71343220006	6289	10%	-5.331164589999999	Chr09	miss50
PI533903_PI533903	-17877.56078819998	1506	10%	-5.331164589999999	Chr09	miss50
PI533910_PI533910	-58651.94127219983	4850	10%	-5.331164589999999	Chr09	miss50
PI533911_PI533911	-61744.937969199855	5241	10%	-5.331164589999999	Chr09	miss50
PI533912_PI533912	-70900.4136227	5819	10%	-5.331164589999999	Chr09	miss50
PI533913_PI533913	-62286.07208959992	5129	10%	-5.331164589999999	Chr09	miss50
PI533915_PI533915	-73671.77126029997	6041	10%	-5.331164589999999	Chr09	miss50
PI533919_PI533919	-57222.874894699875	4751	10%	-5.331164589999999	Chr09	miss50
PI533921_PI533921	-53830.918961099866	4491	10%	-5.331164589999999	Chr09	miss50
PI533924_PI533924	-65741.40581619985	5447	10%	-5.331164589999999	Chr09	miss50
PI533927_PI533927	-66188.59699719991	5501	10%	-5.331164589999999	Chr09	miss50
PI533936_PI533936	-59132.988965399854	4844	10%	-5.331164589999999	Chr09	miss50
PI533937_PI533937	-75917.13467779997	6195	10%	-5.331164589999999	Chr09	miss50
PI533938_PI533938	-75586.41579499995	6259	10%	-5.331164589999999	Chr09	miss50
PI533939_PI533939	-61385.40216979994	4998	10%	-5.331164589999999	Chr09	miss50
PI533940_PI533940	-74709.36664229997	6087	10%	-5.331164589999999	Chr09	miss50
PI533943_PI533943	-72743.70167999993	6003	10%	-5.331164589999999	Chr09	miss50
PI533948_PI533948	-76504.49710210005	6204	10%	-5.331164589999999	Chr09	miss50
PI533949_PI533949	-61580.26324830003	5022	10%	-5.331164589999999	Chr09	miss50
PI533954_PI533954	-76043.89218530004	6227	10%	-5.331164589999999	Chr09	miss50
PI533955_PI533955	-76768.69804619998	6225	10%	-5.331164589999999	Chr09	miss50
PI533956_PI533956	-40904.97435749999	3348	10%	-5.331164589999999	Chr09	miss50
PI533957_PI533957	-60045.79040319988	4934	10%	-5.331164589999999	Chr09	miss50
PI533961_PI533961	-63993.53657019999	5249	10%	-5.331164589999999	Chr09	miss50
PI533962_PI533962	-67404.87780579997	5540	10%	-5.331164589999999	Chr09	miss50
PI533964_PI533964	-63863.969309399974	5201	10%	-5.331164589999999	Chr09	miss50
PI533965_PI533965	-65795.18501009993	5405	10%	-5.331164589999999	Chr09	miss50
PI533967_PI533967	-65749.45541600001	5383	10%	-5.331164589999999	Chr09	miss50
PI533970_PI533970	-73125.23878649985	6069	10%	-5.331164589999999	Chr09	miss50
PI533972_PI533972	-67192.09539759997	5474	10%	-5.331164589999999	Chr09	miss50
PI533976_PI533976	-70109.54649069994	5824	10%	-5.331164589999999	Chr09	miss50
PI533979_PI533979	-77007.6837507	6273	10%	-5.331164589999999	Chr09	miss50
PI533980_PI533980	-53405.142466999976	4360	10%	-5.331164589999999	Chr09	miss50
PI533985_PI533985	-29596.618481699923	2452	10%	-5.331164589999999	Chr09	miss50
PI533986_PI533986	-59018.977532999794	4807	10%	-5.331164589999999	Chr09	miss50
PI533987_PI533987	-57921.42810439988	4758	10%	-5.331164589999999	Chr09	miss50
PI533989_PI533989	-67483.14310230002	5673	10%	-5.331164589999999	Chr09	miss50
PI533991_PI533991	-70407.99642730001	5719	10%	-5.331164589999999	Chr09	miss50
PI533996_PI533996	-61610.78278749991	5104	10%	-5.331164589999999	Chr09	miss50
PI533997_PI533997	-68565.53017499989	5739	10%	-5.331164589999999	Chr09	miss50
PI534009_PI534009	-52935.42412529996	4391	10%	-5.331164589999999	Chr09	miss50
PI534021_PI534021	-54366.2299863999	4487	10%	-5.331164589999999	Chr09	miss50
PI534028_PI534028	-73546.56824879993	6068	10%	-5.331164589999999	Chr09	miss50
PI534037_PI534037	-59912.354762199975	4949	10%	-5.331164589999999	Chr09	miss50
PI534046_PI534046	-61132.1723347999	5011	10%	-5.331164589999999	Chr09	miss50
PI534047_PI534047	-71223.16602509982	5940	10%	-5.331164589999999	Chr09	miss50
PI534053_PI534053	-56889.7578608999	4661	10%	-5.331164589999999	Chr09	miss50
PI534054_PI534054	-74866.96113679999	6112	10%	-5.331164589999999	Chr09	miss50
PI534063_PI534063	-38416.49358220002	3194	10%	-5.331164589999999	Chr09	miss50
PI534070_PI534070	-37975.13005320002	3126	10%	-5.331164589999999	Chr09	miss50
PI534075_PI534075	-53873.413272999904	4537	10%	-5.331164589999999	Chr09	miss50
PI534079_PI534079	-64462.654414399934	5338	10%	-5.331164589999999	Chr09	miss50
PI534088_PI534088	-53608.071519499965	4397	10%	-5.331164589999999	Chr09	miss50
PI534092_PI534092	-39850.235944599975	3355	10%	-5.331164589999999	Chr09	miss50
PI534096_PI534096	-13392.45941310001	1153	10%	-5.331164589999999	Chr09	miss50
PI534097_PI534097	-73986.56405209994	6104	10%	-5.331164589999999	Chr09	miss50
PI534099_PI534099	-62890.99737209995	5184	10%	-5.331164589999999	Chr09	miss50
PI534101_PI534101	-54689.9823806998	5604	10%	-5.331164589999999	Chr09	miss50
PI534105_PI534105	-67999.78859209998	5516	10%	-5.331164589999999	Chr09	miss50
PI534108_PI534108	-63580.67834650001	5250	10%	-5.331164589999999	Chr09	miss50
PI534112_PI534112	-61726.54675249995	7014	10%	-5.331164589999999	Chr09	miss50
PI534114_PI534114	-62790.50347139995	5125	10%	-5.331164589999999	Chr09	miss50
PI534115_PI534115	-67994.32898039997	6042	10%	-5.331164589999999	Chr09	miss50
PI534116_PI534116	-18194.882385499986	1560	10%	-5.331164589999999	Chr09	miss50
PI534117_PI534117	-38934.52260629995	3220	10%	-5.331164589999999	Chr09	miss50
PI534123_PI534123	-58691.672303199855	4842	10%	-5.331164589999999	Chr09	miss50
PI534124_PI534124	-67217.33302099982	5529	10%	-5.331164589999999	Chr09	miss50
PI534127_PI534127	-67711.74145669986	6319	10%	-5.331164589999999	Chr09	miss50
PI534128_PI534128	-67176.76533169986	5573	10%	-5.331164589999999	Chr09	miss50
PI534132_PI534132	-70094.05557050004	6685	10%	-5.331164589999999	Chr09	miss50
PI534133_PI534133	-67460.9448754998	5551	10%	-5.331164589999999	Chr09	miss50
PI534135_PI534135	-68799.50298779979	5623	10%	-5.331164589999999	Chr09	miss50
PI534137_PI534137	-70509.91383099994	5808	10%	-5.331164589999999	Chr09	miss50
PI534138_PI534138	-71336.06522239998	5845	10%	-5.331164589999999	Chr09	miss50
PI534139_PI534139	-63112.326494099965	5168	10%	-5.331164589999999	Chr09	miss50
PI534144_PI534144	-27886.287172399985	2382	10%	-5.331164589999999	Chr09	miss50
PI534145_PI534145	-38926.32341880005	3212	10%	-5.331164589999999	Chr09	miss50
PI534148_PI534148	-55082.48009359994	4525	10%	-5.331164589999999	Chr09	miss50
PI534155_PI534155	-55546.389536199866	4706	10%	-5.331164589999999	Chr09	miss50
PI534157_PI534157	-67998.13265590002	6796	10%	-5.331164589999999	Chr09	miss50
PI534163_PI534163	-75114.76457659999	6267	10%	-5.331164589999999	Chr09	miss50
PI534167_PI534167	-57702.83220179986	4771	10%	-5.331164589999999	Chr09	miss50
PI540816_PI540816	-57923.2386492999	4745	10%	-5.331164589999999	Chr09	miss50
PI542406_PI542406	-48261.906227099964	4045	10%	-5.331164589999999	Chr09	miss50
PI542718_PI542718	-78978.4205513999	6440	10%	-5.331164589999999	Chr09	miss50
PI548797_PI548797	-76555.51895440008	6280	10%	-5.331164589999999	Chr09	miss50
PI552856_PI552856	-70444.74437350007	5698	10%	-5.331164589999999	Chr09	miss50
PI552861_PI552861	-76777.29544570009	6288	10%	-5.331164589999999	Chr09	miss50
PI561071_PI561071	-58790.72040789986	4800	10%	-5.331164589999999	Chr09	miss50
PI561072_PI561072	-53065.99487649991	4310	10%	-5.331164589999999	Chr09	miss50
PI561073_PI561073	-74896.28183640001	6161	10%	-5.331164589999999	Chr09	miss50
PI561472_PI561472	-71250.30703319996	5974	10%	-5.331164589999999	Chr09	miss50
PI562730_PI562730	-66767.46394409986	5501	10%	-5.331164589999999	Chr09	miss50
PI564163_PI564163	-70372.99474120008	5894	10%	-5.331164589999999	Chr09	miss50
PI564164_PI564164	-64833.869175600004	5606	10%	-5.331164589999999	Chr09	miss50
PI564165_PI564165	-65287.407685000006	5318	10%	-5.331164589999999	Chr09	miss50
PI565121_PI565121	-71789.19637919999	5785	10%	-5.331164589999999	Chr09	miss50
PI566819_PI566819	-75429.12211439993	6308	10%	-5.331164589999999	Chr09	miss50
PI576130_PI576130	-73029.76388719998	5921	10%	-5.331164589999999	Chr09	miss50
PI576332_PI576332	-76411.49106349998	6232	10%	-5.331164589999999	Chr09	miss50
PI576333_PI576333	-75113.54447150003	6108	10%	-5.331164589999999	Chr09	miss50
PI576337_PI576337	-58429.51141569982	5971	10%	-5.331164589999999	Chr09	miss50
PI576339_PI576339	-76536.67949059997	6213	10%	-5.331164589999999	Chr09	miss50
PI576340_PI576340	-75545.88585209992	6144	10%	-5.331164589999999	Chr09	miss50
PI576345_PI576345	-75890.15212770001	6149	10%	-5.331164589999999	Chr09	miss50
PI576347_PI576347	-64372.47479070004	9082	10%	-5.331164589999999	Chr09	miss50
PI576348_PI576348	-59366.957880099864	6378	10%	-5.331164589999999	Chr09	miss50
PI576349_PI576349	-52608.36139039993	4393	10%	-5.331164589999999	Chr09	miss50
PI576350_PI576350	-65521.01143659999	9922	10%	-5.331164589999999	Chr09	miss50
PI576352_PI576352	-74831.16963269998	6085	10%	-5.331164589999999	Chr09	miss50
PI576359_PI576359	-72962.61151439988	5961	10%	-5.331164589999999	Chr09	miss50
PI576364_PI576364	-75457.49612599997	6143	10%	-5.331164589999999	Chr09	miss50
PI576366_PI576366	-30467.44496719996	2593	10%	-5.331164589999999	Chr09	miss50
PI576373_PI576373	-60135.684075199846	4887	10%	-5.331164589999999	Chr09	miss50
PI576375_PI576375	-54869.17346849996	4491	10%	-5.331164589999999	Chr09	miss50
PI576376_PI576376	-49855.984590100015	5365	10%	-5.331164589999999	Chr09	miss50
PI576380_PI576380	-64378.62664909984	5235	10%	-5.331164589999999	Chr09	miss50
PI576381_PI576381	-70909.28861249983	5825	10%	-5.331164589999999	Chr09	miss50
PI576385_PI576385	-76057.52365259998	6189	10%	-5.331164589999999	Chr09	miss50
PI576386_PI576386	-60032.904609899866	4887	10%	-5.331164589999999	Chr09	miss50
PI576387_PI576387	-70041.00685529994	5680	10%	-5.331164589999999	Chr09	miss50
PI576390_PI576390	-53027.69013599992	4358	10%	-5.331164589999999	Chr09	miss50
PI576391_PI576391	-56062.47547189992	4627	10%	-5.331164589999999	Chr09	miss50
PI576393_PI576393	-61326.07164059996	5162	10%	-5.331164589999999	Chr09	miss50
PI576394_PI576394	-76436.53238050005	6217	10%	-5.331164589999999	Chr09	miss50
PI576396_PI576396	-60158.410466399866	4909	10%	-5.331164589999999	Chr09	miss50
PI576399_PI576399	-64054.80392339995	5298	10%	-5.331164589999999	Chr09	miss50
PI576401_PI576401	-74321.4359879999	6056	10%	-5.331164589999999	Chr09	miss50
PI576418_PI576418	-51408.31807690002	4229	10%	-5.331164589999999	Chr09	miss50
PI576422_PI576422	-75861.20418180003	6165	10%	-5.331164589999999	Chr09	miss50
PI576425_PI576425	-50196.8763996	5708	10%	-5.331164589999999	Chr09	miss50
PI576426_PI576426	-54543.04999489995	4490	10%	-5.331164589999999	Chr09	miss50
PI576428_PI576428	-59719.69433579987	4925	10%	-5.331164589999999	Chr09	miss50
PI576434_PI576434	-73680.6325325999	6116	10%	-5.331164589999999	Chr09	miss50
PI576435_PI576435	-68055.26967229997	5553	10%	-5.331164589999999	Chr09	miss50
PI576437_PI576437	-62322.69691159989	5110	10%	-5.331164589999999	Chr09	miss50
PI585291_PI585291	-63321.3097213	6382	10%	-5.331164589999999	Chr09	miss50
PI585295_PI585295	-56204.46215619988	4590	10%	-5.331164589999999	Chr09	miss50
PI595699_PI595699	-54518.328762900026	4443	10%	-5.331164589999999	Chr09	miss50
PI595702_PI595702	-74651.19262759997	6075	10%	-5.331164589999999	Chr09	miss50
PI595714_PI595714	-71036.12391459988	5810	10%	-5.331164589999999	Chr09	miss50
PI595718_PI595718	-46624.1655765	3880	10%	-5.331164589999999	Chr09	miss50
PI595720_PI595720	-58444.64447049986	4802	10%	-5.331164589999999	Chr09	miss50
PI595739_PI595739	-58548.08503009987	4775	10%	-5.331164589999999	Chr09	miss50
PI595740_PI595740	-66102.07625049991	9818	10%	-5.331164589999999	Chr09	miss50
PI595741_PI595741	-74754.1683737	6101	10%	-5.331164589999999	Chr09	miss50
PI595743_PI595743	-66478.1874264	6686	10%	-5.331164589999999	Chr09	miss50
PI595744_PI595744	-63389.86659919998	5159	10%	-5.331164589999999	Chr09	miss50
PI595745_PI595745	-61154.65649479996	5021	10%	-5.331164589999999	Chr09	miss50
PI597945_PI597945	-65642.18630299995	5457	10%	-5.331164589999999	Chr09	miss50
PI597946_PI597946	-68816.30445409995	5690	10%	-5.331164589999999	Chr09	miss50
PI597949_PI597949	-72032.00024009994	5960	10%	-5.331164589999999	Chr09	miss50
PI597950_PI597950	-55313.9574037999	4530	10%	-5.331164589999999	Chr09	miss50
PI597951_PI597951	-40543.747116899984	3342	10%	-5.331164589999999	Chr09	miss50
PI597952_PI597952	-67403.89233329997	10163	10%	-5.331164589999999	Chr09	miss50
PI597957_PI597957	-50094.31495189997	5655	10%	-5.331164589999999	Chr09	miss50
PI597958_PI597958	-74279.82209479997	6044	10%	-5.331164589999999	Chr09	miss50
PI597960_PI597960	-55109.34472859987	4543	10%	-5.331164589999999	Chr09	miss50
PI597961_PI597961	-57916.34620479995	4748	10%	-5.331164589999999	Chr09	miss50
PI597964_PI597964	-71967.14108059999	5839	10%	-5.331164589999999	Chr09	miss50
PI597965_PI597965	-55741.04412829988	4569	10%	-5.331164589999999	Chr09	miss50
PI597966_PI597966	-64068.278684399964	5219	10%	-5.331164589999999	Chr09	miss50
PI597967_PI597967	-70060.76449470001	5677	10%	-5.331164589999999	Chr09	miss50
PI597968_PI597968	-60536.03590639999	4991	10%	-5.331164589999999	Chr09	miss50
PI597971_PI597971	-62674.274066299935	5138	10%	-5.331164589999999	Chr09	miss50
PI597972_PI597972	-23542.342648000038	1984	10%	-5.331164589999999	Chr09	miss50
PI597973_PI597973	-50300.45618949999	4140	10%	-5.331164589999999	Chr09	miss50
PI597976_PI597976	-50008.774612900015	4091	10%	-5.331164589999999	Chr09	miss50
PI597980_PI597980	-57631.97785179984	4725	10%	-5.331164589999999	Chr09	miss50
PI597982_PI597982	-55440.21234199998	4599	10%	-5.331164589999999	Chr09	miss50
PI598069_PI598069	-68578.07040579987	5628	10%	-5.331164589999999	Chr09	miss50
PI598070_PI598070	-67969.98825139993	5635	10%	-5.331164589999999	Chr09	miss50
PI601816_PI601816	-72509.6424234	5853	10%	-5.331164589999999	Chr09	miss50
PI607931_PI607931	-72099.32792789972	5892	10%	-5.331164589999999	Chr09	miss50
PI609456_PI609456	-14006.970213100018	1226	10%	-5.331164589999999	Chr09	miss50
PI613536_PI613536	-25115.760132700027	2089	10%	-5.331164589999999	Chr09	miss50
PI629034_PI629034	-57136.18720569988	4654	10%	-5.331164589999999	Chr09	miss50
PI629040_PI629040	-64965.657934899966	5302	10%	-5.331164589999999	Chr09	miss50
PI629059_PI629059	-75779.71561440005	6129	10%	-5.331164589999999	Chr09	miss50
PI641824_PI641824	-73920.11717199998	6531	10%	-5.331164589999999	Chr09	miss50
PI641836_PI641836	-76252.40183049988	6206	10%	-5.331164589999999	Chr09	miss50
PI641849_PI641849	-79770.89426419993	6605	10%	-5.331164589999999	Chr09	miss50
PI641874_PI641874	-75302.33253570004	6169	10%	-5.331164589999999	Chr09	miss50
PI642791_PI642791	-71593.01284810003	5791	10%	-5.331164589999999	Chr09	miss50
PI642793_PI642793	-71239.88107360003	5773	10%	-5.331164589999999	Chr09	miss50
PI642992_PI642992	-63939.94255919997	5255	10%	-5.331164589999999	Chr09	miss50
PI642998_PI642998	-71040.63172950002	5851	10%	-5.331164589999999	Chr09	miss50
PI651492_PI651492	-71447.03494959995	5813	10%	-5.331164589999999	Chr09	miss50
PI651496_PI651496	-74919.89097680002	6141	10%	-5.331164589999999	Chr09	miss50
PI653616_PI653616	-68549.64632979987	6049	10%	-5.331164589999999	Chr09	miss50
PI653617_PI653617	-74317.06949050004	6137	10%	-5.331164589999999	Chr09	miss50
PI655970_PI655970	-77619.1785747	6308	10%	-5.331164589999999	Chr09	miss50
PI655971_PI655971	-58749.54059109984	4823	10%	-5.331164589999999	Chr09	miss50
PI655972_PI655972	-75542.15573170004	6150	10%	-5.331164589999999	Chr09	miss50
PI655973_PI655973	-57929.90508889987	4735	10%	-5.331164589999999	Chr09	miss50
PI655974_PI655974	-76969.46947230003	6512	10%	-5.331164589999999	Chr09	miss50
PI655975_PI655975	-76839.35404000008	6215	10%	-5.331164589999999	Chr09	miss50
PI655976_PI655976	-76375.2787206	6210	10%	-5.331164589999999	Chr09	miss50
PI655977_PI655977	-63667.574042099826	5191	10%	-5.331164589999999	Chr09	miss50
PI655978_PI655978	-55977.734374199856	4577	10%	-5.331164589999999	Chr09	miss50
PI655979_PI655979	-60027.26635729986	4896	10%	-5.331164589999999	Chr09	miss50
PI655980_PI655980	-68348.99620169988	5635	10%	-5.331164589999999	Chr09	miss50
PI655981_PI655981	-52710.27693079996	4325	10%	-5.331164589999999	Chr09	miss50
PI655982_PI655982	-71357.68874169992	5773	10%	-5.331164589999999	Chr09	miss50
PI655983_PI655983	-76501.68631899993	6210	10%	-5.331164589999999	Chr09	miss50
PI655984_PI655984	-76966.7776917	6396	10%	-5.331164589999999	Chr09	miss50
PI655985_PI655985	-58577.24681349987	4773	10%	-5.331164589999999	Chr09	miss50
PI655986_PI655986	-58752.605162799846	4765	10%	-5.331164589999999	Chr09	miss50
PI655987_PI655987	-58749.99920469988	4773	10%	-5.331164589999999	Chr09	miss50
PI655988_PI655988	-77900.5817609001	6491	10%	-5.331164589999999	Chr09	miss50
PI655989_PI655989	-58006.47839659985	4919	10%	-5.331164589999999	Chr09	miss50
PI655990_PI655990	-59547.23285409985	4867	10%	-5.331164589999999	Chr09	miss50
PI655991_PI655991	-68637.7167484	7053	10%	-5.331164589999999	Chr09	miss50
PI655992_PI655992	-70476.06007989994	7314	10%	-5.331164589999999	Chr09	miss50
PI655993_PI655993	-75839.36163800007	6224	10%	-5.331164589999999	Chr09	miss50
PI655994_PI655994	-75778.88978480006	6560	10%	-5.331164589999999	Chr09	miss50
PI655995_PI655995	-72526.79328039988	5954	10%	-5.331164589999999	Chr09	miss50
PI655996_PI655996	-56984.0788623999	4662	10%	-5.331164589999999	Chr09	miss50
PI655997_PI655997	-72813.75441709989	5913	10%	-5.331164589999999	Chr09	miss50
PI655998_PI655998	-55450.85143489987	4553	10%	-5.331164589999999	Chr09	miss50
PI655999_PI655999	-67455.69028109993	5619	10%	-5.331164589999999	Chr09	miss50
PI656000_PI656000	-70321.16636950009	5652	10%	-5.331164589999999	Chr09	miss50
PI656001_PI656001	-60168.40846389983	4880	10%	-5.331164589999999	Chr09	miss50
PI656002_PI656002	-73987.65433600002	6040	10%	-5.331164589999999	Chr09	miss50
PI656003_PI656003	-61375.07722689981	5027	10%	-5.331164589999999	Chr09	miss50
PI656004_PI656004	-56511.84828019992	4642	10%	-5.331164589999999	Chr09	miss50
PI656005_PI656005	-73996.77646090009	6035	10%	-5.331164589999999	Chr09	miss50
PI656006_PI656006	-74062.0313991	6029	10%	-5.331164589999999	Chr09	miss50
PI656007_PI656007	-72935.32089169997	6157	10%	-5.331164589999999	Chr09	miss50
PI656008_PI656008	-71599.28005669998	5846	10%	-5.331164589999999	Chr09	miss50
