sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-172698.88199520056	16783	25%	-3.8300781	Chr04	miss50
PI656066_PI656066	-157588.39529880014	16119	25%	-3.8300781	Chr04	miss50
PI656067_PI656067	-171351.61109130044	19297	25%	-3.8300781	Chr04	miss50
PI656068_PI656068	-183316.68942020021	18020	25%	-3.8300781	Chr04	miss50
PI656069_PI656069	-176750.36429179998	21226	25%	-3.8300781	Chr04	miss50
PI656070_PI656070	-168421.12986250033	17852	25%	-3.8300781	Chr04	miss50
PI656071_PI656071	-182482.09891509963	17640	25%	-3.8300781	Chr04	miss50
PI656072_PI656072	-177582.49670060063	17301	25%	-3.8300781	Chr04	miss50
PI656073_PI656073	-169782.17979560044	17146	25%	-3.8300781	Chr04	miss50
PI656074_PI656074	-100714.50267340001	11030	25%	-3.8300781	Chr04	miss50
PI656075_PI656075	-182079.87052869942	17762	25%	-3.8300781	Chr04	miss50
PI656076_PI656076	-183476.0528503006	18842	25%	-3.8300781	Chr04	miss50
PI656077_PI656077	-160240.9255878994	17021	25%	-3.8300781	Chr04	miss50
PI656078_PI656078	-70623.23623679999	7505	25%	-3.8300781	Chr04	miss50
PI656079_PI656079	-72769.84153659998	8530	25%	-3.8300781	Chr04	miss50
PI656080_PI656080	-178896.99601920033	18880	25%	-3.8300781	Chr04	miss50
PI656081_PI656081	-49082.96665589997	5117	25%	-3.8300781	Chr04	miss50
PI656082_PI656082	-145601.29473300008	14379	25%	-3.8300781	Chr04	miss50
PI656083_PI656083	-224516.58473209926	40787	25%	-3.8300781	Chr04	miss50
PI656085_PI656085	-177890.00132460037	20526	25%	-3.8300781	Chr04	miss50
PI656086_PI656086	-184634.4261000003	18127	25%	-3.8300781	Chr04	miss50
PI656087_PI656087	-92986.77613069997	9623	25%	-3.8300781	Chr04	miss50
PI656088_PI656088	-174833.15941820067	17985	25%	-3.8300781	Chr04	miss50
PI656089_PI656089	-169936.94859310155	17543	25%	-3.8300781	Chr04	miss50
PI656090_PI656090	-173439.95446529964	17152	25%	-3.8300781	Chr04	miss50
PI656091_PI656091	-166208.52930529974	21300	25%	-3.8300781	Chr04	miss50
PI656092_PI656092	-176739.57517870085	17190	25%	-3.8300781	Chr04	miss50
PI656093_PI656093	-177987.74418349998	17719	25%	-3.8300781	Chr04	miss50
PI656094_PI656094	-71605.06248700003	7197	25%	-3.8300781	Chr04	miss50
PI656095_PI656095	-168387.57730190043	17211	25%	-3.8300781	Chr04	miss50
PI656096_PI656096	-173393.8185545005	17207	25%	-3.8300781	Chr04	miss50
PI656097_PI656097	-177921.72624990018	17297	25%	-3.8300781	Chr04	miss50
PI656098_PI656098	-99604.42557329989	10672	25%	-3.8300781	Chr04	miss50
PI656099_PI656099	-179882.78205960008	19552	25%	-3.8300781	Chr04	miss50
PI656100_PI656100	-179356.66591060048	19140	25%	-3.8300781	Chr04	miss50
PI656101_PI656101	-189921.4141134	18229	25%	-3.8300781	Chr04	miss50
PI656102_PI656102	-177196.19951370018	17254	25%	-3.8300781	Chr04	miss50
PI656103_PI656103	-192969.1075516009	20222	25%	-3.8300781	Chr04	miss50
PI656104_PI656104	-197326.56696609844	33364	25%	-3.8300781	Chr04	miss50
PI656105_PI656105	-181958.21944449964	20391	25%	-3.8300781	Chr04	miss50
PI656106_PI656106	-187958.00601840016	20955	25%	-3.8300781	Chr04	miss50
PI656107_PI656107	-172233.46936159977	22185	25%	-3.8300781	Chr04	miss50
PI656108_PI656108	-197590.050804501	19537	25%	-3.8300781	Chr04	miss50
PI656109_PI656109	-175925.7841108006	17142	25%	-3.8300781	Chr04	miss50
PI656110_PI656110	-122861.86514760023	13834	25%	-3.8300781	Chr04	miss50
PI656111_PI656111	-180421.19991979984	17480	25%	-3.8300781	Chr04	miss50
PI656112_PI656112	-181068.56789270058	20005	25%	-3.8300781	Chr04	miss50
PI656113_PI656113	-193701.87180859983	20273	25%	-3.8300781	Chr04	miss50
PI656114_PI656114	-179587.0253882	19519	25%	-3.8300781	Chr04	miss50
PI656115_PI656115	-178530.60982470022	17972	25%	-3.8300781	Chr04	miss50
PI656116_PI656116	-195150.72327669943	19436	25%	-3.8300781	Chr04	miss50
PI656118_PI656118	-183950.01152400102	19855	25%	-3.8300781	Chr04	miss50
PI656119_PI656119	-168327.0682610998	19729	25%	-3.8300781	Chr04	miss50
PI656120_PI656120	-185345.0543857002	19522	25%	-3.8300781	Chr04	miss50
PI656121_PI656121	-171517.61887560014	17734	25%	-3.8300781	Chr04	miss50
PI659691_PI659691	-179166.2629607001	23419	25%	-3.8300781	Chr04	miss50
PI659694_PI659694	-188252.59324410043	20098	25%	-3.8300781	Chr04	miss50
PI659695_PI659695	-170497.62055970053	17648	25%	-3.8300781	Chr04	miss50
PI659696_PI659696	-176981.54712430085	17371	25%	-3.8300781	Chr04	miss50
PI659753_PI659753	-171690.11690949998	18653	25%	-3.8300781	Chr04	miss50
PI152651_PI152651	-79945.97446339994	6633	10%	-5.4033203	Chr04	miss50
PI17548_PI17548	-96115.47818870006	7897	10%	-5.4033203	Chr04	miss50
PI24969_PI24969	-87135.87004780007	7160	10%	-5.4033203	Chr04	miss50
PI276837_PI276837	-88183.78226810008	7330	10%	-5.4033203	Chr04	miss50
PI329435_PI329435	-89203.8870976001	7529	10%	-5.4033203	Chr04	miss50
PI329440_PI329440	-99803.00263009993	7990	10%	-5.4033203	Chr04	miss50
PI34911_PI34911	-86241.8118763	6941	10%	-5.4033203	Chr04	miss50
PI35038_PI35038	-95627.88926020009	7859	10%	-5.4033203	Chr04	miss50
PI48770_PI48770	-96690.25669580002	9369	10%	-5.4033203	Chr04	miss50
PI533750_PI533750	-83518.45104089999	6817	10%	-5.4033203	Chr04	miss50
PI533752_PI533752	-91043.06530319998	7323	10%	-5.4033203	Chr04	miss50
PI533754_PI533754	-73735.32311440005	6173	10%	-5.4033203	Chr04	miss50
PI533755_PI533755	-80110.6279654999	6929	10%	-5.4033203	Chr04	miss50
PI533757_PI533757	-89741.85077530016	7278	10%	-5.4033203	Chr04	miss50
PI533758_PI533758	-88780.68283710012	7200	10%	-5.4033203	Chr04	miss50
PI533759_PI533759	-86058.57983230005	6886	10%	-5.4033203	Chr04	miss50
PI533760_PI533760	-88323.50033940011	7185	10%	-5.4033203	Chr04	miss50
PI533761_PI533761	-91367.14050780001	7323	10%	-5.4033203	Chr04	miss50
PI533762_PI533762	-98695.78977000012	10042	10%	-5.4033203	Chr04	miss50
PI533766_PI533766	-28217.30671349998	2373	10%	-5.4033203	Chr04	miss50
PI533769_PI533769	-41772.099378900064	3442	10%	-5.4033203	Chr04	miss50
PI533776_PI533776	-86769.93447450017	7330	10%	-5.4033203	Chr04	miss50
PI533785_PI533785	-82918.97425740001	7059	10%	-5.4033203	Chr04	miss50
PI533788_PI533788	-92109.85733960014	7659	10%	-5.4033203	Chr04	miss50
PI533789_PI533789	-90979.41256829991	7327	10%	-5.4033203	Chr04	miss50
PI533792_PI533792	-85179.29689120005	6941	10%	-5.4033203	Chr04	miss50
PI533794_PI533794	-87066.00944229995	7064	10%	-5.4033203	Chr04	miss50
PI533799_PI533799	-88981.4814172001	7195	10%	-5.4033203	Chr04	miss50
PI533800_PI533800	-85483.3352828	7065	10%	-5.4033203	Chr04	miss50
PI533807_PI533807	-49420.22827759994	4053	10%	-5.4033203	Chr04	miss50
PI533810_PI533810	-83579.72674289996	6858	10%	-5.4033203	Chr04	miss50
PI533814_PI533814	-92475.8906667001	7657	10%	-5.4033203	Chr04	miss50
PI533821_PI533821	-93526.27740669988	7488	10%	-5.4033203	Chr04	miss50
PI533822_PI533822	-88345.28140149995	7224	10%	-5.4033203	Chr04	miss50
PI533824_PI533824	-66859.14301960004	5515	10%	-5.4033203	Chr04	miss50
PI533830_PI533830	-93508.87902930021	13304	10%	-5.4033203	Chr04	miss50
PI533831_PI533831	-86419.84588769994	7156	10%	-5.4033203	Chr04	miss50
PI533833_PI533833	-48927.2313962	3987	10%	-5.4033203	Chr04	miss50
PI533838_PI533838	-85236.70372410012	7101	10%	-5.4033203	Chr04	miss50
PI533839_PI533839	-29391.780032900002	2507	10%	-5.4033203	Chr04	miss50
PI533841_PI533841	-89252.82062910014	7268	10%	-5.4033203	Chr04	miss50
PI533842_PI533842	-85039.02556849997	7029	10%	-5.4033203	Chr04	miss50
PI533843_PI533843	-88808.43278410005	7215	10%	-5.4033203	Chr04	miss50
PI533845_PI533845	-88648.13401270004	7234	10%	-5.4033203	Chr04	miss50
PI533852_PI533852	-81382.59237609999	6951	10%	-5.4033203	Chr04	miss50
PI533855_PI533855	-84230.81682440006	9756	10%	-5.4033203	Chr04	miss50
PI533856_PI533856	-83357.80495969996	6830	10%	-5.4033203	Chr04	miss50
PI533863_PI533863	-87345.85267240007	7112	10%	-5.4033203	Chr04	miss50
PI533866_PI533866	-91783.07965319997	7356	10%	-5.4033203	Chr04	miss50
PI533869_PI533869	-87535.28587180008	7158	10%	-5.4033203	Chr04	miss50
PI533871_PI533871	-82477.58595710005	6781	10%	-5.4033203	Chr04	miss50
PI533876_PI533876	-68819.00926769992	9317	10%	-5.4033203	Chr04	miss50
PI533877_PI533877	-81370.11146580009	7079	10%	-5.4033203	Chr04	miss50
PI533878_PI533878	-85359.91841300012	7411	10%	-5.4033203	Chr04	miss50
PI533882_PI533882	-81810.21540780005	6831	10%	-5.4033203	Chr04	miss50
PI533901_PI533901	-88613.26212370004	7234	10%	-5.4033203	Chr04	miss50
PI533902_PI533902	-68389.67364260019	5711	10%	-5.4033203	Chr04	miss50
PI533903_PI533903	-65484.644886400056	5423	10%	-5.4033203	Chr04	miss50
PI533910_PI533910	-89355.23618640006	7254	10%	-5.4033203	Chr04	miss50
PI533911_PI533911	-89492.18020960002	7285	10%	-5.4033203	Chr04	miss50
PI533912_PI533912	-45306.8303355	3735	10%	-5.4033203	Chr04	miss50
PI533913_PI533913	-93839.25103930007	7617	10%	-5.4033203	Chr04	miss50
PI533915_PI533915	-93358.63421419999	7491	10%	-5.4033203	Chr04	miss50
PI533919_PI533919	-67992.32347510007	5656	10%	-5.4033203	Chr04	miss50
PI533921_PI533921	-85704.78317830003	7103	10%	-5.4033203	Chr04	miss50
PI533924_PI533924	-67178.48867410014	5587	10%	-5.4033203	Chr04	miss50
PI533927_PI533927	-88164.55466410007	7227	10%	-5.4033203	Chr04	miss50
PI533936_PI533936	-97792.11508570006	7976	10%	-5.4033203	Chr04	miss50
PI533937_PI533937	-97216.70915100009	7919	10%	-5.4033203	Chr04	miss50
PI533938_PI533938	-84529.92056229994	6956	10%	-5.4033203	Chr04	miss50
PI533939_PI533939	-94008.41969200001	8274	10%	-5.4033203	Chr04	miss50
PI533940_PI533940	-96640.47152880003	7869	10%	-5.4033203	Chr04	miss50
PI533943_PI533943	-93033.01481100007	7738	10%	-5.4033203	Chr04	miss50
PI533948_PI533948	-98973.58326019994	7900	10%	-5.4033203	Chr04	miss50
PI533949_PI533949	-81690.40443869999	6563	10%	-5.4033203	Chr04	miss50
PI533954_PI533954	-93211.94671979999	7477	10%	-5.4033203	Chr04	miss50
PI533955_PI533955	-97848.6279019	7950	10%	-5.4033203	Chr04	miss50
PI533956_PI533956	-86315.74534469996	7012	10%	-5.4033203	Chr04	miss50
PI533957_PI533957	-92447.03549689992	7437	10%	-5.4033203	Chr04	miss50
PI533961_PI533961	-86241.29069269994	6956	10%	-5.4033203	Chr04	miss50
PI533962_PI533962	-86220.47378700013	7071	10%	-5.4033203	Chr04	miss50
PI533964_PI533964	-88515.54934980007	7137	10%	-5.4033203	Chr04	miss50
PI533965_PI533965	-87815.80215830004	7164	10%	-5.4033203	Chr04	miss50
PI533967_PI533967	-88941.97621350012	7320	10%	-5.4033203	Chr04	miss50
PI533970_PI533970	-92914.39282080004	7476	10%	-5.4033203	Chr04	miss50
PI533972_PI533972	-88625.86325080015	7233	10%	-5.4033203	Chr04	miss50
PI533976_PI533976	-90686.58459220002	7355	10%	-5.4033203	Chr04	miss50
PI533979_PI533979	-99266.80060879991	7941	10%	-5.4033203	Chr04	miss50
PI533980_PI533980	-87842.03646579993	7129	10%	-5.4033203	Chr04	miss50
PI533985_PI533985	-89908.16495650001	7292	10%	-5.4033203	Chr04	miss50
PI533986_PI533986	-91076.8393601	7304	10%	-5.4033203	Chr04	miss50
PI533987_PI533987	-87952.35965480005	7137	10%	-5.4033203	Chr04	miss50
PI533989_PI533989	-89928.53450190005	7881	10%	-5.4033203	Chr04	miss50
PI533991_PI533991	-86016.91868209996	7015	10%	-5.4033203	Chr04	miss50
PI533996_PI533996	-91188.6291008001	7373	10%	-5.4033203	Chr04	miss50
PI533997_PI533997	-85534.4662354	7231	10%	-5.4033203	Chr04	miss50
PI534009_PI534009	-92676.36649300001	7683	10%	-5.4033203	Chr04	miss50
PI534021_PI534021	-84971.49590319996	7022	10%	-5.4033203	Chr04	miss50
PI534028_PI534028	-89897.01251530006	7402	10%	-5.4033203	Chr04	miss50
PI534037_PI534037	-90071.67961809995	7232	10%	-5.4033203	Chr04	miss50
PI534046_PI534046	-88551.79996120011	7198	10%	-5.4033203	Chr04	miss50
PI534047_PI534047	-90154.29104590003	7311	10%	-5.4033203	Chr04	miss50
PI534053_PI534053	-86804.14390880005	7079	10%	-5.4033203	Chr04	miss50
PI534054_PI534054	-94970.64721719988	7633	10%	-5.4033203	Chr04	miss50
PI534063_PI534063	-82899.80189500001	6805	10%	-5.4033203	Chr04	miss50
PI534070_PI534070	-81537.99696870004	6688	10%	-5.4033203	Chr04	miss50
PI534075_PI534075	-85299.33443770006	7195	10%	-5.4033203	Chr04	miss50
PI534079_PI534079	-84951.96549990003	7011	10%	-5.4033203	Chr04	miss50
PI534088_PI534088	-83612.60554730005	6882	10%	-5.4033203	Chr04	miss50
PI534092_PI534092	-82661.1270259001	7018	10%	-5.4033203	Chr04	miss50
PI534096_PI534096	-21032.07806309999	1773	10%	-5.4033203	Chr04	miss50
PI534097_PI534097	-96665.46067070011	7928	10%	-5.4033203	Chr04	miss50
PI534099_PI534099	-86041.0117386	6943	10%	-5.4033203	Chr04	miss50
PI534101_PI534101	-46093.52379310006	4822	10%	-5.4033203	Chr04	miss50
PI534105_PI534105	-89441.1563359001	7220	10%	-5.4033203	Chr04	miss50
PI534108_PI534108	-86010.43046229996	7140	10%	-5.4033203	Chr04	miss50
PI534112_PI534112	-87533.85125250019	10273	10%	-5.4033203	Chr04	miss50
PI534114_PI534114	-86833.83683000004	7045	10%	-5.4033203	Chr04	miss50
PI534115_PI534115	-89216.02185730015	7203	10%	-5.4033203	Chr04	miss50
PI534116_PI534116	-65787.66575510007	5434	10%	-5.4033203	Chr04	miss50
PI534117_PI534117	-94496.35577579994	7598	10%	-5.4033203	Chr04	miss50
PI534123_PI534123	-72642.69291799996	5947	10%	-5.4033203	Chr04	miss50
PI534124_PI534124	-71752.90589970005	6166	10%	-5.4033203	Chr04	miss50
PI534127_PI534127	-81267.80917639991	6719	10%	-5.4033203	Chr04	miss50
PI534128_PI534128	-81764.49518379991	6768	10%	-5.4033203	Chr04	miss50
PI534132_PI534132	-81848.1273949999	6794	10%	-5.4033203	Chr04	miss50
PI534133_PI534133	-83170.04954129987	6821	10%	-5.4033203	Chr04	miss50
PI534135_PI534135	-85791.49052039997	6965	10%	-5.4033203	Chr04	miss50
PI534137_PI534137	-85443.51219630006	7050	10%	-5.4033203	Chr04	miss50
PI534138_PI534138	-39844.130408799945	3313	10%	-5.4033203	Chr04	miss50
PI534139_PI534139	-94855.9200933001	7661	10%	-5.4033203	Chr04	miss50
PI534144_PI534144	-89289.23223489994	7195	10%	-5.4033203	Chr04	miss50
PI534145_PI534145	-31516.54279369995	2621	10%	-5.4033203	Chr04	miss50
PI534148_PI534148	-82954.40256799998	6809	10%	-5.4033203	Chr04	miss50
PI534155_PI534155	-82896.38011530002	7118	10%	-5.4033203	Chr04	miss50
PI534157_PI534157	-86912.85790130009	9408	10%	-5.4033203	Chr04	miss50
PI534163_PI534163	-89458.47452320007	7392	10%	-5.4033203	Chr04	miss50
PI534167_PI534167	-84212.47136800004	6891	10%	-5.4033203	Chr04	miss50
PI540816_PI540816	-87651.522325	7204	10%	-5.4033203	Chr04	miss50
PI542406_PI542406	-31109.444642900005	2615	10%	-5.4033203	Chr04	miss50
PI542718_PI542718	-94996.27469560002	7754	10%	-5.4033203	Chr04	miss50
PI548797_PI548797	-87205.65933419993	7119	10%	-5.4033203	Chr04	miss50
PI552856_PI552856	-89235.94291120008	7193	10%	-5.4033203	Chr04	miss50
PI552861_PI552861	-92573.86675790022	7496	10%	-5.4033203	Chr04	miss50
PI561071_PI561071	-82710.90610549992	6742	10%	-5.4033203	Chr04	miss50
PI561072_PI561072	-97303.50403669996	7773	10%	-5.4033203	Chr04	miss50
PI561073_PI561073	-88922.92817150014	7508	10%	-5.4033203	Chr04	miss50
PI561472_PI561472	-86424.7399285001	7452	10%	-5.4033203	Chr04	miss50
PI562730_PI562730	-64694.931754600075	5348	10%	-5.4033203	Chr04	miss50
PI564163_PI564163	-96498.28820599985	7856	10%	-5.4033203	Chr04	miss50
PI564164_PI564164	-87532.81672080015	7991	10%	-5.4033203	Chr04	miss50
PI564165_PI564165	-90734.21183100012	7419	10%	-5.4033203	Chr04	miss50
PI565121_PI565121	-89675.17368490019	7210	10%	-5.4033203	Chr04	miss50
PI566819_PI566819	-96962.4688468001	7889	10%	-5.4033203	Chr04	miss50
PI576130_PI576130	-88646.16355550017	7206	10%	-5.4033203	Chr04	miss50
PI576332_PI576332	-97849.52697219989	7830	10%	-5.4033203	Chr04	miss50
PI576333_PI576333	-97587.05006180005	7962	10%	-5.4033203	Chr04	miss50
PI576337_PI576337	-70751.70866170016	7910	10%	-5.4033203	Chr04	miss50
PI576339_PI576339	-93176.57258460012	7583	10%	-5.4033203	Chr04	miss50
PI576340_PI576340	-97508.68419000009	7915	10%	-5.4033203	Chr04	miss50
PI576345_PI576345	-96875.79203550014	7842	10%	-5.4033203	Chr04	miss50
PI576347_PI576347	-59963.9066129	8506	10%	-5.4033203	Chr04	miss50
PI576348_PI576348	-28398.379510700008	2691	10%	-5.4033203	Chr04	miss50
PI576349_PI576349	-28360.836666599993	2385	10%	-5.4033203	Chr04	miss50
PI576350_PI576350	-64257.24984380005	8546	10%	-5.4033203	Chr04	miss50
PI576352_PI576352	-97191.80952150012	7900	10%	-5.4033203	Chr04	miss50
PI576359_PI576359	-87314.90800510002	7113	10%	-5.4033203	Chr04	miss50
PI576364_PI576364	-97667.5012580001	7962	10%	-5.4033203	Chr04	miss50
PI576366_PI576366	-94879.63266840007	7730	10%	-5.4033203	Chr04	miss50
PI576373_PI576373	-81860.64559309986	6636	10%	-5.4033203	Chr04	miss50
PI576375_PI576375	-82075.38297680007	6773	10%	-5.4033203	Chr04	miss50
PI576376_PI576376	-81306.92537019997	8938	10%	-5.4033203	Chr04	miss50
PI576380_PI576380	-87931.58593560015	7091	10%	-5.4033203	Chr04	miss50
PI576381_PI576381	-87217.88402350001	7153	10%	-5.4033203	Chr04	miss50
PI576385_PI576385	-99155.21882269994	7929	10%	-5.4033203	Chr04	miss50
PI576386_PI576386	-86635.75455940004	7029	10%	-5.4033203	Chr04	miss50
PI576387_PI576387	-85554.5898265	6946	10%	-5.4033203	Chr04	miss50
PI576390_PI576390	-92697.65689570006	7615	10%	-5.4033203	Chr04	miss50
PI576391_PI576391	-93386.11605570005	7722	10%	-5.4033203	Chr04	miss50
PI576393_PI576393	-83952.21708380016	6985	10%	-5.4033203	Chr04	miss50
PI576394_PI576394	-99514.07331389992	7969	10%	-5.4033203	Chr04	miss50
PI576396_PI576396	-89262.32389190009	7212	10%	-5.4033203	Chr04	miss50
PI576399_PI576399	-86509.77982919998	7236	10%	-5.4033203	Chr04	miss50
PI576401_PI576401	-84366.80260480005	6838	10%	-5.4033203	Chr04	miss50
PI576418_PI576418	-37817.65988759997	3111	10%	-5.4033203	Chr04	miss50
PI576422_PI576422	-96483.20875209995	7731	10%	-5.4033203	Chr04	miss50
PI576425_PI576425	-103252.95908140005	15207	10%	-5.4033203	Chr04	miss50
PI576426_PI576426	-82249.62742749997	6764	10%	-5.4033203	Chr04	miss50
PI576428_PI576428	-88966.82846060008	7188	10%	-5.4033203	Chr04	miss50
PI576434_PI576434	-88920.29363650015	7382	10%	-5.4033203	Chr04	miss50
PI576435_PI576435	-88343.17602290006	7087	10%	-5.4033203	Chr04	miss50
PI576437_PI576437	-89019.11875350017	7227	10%	-5.4033203	Chr04	miss50
PI585291_PI585291	-89266.98681060011	9830	10%	-5.4033203	Chr04	miss50
PI585295_PI585295	-83466.54404970004	6834	10%	-5.4033203	Chr04	miss50
PI595699_PI595699	-84548.0858696	6863	10%	-5.4033203	Chr04	miss50
PI595702_PI595702	-97771.01796099996	7827	10%	-5.4033203	Chr04	miss50
PI595714_PI595714	-86491.89339720007	6950	10%	-5.4033203	Chr04	miss50
PI595718_PI595718	-85830.47867770013	7021	10%	-5.4033203	Chr04	miss50
PI595720_PI595720	-82022.94923399994	6708	10%	-5.4033203	Chr04	miss50
PI595739_PI595739	-89498.79911160012	7231	10%	-5.4033203	Chr04	miss50
PI595740_PI595740	-87975.64095970015	7195	10%	-5.4033203	Chr04	miss50
PI595741_PI595741	-29991.930724500005	2448	10%	-5.4033203	Chr04	miss50
PI595743_PI595743	-85241.10155790014	7563	10%	-5.4033203	Chr04	miss50
PI595744_PI595744	-80825.14727569988	6563	10%	-5.4033203	Chr04	miss50
PI595745_PI595745	-85778.29362329995	7033	10%	-5.4033203	Chr04	miss50
PI597945_PI597945	-82320.9440259	6795	10%	-5.4033203	Chr04	miss50
PI597946_PI597946	-87210.75278900017	7156	10%	-5.4033203	Chr04	miss50
PI597949_PI597949	-86547.3600869	7033	10%	-5.4033203	Chr04	miss50
PI597950_PI597950	-87654.40598450004	7153	10%	-5.4033203	Chr04	miss50
PI597951_PI597951	-85707.72410850009	7085	10%	-5.4033203	Chr04	miss50
PI597952_PI597952	-72202.93078440004	10243	10%	-5.4033203	Chr04	miss50
PI597957_PI597957	-82415.56899459995	9586	10%	-5.4033203	Chr04	miss50
PI597958_PI597958	-82388.90023719986	6742	10%	-5.4033203	Chr04	miss50
PI597960_PI597960	-82027.28272660002	6808	10%	-5.4033203	Chr04	miss50
PI597961_PI597961	-88097.79843940015	7176	10%	-5.4033203	Chr04	miss50
PI597964_PI597964	-88766.3633458001	7222	10%	-5.4033203	Chr04	miss50
PI597965_PI597965	-85855.18425280014	6952	10%	-5.4033203	Chr04	miss50
PI597966_PI597966	-86441.35917679999	6934	10%	-5.4033203	Chr04	miss50
PI597967_PI597967	-91115.68699640018	7372	10%	-5.4033203	Chr04	miss50
PI597968_PI597968	-86320.2442942	7009	10%	-5.4033203	Chr04	miss50
PI597971_PI597971	-83818.21897320011	6810	10%	-5.4033203	Chr04	miss50
PI597972_PI597972	-75293.32614070013	6312	10%	-5.4033203	Chr04	miss50
PI597973_PI597973	-74199.43505630008	6075	10%	-5.4033203	Chr04	miss50
PI597976_PI597976	-27285.200873600006	2243	10%	-5.4033203	Chr04	miss50
PI597980_PI597980	-93216.50443179994	7490	10%	-5.4033203	Chr04	miss50
PI597982_PI597982	-44346.33717860002	3664	10%	-5.4033203	Chr04	miss50
PI598069_PI598069	-90559.0770584	7459	10%	-5.4033203	Chr04	miss50
PI598070_PI598070	-90449.13750639994	7573	10%	-5.4033203	Chr04	miss50
PI601816_PI601816	-90606.2333116001	7281	10%	-5.4033203	Chr04	miss50
PI607931_PI607931	-90630.239806	7293	10%	-5.4033203	Chr04	miss50
PI609456_PI609456	-20100.880435300012	1725	10%	-5.4033203	Chr04	miss50
PI613536_PI613536	-83726.38556779997	6798	10%	-5.4033203	Chr04	miss50
PI629034_PI629034	-83297.0403770999	6807	10%	-5.4033203	Chr04	miss50
PI629040_PI629040	-90352.46501000007	7421	10%	-5.4033203	Chr04	miss50
PI629059_PI629059	-96608.60513480002	7791	10%	-5.4033203	Chr04	miss50
PI641824_PI641824	-93840.47814459997	9517	10%	-5.4033203	Chr04	miss50
PI641836_PI641836	-97559.29162299988	7809	10%	-5.4033203	Chr04	miss50
PI641849_PI641849	-94338.40036730006	7808	10%	-5.4033203	Chr04	miss50
PI641874_PI641874	-88234.70385090007	7213	10%	-5.4033203	Chr04	miss50
PI642791_PI642791	-91430.40843100012	7387	10%	-5.4033203	Chr04	miss50
PI642793_PI642793	-91705.25151010016	7408	10%	-5.4033203	Chr04	miss50
PI642992_PI642992	-86255.68330310001	6949	10%	-5.4033203	Chr04	miss50
PI642998_PI642998	-89111.58466230001	7403	10%	-5.4033203	Chr04	miss50
PI651492_PI651492	-89212.23984840013	7270	10%	-5.4033203	Chr04	miss50
PI651496_PI651496	-89695.76750020016	7278	10%	-5.4033203	Chr04	miss50
PI653616_PI653616	-91851.7269059001	7774	10%	-5.4033203	Chr04	miss50
PI653617_PI653617	-97115.29443779992	7777	10%	-5.4033203	Chr04	miss50
PI655970_PI655970	-99384.19501709992	7936	10%	-5.4033203	Chr04	miss50
PI655971_PI655971	-87389.69035520003	7161	10%	-5.4033203	Chr04	miss50
PI655972_PI655972	-97481.27268420007	7926	10%	-5.4033203	Chr04	miss50
PI655973_PI655973	-81229.62844589989	6645	10%	-5.4033203	Chr04	miss50
PI655974_PI655974	-99033.6570532999	7992	10%	-5.4033203	Chr04	miss50
PI655975_PI655975	-98026.59265739995	7827	10%	-5.4033203	Chr04	miss50
PI655976_PI655976	-96994.97879840009	7895	10%	-5.4033203	Chr04	miss50
PI655977_PI655977	-84721.80522270004	6922	10%	-5.4033203	Chr04	miss50
PI655978_PI655978	-82817.83615229987	6746	10%	-5.4033203	Chr04	miss50
PI655979_PI655979	-82633.6469518999	6749	10%	-5.4033203	Chr04	miss50
PI655980_PI655980	-82342.69340430005	6742	10%	-5.4033203	Chr04	miss50
PI655981_PI655981	-71086.62334380012	5832	10%	-5.4033203	Chr04	miss50
PI655982_PI655982	-99359.88776539998	7945	10%	-5.4033203	Chr04	miss50
PI655983_PI655983	-97588.39709149988	7803	10%	-5.4033203	Chr04	miss50
PI655984_PI655984	-81263.2936412998	6704	10%	-5.4033203	Chr04	miss50
PI655985_PI655985	-100405.6502742999	8037	10%	-5.4033203	Chr04	miss50
PI655986_PI655986	-100522.2188767999	8030	10%	-5.4033203	Chr04	miss50
PI655987_PI655987	-99421.83014759995	7932	10%	-5.4033203	Chr04	miss50
PI655988_PI655988	-99423.14655519994	7945	10%	-5.4033203	Chr04	miss50
PI655989_PI655989	-99786.42200919997	8078	10%	-5.4033203	Chr04	miss50
PI655990_PI655990	-100465.95026159992	8047	10%	-5.4033203	Chr04	miss50
PI655991_PI655991	-97962.60124990012	10180	10%	-5.4033203	Chr04	miss50
PI655992_PI655992	-95480.08158300017	9348	10%	-5.4033203	Chr04	miss50
PI655993_PI655993	-98058.24347519998	7952	10%	-5.4033203	Chr04	miss50
PI655994_PI655994	-96335.5861130999	7712	10%	-5.4033203	Chr04	miss50
PI655995_PI655995	-89847.2882407	7428	10%	-5.4033203	Chr04	miss50
PI655996_PI655996	-85742.78258039997	7097	10%	-5.4033203	Chr04	miss50
PI655997_PI655997	-81909.0489221999	6683	10%	-5.4033203	Chr04	miss50
PI655998_PI655998	-97896.90301849991	7837	10%	-5.4033203	Chr04	miss50
PI655999_PI655999	-66160.77898090011	5561	10%	-5.4033203	Chr04	miss50
PI656000_PI656000	-97110.06396549988	7747	10%	-5.4033203	Chr04	miss50
PI656001_PI656001	-88321.8929326	7167	10%	-5.4033203	Chr04	miss50
PI656002_PI656002	-98724.04944489992	7885	10%	-5.4033203	Chr04	miss50
PI656003_PI656003	-96758.04733610005	7910	10%	-5.4033203	Chr04	miss50
