sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-44856.27739730011	4534	25%	-3.703674325	Chr07	miss50
PI656066_PI656066	-124604.55846000006	13004	25%	-3.703674325	Chr07	miss50
PI656067_PI656067	-72086.68947729998	8131	25%	-3.703674325	Chr07	miss50
PI656068_PI656068	-194026.5618569	21146	25%	-3.703674325	Chr07	miss50
PI656069_PI656069	-64967.845766200044	8219	25%	-3.703674325	Chr07	miss50
PI656070_PI656070	-60453.86970450002	6328	25%	-3.703674325	Chr07	miss50
PI656071_PI656071	-198860.17469920072	19710	25%	-3.703674325	Chr07	miss50
PI656072_PI656072	-53476.282350599926	5407	25%	-3.703674325	Chr07	miss50
PI656073_PI656073	-44265.26300590006	4652	25%	-3.703674325	Chr07	miss50
PI656074_PI656074	-39373.09295290013	4386	25%	-3.703674325	Chr07	miss50
PI656075_PI656075	-164162.06523870002	16510	25%	-3.703674325	Chr07	miss50
PI656076_PI656076	-49597.69414270017	5292	25%	-3.703674325	Chr07	miss50
PI656077_PI656077	-54251.38473320002	6201	25%	-3.703674325	Chr07	miss50
PI656078_PI656078	-29728.936036599916	3363	25%	-3.703674325	Chr07	miss50
PI656079_PI656079	-26367.89676680003	2900	25%	-3.703674325	Chr07	miss50
PI656080_PI656080	-36342.458602400024	4162	25%	-3.703674325	Chr07	miss50
PI656081_PI656081	-26008.03031019993	2916	25%	-3.703674325	Chr07	miss50
PI656082_PI656082	-57299.747656600106	5866	25%	-3.703674325	Chr07	miss50
PI656083_PI656083	-43870.26814800003	7982	25%	-3.703674325	Chr07	miss50
PI656085_PI656085	-141493.78006269975	17890	25%	-3.703674325	Chr07	miss50
PI656086_PI656086	-164569.95029260012	16546	25%	-3.703674325	Chr07	miss50
PI656087_PI656087	-56540.19393389981	5728	25%	-3.703674325	Chr07	miss50
PI656088_PI656088	-50954.49115909996	5489	25%	-3.703674325	Chr07	miss50
PI656089_PI656089	-51817.515148099905	5545	25%	-3.703674325	Chr07	miss50
PI656090_PI656090	-33236.84638989999	3998	25%	-3.703674325	Chr07	miss50
PI656091_PI656091	-47187.76661970002	6240	25%	-3.703674325	Chr07	miss50
PI656092_PI656092	-52451.36853540001	5288	25%	-3.703674325	Chr07	miss50
PI656093_PI656093	-37250.92380370012	4075	25%	-3.703674325	Chr07	miss50
PI656094_PI656094	-34486.56288119998	3542	25%	-3.703674325	Chr07	miss50
PI656095_PI656095	-37368.0702062	3994	25%	-3.703674325	Chr07	miss50
PI656096_PI656096	-36133.93897660003	3771	25%	-3.703674325	Chr07	miss50
PI656097_PI656097	-65698.7618918	6633	25%	-3.703674325	Chr07	miss50
PI656098_PI656098	-37729.11254710013	4526	25%	-3.703674325	Chr07	miss50
PI656099_PI656099	-65928.51358169997	7196	25%	-3.703674325	Chr07	miss50
PI656100_PI656100	-201251.66473039985	21181	25%	-3.703674325	Chr07	miss50
PI656101_PI656101	-44755.6477021001	4538	25%	-3.703674325	Chr07	miss50
PI656102_PI656102	-29681.803593799974	3048	25%	-3.703674325	Chr07	miss50
PI656103_PI656103	-131505.97372779998	14024	25%	-3.703674325	Chr07	miss50
PI656104_PI656104	-55569.34723650008	9953	25%	-3.703674325	Chr07	miss50
PI656105_PI656105	-56039.97577070002	6188	25%	-3.703674325	Chr07	miss50
PI656106_PI656106	-51839.10286170005	5736	25%	-3.703674325	Chr07	miss50
PI656107_PI656107	-145418.3995725004	19379	25%	-3.703674325	Chr07	miss50
PI656108_PI656108	-58295.33437220001	5922	25%	-3.703674325	Chr07	miss50
PI656109_PI656109	-35235.31181560005	3604	25%	-3.703674325	Chr07	miss50
PI656110_PI656110	-72761.31913759992	8366	25%	-3.703674325	Chr07	miss50
PI656111_PI656111	-28035.587981700002	2852	25%	-3.703674325	Chr07	miss50
PI656112_PI656112	-40529.79201450002	4466	25%	-3.703674325	Chr07	miss50
PI656113_PI656113	-38371.37985900011	4229	25%	-3.703674325	Chr07	miss50
PI656114_PI656114	-110190.84228189991	19837	25%	-3.703674325	Chr07	miss50
PI656115_PI656115	-42770.985547700046	4525	25%	-3.703674325	Chr07	miss50
PI656116_PI656116	-44028.839730099986	7343	25%	-3.703674325	Chr07	miss50
PI656118_PI656118	-57783.09460220005	6046	25%	-3.703674325	Chr07	miss50
PI656119_PI656119	-39066.207922300084	4907	25%	-3.703674325	Chr07	miss50
PI656120_PI656120	-198749.5967087996	20910	25%	-3.703674325	Chr07	miss50
PI656121_PI656121	-37295.85419750008	4022	25%	-3.703674325	Chr07	miss50
PI659691_PI659691	-122780.18018239968	17740	25%	-3.703674325	Chr07	miss50
PI659694_PI659694	-58904.54573030001	6332	25%	-3.703674325	Chr07	miss50
PI659695_PI659695	-55253.51437840012	6132	25%	-3.703674325	Chr07	miss50
PI659696_PI659696	-56627.52858770011	5858	25%	-3.703674325	Chr07	miss50
PI659753_PI659753	-184806.75322629936	20876	25%	-3.703674325	Chr07	miss50
PI152651_PI152651	-18836.58997960002	1587	10%	-5.3376465	Chr07	miss50
PI17548_PI17548	-66061.74015519992	5528	10%	-5.3376465	Chr07	miss50
PI24969_PI24969	-99685.97463299986	8442	10%	-5.3376465	Chr07	miss50
PI276837_PI276837	-81137.08693509997	6920	10%	-5.3376465	Chr07	miss50
PI329435_PI329435	-13645.151063000016	1217	10%	-5.3376465	Chr07	miss50
PI329440_PI329440	-16261.950189100009	1314	10%	-5.3376465	Chr07	miss50
PI34911_PI34911	-90779.02959170002	7585	10%	-5.3376465	Chr07	miss50
PI35038_PI35038	-12648.027824099985	1041	10%	-5.3376465	Chr07	miss50
PI48770_PI48770	-12756.141167500004	1229	10%	-5.3376465	Chr07	miss50
PI533750_PI533750	-26246.009340000037	2164	10%	-5.3376465	Chr07	miss50
PI533752_PI533752	-91257.27831550011	7532	10%	-5.3376465	Chr07	miss50
PI533754_PI533754	-12934.518304299987	1137	10%	-5.3376465	Chr07	miss50
PI533755_PI533755	-18835.49454220003	1672	10%	-5.3376465	Chr07	miss50
PI533757_PI533757	-27582.46867570003	2269	10%	-5.3376465	Chr07	miss50
PI533758_PI533758	-28521.198915200017	2344	10%	-5.3376465	Chr07	miss50
PI533759_PI533759	-91994.93688410005	7536	10%	-5.3376465	Chr07	miss50
PI533760_PI533760	-96514.40502069998	8008	10%	-5.3376465	Chr07	miss50
PI533761_PI533761	-23883.085778300025	1945	10%	-5.3376465	Chr07	miss50
PI533762_PI533762	-14026.9631942	1465	10%	-5.3376465	Chr07	miss50
PI533766_PI533766	-11103.612669200003	927	10%	-5.3376465	Chr07	miss50
PI533769_PI533769	-80657.43901680004	6711	10%	-5.3376465	Chr07	miss50
PI533776_PI533776	-13573.851743100015	1151	10%	-5.3376465	Chr07	miss50
PI533785_PI533785	-12902.8421621	1103	10%	-5.3376465	Chr07	miss50
PI533788_PI533788	-22735.077833199986	1914	10%	-5.3376465	Chr07	miss50
PI533789_PI533789	-17438.82581490001	1445	10%	-5.3376465	Chr07	miss50
PI533792_PI533792	-82460.6249337001	6765	10%	-5.3376465	Chr07	miss50
PI533794_PI533794	-28879.927951000012	2351	10%	-5.3376465	Chr07	miss50
PI533799_PI533799	-27988.431546300028	2282	10%	-5.3376465	Chr07	miss50
PI533800_PI533800	-27546.145661300012	2305	10%	-5.3376465	Chr07	miss50
PI533807_PI533807	-26219.3302074	2179	10%	-5.3376465	Chr07	miss50
PI533810_PI533810	-99692.87772269998	8409	10%	-5.3376465	Chr07	miss50
PI533814_PI533814	-22217.719676000004	1854	10%	-5.3376465	Chr07	miss50
PI533821_PI533821	-11404.402832900007	930	10%	-5.3376465	Chr07	miss50
PI533822_PI533822	-92367.32375700008	7717	10%	-5.3376465	Chr07	miss50
PI533824_PI533824	-33017.67631270002	2753	10%	-5.3376465	Chr07	miss50
PI533830_PI533830	-100246.24187499986	8527	10%	-5.3376465	Chr07	miss50
PI533831_PI533831	-88534.12194109993	7488	10%	-5.3376465	Chr07	miss50
PI533833_PI533833	-24545.81769140003	2040	10%	-5.3376465	Chr07	miss50
PI533838_PI533838	-19785.531499399967	1670	10%	-5.3376465	Chr07	miss50
PI533839_PI533839	-10126.996829600008	907	10%	-5.3376465	Chr07	miss50
PI533841_PI533841	-100114.27778190003	8396	10%	-5.3376465	Chr07	miss50
PI533842_PI533842	-29450.186158100027	2473	10%	-5.3376465	Chr07	miss50
PI533843_PI533843	-101586.98685059998	8509	10%	-5.3376465	Chr07	miss50
PI533845_PI533845	-100011.21378589985	8539	10%	-5.3376465	Chr07	miss50
PI533852_PI533852	-35183.24585590009	3037	10%	-5.3376465	Chr07	miss50
PI533855_PI533855	-12878.255856699996	1387	10%	-5.3376465	Chr07	miss50
PI533856_PI533856	-29330.5131276	2459	10%	-5.3376465	Chr07	miss50
PI533863_PI533863	-26413.26947450001	2210	10%	-5.3376465	Chr07	miss50
PI533866_PI533866	-102047.22570929994	8499	10%	-5.3376465	Chr07	miss50
PI533869_PI533869	-13599.843142399985	1121	10%	-5.3376465	Chr07	miss50
PI533871_PI533871	-22398.843078400037	1871	10%	-5.3376465	Chr07	miss50
PI533876_PI533876	-18831.292952900018	2724	10%	-5.3376465	Chr07	miss50
PI533877_PI533877	-14486.416263500025	1491	10%	-5.3376465	Chr07	miss50
PI533878_PI533878	-13632.44378280003	1171	10%	-5.3376465	Chr07	miss50
PI533882_PI533882	-15327.046941800023	1298	10%	-5.3376465	Chr07	miss50
PI533901_PI533901	-16998.80064550001	1383	10%	-5.3376465	Chr07	miss50
PI533902_PI533902	-26878.15965000004	2403	10%	-5.3376465	Chr07	miss50
PI533903_PI533903	-18195.570489800008	1548	10%	-5.3376465	Chr07	miss50
PI533910_PI533910	-55208.49859279995	4637	10%	-5.3376465	Chr07	miss50
PI533911_PI533911	-93471.1528206001	7932	10%	-5.3376465	Chr07	miss50
PI533912_PI533912	-24325.39806820003	2021	10%	-5.3376465	Chr07	miss50
PI533913_PI533913	-27667.649390000013	2318	10%	-5.3376465	Chr07	miss50
PI533915_PI533915	-12421.61559939999	1013	10%	-5.3376465	Chr07	miss50
PI533919_PI533919	-23326.07136049998	1989	10%	-5.3376465	Chr07	miss50
PI533921_PI533921	-97236.89803319985	8321	10%	-5.3376465	Chr07	miss50
PI533924_PI533924	-33782.275283700044	2839	10%	-5.3376465	Chr07	miss50
PI533927_PI533927	-32397.442060100006	2735	10%	-5.3376465	Chr07	miss50
PI533936_PI533936	-14342.388544399997	1170	10%	-5.3376465	Chr07	miss50
PI533937_PI533937	-14467.977174100022	1170	10%	-5.3376465	Chr07	miss50
PI533938_PI533938	-20469.459667500054	1713	10%	-5.3376465	Chr07	miss50
PI533939_PI533939	-21185.973484499995	1761	10%	-5.3376465	Chr07	miss50
PI533940_PI533940	-12587.571770599983	1023	10%	-5.3376465	Chr07	miss50
PI533943_PI533943	-16489.99571860002	1350	10%	-5.3376465	Chr07	miss50
PI533948_PI533948	-16238.063166800017	1308	10%	-5.3376465	Chr07	miss50
PI533949_PI533949	-26840.987951500007	2190	10%	-5.3376465	Chr07	miss50
PI533954_PI533954	-12579.014707700013	1031	10%	-5.3376465	Chr07	miss50
PI533955_PI533955	-12611.612302700003	1015	10%	-5.3376465	Chr07	miss50
PI533956_PI533956	-12778.650321900002	1042	10%	-5.3376465	Chr07	miss50
PI533957_PI533957	-32878.7638787	2735	10%	-5.3376465	Chr07	miss50
PI533961_PI533961	-25062.5258518	2067	10%	-5.3376465	Chr07	miss50
PI533962_PI533962	-26775.80839850002	2217	10%	-5.3376465	Chr07	miss50
PI533964_PI533964	-97446.42422640006	8027	10%	-5.3376465	Chr07	miss50
PI533965_PI533965	-24555.737436100004	2037	10%	-5.3376465	Chr07	miss50
PI533967_PI533967	-24931.268402700036	2094	10%	-5.3376465	Chr07	miss50
PI533970_PI533970	-91445.02043490011	7665	10%	-5.3376465	Chr07	miss50
PI533972_PI533972	-25457.222570900023	2079	10%	-5.3376465	Chr07	miss50
PI533976_PI533976	-89933.75048860013	7636	10%	-5.3376465	Chr07	miss50
PI533979_PI533979	-15982.890859000012	1293	10%	-5.3376465	Chr07	miss50
PI533980_PI533980	-91763.91722389999	7604	10%	-5.3376465	Chr07	miss50
PI533985_PI533985	-101945.47812119989	8512	10%	-5.3376465	Chr07	miss50
PI533986_PI533986	-26775.869308999987	2180	10%	-5.3376465	Chr07	miss50
PI533987_PI533987	-23420.253262900027	1914	10%	-5.3376465	Chr07	miss50
PI533989_PI533989	-27995.700196900012	2432	10%	-5.3376465	Chr07	miss50
PI533991_PI533991	-27820.050016600035	2295	10%	-5.3376465	Chr07	miss50
PI533996_PI533996	-20470.28913019998	1743	10%	-5.3376465	Chr07	miss50
PI533997_PI533997	-12681.67611190002	1070	10%	-5.3376465	Chr07	miss50
PI534009_PI534009	-18314.882634700007	1524	10%	-5.3376465	Chr07	miss50
PI534021_PI534021	-29627.686922999997	2485	10%	-5.3376465	Chr07	miss50
PI534028_PI534028	-29103.36417480001	2423	10%	-5.3376465	Chr07	miss50
PI534037_PI534037	-11374.883296799993	948	10%	-5.3376465	Chr07	miss50
PI534046_PI534046	-16164.250911299985	1354	10%	-5.3376465	Chr07	miss50
PI534047_PI534047	-100053.32126419985	8508	10%	-5.3376465	Chr07	miss50
PI534053_PI534053	-27357.08996480003	2254	10%	-5.3376465	Chr07	miss50
PI534054_PI534054	-12881.894826900005	1051	10%	-5.3376465	Chr07	miss50
PI534063_PI534063	-13114.696167300019	1094	10%	-5.3376465	Chr07	miss50
PI534070_PI534070	-11545.335446400011	961	10%	-5.3376465	Chr07	miss50
PI534075_PI534075	-14626.39926790001	1274	10%	-5.3376465	Chr07	miss50
PI534079_PI534079	-14414.330010299997	1213	10%	-5.3376465	Chr07	miss50
PI534088_PI534088	-15646.39269590004	1307	10%	-5.3376465	Chr07	miss50
PI534092_PI534092	-60430.78505639991	8645	10%	-5.3376465	Chr07	miss50
PI534096_PI534096	-8458.040008200003	722	10%	-5.3376465	Chr07	miss50
PI534097_PI534097	-12594.615593199986	1040	10%	-5.3376465	Chr07	miss50
PI534099_PI534099	-90050.87285410005	7635	10%	-5.3376465	Chr07	miss50
PI534101_PI534101	-65168.778621099984	6850	10%	-5.3376465	Chr07	miss50
PI534105_PI534105	-25996.373601000018	2115	10%	-5.3376465	Chr07	miss50
PI534108_PI534108	-25169.92871530002	2095	10%	-5.3376465	Chr07	miss50
PI534112_PI534112	-21390.915884400027	2552	10%	-5.3376465	Chr07	miss50
PI534114_PI534114	-26526.84121930005	2168	10%	-5.3376465	Chr07	miss50
PI534115_PI534115	-85225.6576539001	7013	10%	-5.3376465	Chr07	miss50
PI534116_PI534116	-18110.99835479998	1541	10%	-5.3376465	Chr07	miss50
PI534117_PI534117	-12168.684626900009	1005	10%	-5.3376465	Chr07	miss50
PI534123_PI534123	-101143.84508969996	8467	10%	-5.3376465	Chr07	miss50
PI534124_PI534124	-24433.353335500015	2079	10%	-5.3376465	Chr07	miss50
PI534127_PI534127	-24009.74354499996	2106	10%	-5.3376465	Chr07	miss50
PI534128_PI534128	-24126.96979389999	2030	10%	-5.3376465	Chr07	miss50
PI534132_PI534132	-21138.758088100047	2797	10%	-5.3376465	Chr07	miss50
PI534133_PI534133	-99248.90137459994	8354	10%	-5.3376465	Chr07	miss50
PI534135_PI534135	-23612.73542609998	1959	10%	-5.3376465	Chr07	miss50
PI534137_PI534137	-14327.837166499989	1207	10%	-5.3376465	Chr07	miss50
PI534138_PI534138	-12331.248718399997	1031	10%	-5.3376465	Chr07	miss50
PI534139_PI534139	-23737.3164145	1972	10%	-5.3376465	Chr07	miss50
PI534144_PI534144	-15333.110300400016	1292	10%	-5.3376465	Chr07	miss50
PI534145_PI534145	-14565.856203800011	1215	10%	-5.3376465	Chr07	miss50
PI534148_PI534148	-24881.59351439998	2077	10%	-5.3376465	Chr07	miss50
PI534155_PI534155	-25194.245802800004	2146	10%	-5.3376465	Chr07	miss50
PI534157_PI534157	-65583.15725079998	7047	10%	-5.3376465	Chr07	miss50
PI534163_PI534163	-99209.44549489986	8431	10%	-5.3376465	Chr07	miss50
PI534167_PI534167	-24039.591023100005	1997	10%	-5.3376465	Chr07	miss50
PI540816_PI540816	-15254.815443799986	1258	10%	-5.3376465	Chr07	miss50
PI542406_PI542406	-16834.773531100014	1433	10%	-5.3376465	Chr07	miss50
PI542718_PI542718	-67339.99887469987	5542	10%	-5.3376465	Chr07	miss50
PI548797_PI548797	-16923.954951600022	1401	10%	-5.3376465	Chr07	miss50
PI552856_PI552856	-16010.729725200017	1290	10%	-5.3376465	Chr07	miss50
PI552861_PI552861	-17269.210808599997	1388	10%	-5.3376465	Chr07	miss50
PI561071_PI561071	-14752.138015899995	1215	10%	-5.3376465	Chr07	miss50
PI561072_PI561072	-16632.543203900004	1341	10%	-5.3376465	Chr07	miss50
PI561073_PI561073	-87758.37297770006	7460	10%	-5.3376465	Chr07	miss50
PI561472_PI561472	-22711.201538800007	1986	10%	-5.3376465	Chr07	miss50
PI562730_PI562730	-33893.24076230006	2854	10%	-5.3376465	Chr07	miss50
PI564163_PI564163	-17666.996447000027	1566	10%	-5.3376465	Chr07	miss50
PI564164_PI564164	-91213.06311959984	8481	10%	-5.3376465	Chr07	miss50
PI564165_PI564165	-99086.28018149995	8326	10%	-5.3376465	Chr07	miss50
PI565121_PI565121	-20841.69153020001	1704	10%	-5.3376465	Chr07	miss50
PI566819_PI566819	-12722.257805399993	1046	10%	-5.3376465	Chr07	miss50
PI576130_PI576130	-14695.185730899999	1204	10%	-5.3376465	Chr07	miss50
PI576332_PI576332	-100008.55554479989	8377	10%	-5.3376465	Chr07	miss50
PI576333_PI576333	-16077.630790300014	1301	10%	-5.3376465	Chr07	miss50
PI576337_PI576337	-21566.902741800015	3124	10%	-5.3376465	Chr07	miss50
PI576339_PI576339	-12671.522335400006	1023	10%	-5.3376465	Chr07	miss50
PI576340_PI576340	-12676.257567200008	1021	10%	-5.3376465	Chr07	miss50
PI576345_PI576345	-12479.727900300015	1005	10%	-5.3376465	Chr07	miss50
PI576347_PI576347	-15571.874239600025	1970	10%	-5.3376465	Chr07	miss50
PI576348_PI576348	-15391.561027200018	1288	10%	-5.3376465	Chr07	miss50
PI576349_PI576349	-17550.074955599965	1516	10%	-5.3376465	Chr07	miss50
PI576350_PI576350	-16301.890206899996	2002	10%	-5.3376465	Chr07	miss50
PI576352_PI576352	-12399.248775000004	1005	10%	-5.3376465	Chr07	miss50
PI576359_PI576359	-30498.43192160004	2525	10%	-5.3376465	Chr07	miss50
PI576364_PI576364	-13841.27709419999	1126	10%	-5.3376465	Chr07	miss50
PI576366_PI576366	-80222.85899229995	6608	10%	-5.3376465	Chr07	miss50
PI576373_PI576373	-16940.485464200017	1369	10%	-5.3376465	Chr07	miss50
PI576375_PI576375	-25613.931443999998	2124	10%	-5.3376465	Chr07	miss50
PI576376_PI576376	-26347.094915600017	2903	10%	-5.3376465	Chr07	miss50
PI576380_PI576380	-82780.47808450005	6793	10%	-5.3376465	Chr07	miss50
PI576381_PI576381	-23117.993605999996	1921	10%	-5.3376465	Chr07	miss50
PI576385_PI576385	-19884.709231700024	1646	10%	-5.3376465	Chr07	miss50
PI576386_PI576386	-25914.947299599975	2125	10%	-5.3376465	Chr07	miss50
PI576387_PI576387	-29101.212015100038	2383	10%	-5.3376465	Chr07	miss50
PI576390_PI576390	-16630.9798482	1345	10%	-5.3376465	Chr07	miss50
PI576391_PI576391	-26347.069579399995	2214	10%	-5.3376465	Chr07	miss50
PI576393_PI576393	-30206.685136500004	2665	10%	-5.3376465	Chr07	miss50
PI576394_PI576394	-15943.700917000013	1290	10%	-5.3376465	Chr07	miss50
PI576396_PI576396	-25205.464394199982	2067	10%	-5.3376465	Chr07	miss50
PI576399_PI576399	-11829.723632800004	975	10%	-5.3376465	Chr07	miss50
PI576401_PI576401	-102219.07861209985	8513	10%	-5.3376465	Chr07	miss50
PI576418_PI576418	-20822.284301300006	1750	10%	-5.3376465	Chr07	miss50
PI576422_PI576422	-12946.683465400005	1039	10%	-5.3376465	Chr07	miss50
PI576425_PI576425	-20027.363593599996	2406	10%	-5.3376465	Chr07	miss50
PI576426_PI576426	-20372.93885509999	1697	10%	-5.3376465	Chr07	miss50
PI576428_PI576428	-29261.222260300012	2380	10%	-5.3376465	Chr07	miss50
PI576434_PI576434	-98805.24832319989	8399	10%	-5.3376465	Chr07	miss50
PI576435_PI576435	-27244.594450300032	2225	10%	-5.3376465	Chr07	miss50
PI576437_PI576437	-12038.02880710001	994	10%	-5.3376465	Chr07	miss50
PI585291_PI585291	-79327.79000869991	8762	10%	-5.3376465	Chr07	miss50
PI585295_PI585295	-91378.72746360007	7541	10%	-5.3376465	Chr07	miss50
PI595699_PI595699	-34863.392614800025	2863	10%	-5.3376465	Chr07	miss50
PI595702_PI595702	-13124.045891400008	1070	10%	-5.3376465	Chr07	miss50
PI595714_PI595714	-90322.15593479997	7465	10%	-5.3376465	Chr07	miss50
PI595718_PI595718	-16410.397891300006	1410	10%	-5.3376465	Chr07	miss50
PI595720_PI595720	-21879.962475900018	1825	10%	-5.3376465	Chr07	miss50
PI595739_PI595739	-27032.653229600008	2217	10%	-5.3376465	Chr07	miss50
PI595740_PI595740	-26098.241489900054	2160	10%	-5.3376465	Chr07	miss50
PI595741_PI595741	-13066.615782199986	1072	10%	-5.3376465	Chr07	miss50
PI595743_PI595743	-75142.8967612999	8571	10%	-5.3376465	Chr07	miss50
PI595744_PI595744	-17784.02076640001	1452	10%	-5.3376465	Chr07	miss50
PI595745_PI595745	-25251.950174000027	2078	10%	-5.3376465	Chr07	miss50
PI597945_PI597945	-20010.705604900002	1675	10%	-5.3376465	Chr07	miss50
PI597946_PI597946	-90159.59264049996	7547	10%	-5.3376465	Chr07	miss50
PI597949_PI597949	-22922.174811400026	1905	10%	-5.3376465	Chr07	miss50
PI597950_PI597950	-13831.012503200023	1137	10%	-5.3376465	Chr07	miss50
PI597951_PI597951	-12375.990045300003	1038	10%	-5.3376465	Chr07	miss50
PI597952_PI597952	-20886.59223040002	2981	10%	-5.3376465	Chr07	miss50
PI597957_PI597957	-19689.7732046	2078	10%	-5.3376465	Chr07	miss50
PI597958_PI597958	-91981.45433700008	7637	10%	-5.3376465	Chr07	miss50
PI597960_PI597960	-14279.079830000011	1198	10%	-5.3376465	Chr07	miss50
PI597961_PI597961	-26898.269274699986	2203	10%	-5.3376465	Chr07	miss50
PI597964_PI597964	-26230.859376600016	2148	10%	-5.3376465	Chr07	miss50
PI597965_PI597965	-91933.18743150005	7596	10%	-5.3376465	Chr07	miss50
PI597966_PI597966	-25226.470663499997	2061	10%	-5.3376465	Chr07	miss50
PI597967_PI597967	-27891.503327500028	2298	10%	-5.3376465	Chr07	miss50
PI597968_PI597968	-21173.047699200008	1754	10%	-5.3376465	Chr07	miss50
PI597971_PI597971	-12124.329964399996	1005	10%	-5.3376465	Chr07	miss50
PI597972_PI597972	-63950.31954889985	5357	10%	-5.3376465	Chr07	miss50
PI597973_PI597973	-22619.608892599997	2054	10%	-5.3376465	Chr07	miss50
PI597976_PI597976	-12042.351375900009	990	10%	-5.3376465	Chr07	miss50
PI597980_PI597980	-30927.966990399982	2565	10%	-5.3376465	Chr07	miss50
PI597982_PI597982	-20110.68384680002	1683	10%	-5.3376465	Chr07	miss50
PI598069_PI598069	-20952.928909199993	1761	10%	-5.3376465	Chr07	miss50
PI598070_PI598070	-21017.646318800013	1824	10%	-5.3376465	Chr07	miss50
PI601816_PI601816	-28412.423130200026	2306	10%	-5.3376465	Chr07	miss50
PI607931_PI607931	-14038.67980970002	1138	10%	-5.3376465	Chr07	miss50
PI609456_PI609456	-8184.931333799993	748	10%	-5.3376465	Chr07	miss50
PI613536_PI613536	-14178.56299110002	1170	10%	-5.3376465	Chr07	miss50
PI629034_PI629034	-25592.216194	2115	10%	-5.3376465	Chr07	miss50
PI629040_PI629040	-98099.94580229993	8257	10%	-5.3376465	Chr07	miss50
PI629059_PI629059	-13583.9621561	1089	10%	-5.3376465	Chr07	miss50
PI641824_PI641824	-17574.9974619	1983	10%	-5.3376465	Chr07	miss50
PI641836_PI641836	-12778.11351969999	1037	10%	-5.3376465	Chr07	miss50
PI641849_PI641849	-66548.76822329989	5597	10%	-5.3376465	Chr07	miss50
PI641874_PI641874	-100062.71523989993	8378	10%	-5.3376465	Chr07	miss50
PI642791_PI642791	-82448.54448900012	6773	10%	-5.3376465	Chr07	miss50
PI642793_PI642793	-17015.016590100025	1374	10%	-5.3376465	Chr07	miss50
PI642992_PI642992	-90629.98305230003	7606	10%	-5.3376465	Chr07	miss50
PI642998_PI642998	-19255.265566000005	1623	10%	-5.3376465	Chr07	miss50
PI651492_PI651492	-14838.443842700013	1205	10%	-5.3376465	Chr07	miss50
PI651496_PI651496	-28887.247000200055	2373	10%	-5.3376465	Chr07	miss50
PI653616_PI653616	-24430.009109300012	2094	10%	-5.3376465	Chr07	miss50
PI653617_PI653617	-28878.158330400027	2367	10%	-5.3376465	Chr07	miss50
PI655970_PI655970	-16126.552240400013	1296	10%	-5.3376465	Chr07	miss50
PI655971_PI655971	-100329.34399109986	8420	10%	-5.3376465	Chr07	miss50
PI655972_PI655972	-14264.406372200016	1154	10%	-5.3376465	Chr07	miss50
PI655973_PI655973	-18996.816542499993	1570	10%	-5.3376465	Chr07	miss50
PI655974_PI655974	-16104.972039500015	1319	10%	-5.3376465	Chr07	miss50
PI655975_PI655975	-15996.822131000006	1290	10%	-5.3376465	Chr07	miss50
PI655976_PI655976	-14189.960815700017	1147	10%	-5.3376465	Chr07	miss50
PI655977_PI655977	-27036.8009702	2229	10%	-5.3376465	Chr07	miss50
PI655978_PI655978	-14291.637994100001	1172	10%	-5.3376465	Chr07	miss50
PI655979_PI655979	-13706.753652799996	1118	10%	-5.3376465	Chr07	miss50
PI655980_PI655980	-17635.98468410001	1514	10%	-5.3376465	Chr07	miss50
PI655981_PI655981	-11846.34905010001	974	10%	-5.3376465	Chr07	miss50
PI655982_PI655982	-16646.38439380002	1341	10%	-5.3376465	Chr07	miss50
PI655983_PI655983	-12764.114008299988	1032	10%	-5.3376465	Chr07	miss50
PI655984_PI655984	-16147.8159053	1324	10%	-5.3376465	Chr07	miss50
PI655985_PI655985	-16421.84997000002	1337	10%	-5.3376465	Chr07	miss50
PI655986_PI655986	-16267.547844400015	1310	10%	-5.3376465	Chr07	miss50
PI655987_PI655987	-16188.622797200014	1304	10%	-5.3376465	Chr07	miss50
PI655988_PI655988	-16295.057122900016	1313	10%	-5.3376465	Chr07	miss50
PI655989_PI655989	-16560.233147900017	1382	10%	-5.3376465	Chr07	miss50
PI655990_PI655990	-99802.03183649993	8319	10%	-5.3376465	Chr07	miss50
PI655991_PI655991	-78526.0926047998	8714	10%	-5.3376465	Chr07	miss50
PI655992_PI655992	-15879.82213630001	1563	10%	-5.3376465	Chr07	miss50
PI655993_PI655993	-16347.377797600011	1383	10%	-5.3376465	Chr07	miss50
PI655994_PI655994	-13658.421874300013	1289	10%	-5.3376465	Chr07	miss50
PI655995_PI655995	-19785.868901800022	1666	10%	-5.3376465	Chr07	miss50
PI655996_PI655996	-15456.19660710001	1302	10%	-5.3376465	Chr07	miss50
PI655997_PI655997	-99313.1757604	8270	10%	-5.3376465	Chr07	miss50
PI655998_PI655998	-18356.600986800066	1544	10%	-5.3376465	Chr07	miss50
PI655999_PI655999	-18157.344179700005	1820	10%	-5.3376465	Chr07	miss50
PI656000_PI656000	-16379.961169400007	1311	10%	-5.3376465	Chr07	miss50
PI656001_PI656001	-15628.4744395	1281	10%	-5.3376465	Chr07	miss50
PI656002_PI656002	-12561.717283500006	1014	10%	-5.3376465	Chr07	miss50
PI656003_PI656003	-15725.276604700004	1279	10%	-5.3376465	Chr07	miss50
