sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-185022.03336889992	18913	25%	-3.4990234	Chr01	miss50
PI656066_PI656066	-169250.8015752998	18564	25%	-3.4990234	Chr01	miss50
PI656067_PI656067	-153463.0854454	17900	25%	-3.4990234	Chr01	miss50
PI656068_PI656068	-166343.40232229943	19010	25%	-3.4990234	Chr01	miss50
PI656069_PI656069	-166422.91551800026	18698	25%	-3.4990234	Chr01	miss50
PI656070_PI656070	-157383.22210579884	17012	25%	-3.4990234	Chr01	miss50
PI656071_PI656071	-185227.45471170024	18947	25%	-3.4990234	Chr01	miss50
PI656072_PI656072	-176090.55007599975	18154	25%	-3.4990234	Chr01	miss50
PI656073_PI656073	-183121.99320879945	19407	25%	-3.4990234	Chr01	miss50
PI656074_PI656074	-173785.32657650046	19292	25%	-3.4990234	Chr01	miss50
PI656075_PI656075	-159391.43565119937	16591	25%	-3.4990234	Chr01	miss50
PI656076_PI656076	-181771.80108110045	19715	25%	-3.4990234	Chr01	miss50
PI656077_PI656077	-183847.83276400002	21844	25%	-3.4990234	Chr01	miss50
PI656078_PI656078	-71192.43155160022	7976	25%	-3.4990234	Chr01	miss50
PI656079_PI656079	-146008.88348789996	15756	25%	-3.4990234	Chr01	miss50
PI656080_PI656080	-141215.23942849992	15342	25%	-3.4990234	Chr01	miss50
PI656081_PI656081	-50821.61010820022	5695	25%	-3.4990234	Chr01	miss50
PI656082_PI656082	-174784.9065279998	18126	25%	-3.4990234	Chr01	miss50
PI656083_PI656083	-167900.06224560016	31239	25%	-3.4990234	Chr01	miss50
PI656085_PI656085	-144803.0388916996	16731	25%	-3.4990234	Chr01	miss50
PI656086_PI656086	-165140.7771287993	17181	25%	-3.4990234	Chr01	miss50
PI656087_PI656087	-113105.97689510003	12055	25%	-3.4990234	Chr01	miss50
PI656088_PI656088	-165065.7553263992	17906	25%	-3.4990234	Chr01	miss50
PI656089_PI656089	-165830.36042139915	17885	25%	-3.4990234	Chr01	miss50
PI656090_PI656090	-113764.47025580019	12726	25%	-3.4990234	Chr01	miss50
PI656091_PI656091	-178692.9513231003	24968	25%	-3.4990234	Chr01	miss50
PI656092_PI656092	-158368.71772819923	16017	25%	-3.4990234	Chr01	miss50
PI656093_PI656093	-146497.67231999995	15496	25%	-3.4990234	Chr01	miss50
PI656094_PI656094	-132355.57987189994	13587	25%	-3.4990234	Chr01	miss50
PI656095_PI656095	-92026.09003459994	10116	25%	-3.4990234	Chr01	miss50
PI656096_PI656096	-93435.18128249989	9989	25%	-3.4990234	Chr01	miss50
PI656097_PI656097	-182480.90372469928	18717	25%	-3.4990234	Chr01	miss50
PI656098_PI656098	-172702.09614680038	19710	25%	-3.4990234	Chr01	miss50
PI656099_PI656099	-178384.02135469983	19387	25%	-3.4990234	Chr01	miss50
PI656100_PI656100	-177386.48034610006	19155	25%	-3.4990234	Chr01	miss50
PI656101_PI656101	-185778.46000759935	18998	25%	-3.4990234	Chr01	miss50
PI656102_PI656102	-171136.3133500997	17565	25%	-3.4990234	Chr01	miss50
PI656103_PI656103	-186622.01852770025	20420	25%	-3.4990234	Chr01	miss50
PI656104_PI656104	-177058.23056990048	31935	25%	-3.4990234	Chr01	miss50
PI656105_PI656105	-153116.05709719972	16420	25%	-3.4990234	Chr01	miss50
PI656106_PI656106	-153208.2307152993	16187	25%	-3.4990234	Chr01	miss50
PI656107_PI656107	-172918.2234324001	25280	25%	-3.4990234	Chr01	miss50
PI656108_PI656108	-147725.02401949975	15336	25%	-3.4990234	Chr01	miss50
PI656109_PI656109	-181383.8484940994	18831	25%	-3.4990234	Chr01	miss50
PI656110_PI656110	-166379.15290739987	19046	25%	-3.4990234	Chr01	miss50
PI656111_PI656111	-183060.13005620026	18731	25%	-3.4990234	Chr01	miss50
PI656112_PI656112	-155363.32947469963	15823	25%	-3.4990234	Chr01	miss50
PI656113_PI656113	-180055.62858460043	19622	25%	-3.4990234	Chr01	miss50
PI656114_PI656114	-165715.17160929934	19456	25%	-3.4990234	Chr01	miss50
PI656115_PI656115	-191157.29344940046	20356	25%	-3.4990234	Chr01	miss50
PI656116_PI656116	-137183.23834420022	15716	25%	-3.4990234	Chr01	miss50
PI656118_PI656118	-121592.23839080043	13041	25%	-3.4990234	Chr01	miss50
PI656119_PI656119	-97290.6083303	12527	25%	-3.4990234	Chr01	miss50
PI656120_PI656120	-160873.46379899926	17421	25%	-3.4990234	Chr01	miss50
PI656121_PI656121	-178520.27971939958	19257	25%	-3.4990234	Chr01	miss50
PI659691_PI659691	-151296.2541504987	23062	25%	-3.4990234	Chr01	miss50
PI659694_PI659694	-186989.9905069008	20804	25%	-3.4990234	Chr01	miss50
PI659695_PI659695	-174399.0621046994	18723	25%	-3.4990234	Chr01	miss50
PI659696_PI659696	-187898.76301560018	19654	25%	-3.4990234	Chr01	miss50
PI659753_PI659753	-154933.82365819896	16337	25%	-3.4990234	Chr01	miss50
PI152651_PI152651	-89119.08216979998	7817	10%	-5.1816406	Chr01	miss50
PI17548_PI17548	-73285.31165310001	6075	10%	-5.1816406	Chr01	miss50
PI24969_PI24969	-96225.68301150018	8155	10%	-5.1816406	Chr01	miss50
PI276837_PI276837	-81013.08722829993	6925	10%	-5.1816406	Chr01	miss50
PI329435_PI329435	-90274.8603494	7956	10%	-5.1816406	Chr01	miss50
PI329440_PI329440	-95300.24156329998	8052	10%	-5.1816406	Chr01	miss50
PI34911_PI34911	-62957.717381200026	5314	10%	-5.1816406	Chr01	miss50
PI35038_PI35038	-72196.2977131999	5954	10%	-5.1816406	Chr01	miss50
PI48770_PI48770	-73163.50003830003	6773	10%	-5.1816406	Chr01	miss50
PI533750_PI533750	-81127.40131280015	6822	10%	-5.1816406	Chr01	miss50
PI533752_PI533752	-52373.20198589998	4383	10%	-5.1816406	Chr01	miss50
PI533754_PI533754	-71875.58487440014	6314	10%	-5.1816406	Chr01	miss50
PI533755_PI533755	-89004.40758719986	7931	10%	-5.1816406	Chr01	miss50
PI533757_PI533757	-77166.83053069982	6471	10%	-5.1816406	Chr01	miss50
PI533758_PI533758	-77773.5364012999	6495	10%	-5.1816406	Chr01	miss50
PI533759_PI533759	-74300.8015414999	6183	10%	-5.1816406	Chr01	miss50
PI533760_PI533760	-78830.26077289984	6617	10%	-5.1816406	Chr01	miss50
PI533761_PI533761	-87151.28912230005	7254	10%	-5.1816406	Chr01	miss50
PI533762_PI533762	-83033.82292230004	10011	10%	-5.1816406	Chr01	miss50
PI533766_PI533766	-73454.00025819996	6139	10%	-5.1816406	Chr01	miss50
PI533769_PI533769	-78500.14522529992	6627	10%	-5.1816406	Chr01	miss50
PI533776_PI533776	-60409.7553005	5089	10%	-5.1816406	Chr01	miss50
PI533785_PI533785	-65949.88955670007	5557	10%	-5.1816406	Chr01	miss50
PI533788_PI533788	-92250.2599185001	7843	10%	-5.1816406	Chr01	miss50
PI533789_PI533789	-55395.57951470007	4653	10%	-5.1816406	Chr01	miss50
PI533792_PI533792	-82587.75611369991	6889	10%	-5.1816406	Chr01	miss50
PI533794_PI533794	-82360.04413899998	6832	10%	-5.1816406	Chr01	miss50
PI533799_PI533799	-82187.80353899999	6835	10%	-5.1816406	Chr01	miss50
PI533800_PI533800	-78805.19877779987	6765	10%	-5.1816406	Chr01	miss50
PI533807_PI533807	-69807.49751069992	5887	10%	-5.1816406	Chr01	miss50
PI533810_PI533810	-88411.15680100015	7463	10%	-5.1816406	Chr01	miss50
PI533814_PI533814	-95074.12335840015	8019	10%	-5.1816406	Chr01	miss50
PI533821_PI533821	-81509.35927799999	6811	10%	-5.1816406	Chr01	miss50
PI533822_PI533822	-89349.47970220001	7597	10%	-5.1816406	Chr01	miss50
PI533824_PI533824	-90338.70966710009	7659	10%	-5.1816406	Chr01	miss50
PI533830_PI533830	-94972.4802309003	12942	10%	-5.1816406	Chr01	miss50
PI533831_PI533831	-89307.28975860002	7715	10%	-5.1816406	Chr01	miss50
PI533833_PI533833	-54160.46248460004	4536	10%	-5.1816406	Chr01	miss50
PI533838_PI533838	-75986.97715949992	6489	10%	-5.1816406	Chr01	miss50
PI533839_PI533839	-33424.287426200026	2886	10%	-5.1816406	Chr01	miss50
PI533841_PI533841	-68968.75676780002	5723	10%	-5.1816406	Chr01	miss50
PI533842_PI533842	-88667.16766970008	7571	10%	-5.1816406	Chr01	miss50
PI533843_PI533843	-80048.0097649001	6702	10%	-5.1816406	Chr01	miss50
PI533845_PI533845	-71681.27435259992	5989	10%	-5.1816406	Chr01	miss50
PI533852_PI533852	-74536.13629220007	6588	10%	-5.1816406	Chr01	miss50
PI533855_PI533855	-69647.70218169998	6565	10%	-5.1816406	Chr01	miss50
PI533856_PI533856	-88012.50977630014	7475	10%	-5.1816406	Chr01	miss50
PI533863_PI533863	-75494.0396634998	6206	10%	-5.1816406	Chr01	miss50
PI533866_PI533866	-40015.03434150004	3484	10%	-5.1816406	Chr01	miss50
PI533869_PI533869	-69667.88398580003	5778	10%	-5.1816406	Chr01	miss50
PI533871_PI533871	-88000.96721750007	7400	10%	-5.1816406	Chr01	miss50
PI533876_PI533876	-86903.56930490014	9585	10%	-5.1816406	Chr01	miss50
PI533877_PI533877	-60818.89249560001	6108	10%	-5.1816406	Chr01	miss50
PI533878_PI533878	-41357.274650600026	3595	10%	-5.1816406	Chr01	miss50
PI533882_PI533882	-49267.9977599	4204	10%	-5.1816406	Chr01	miss50
PI533901_PI533901	-84797.01315170006	7144	10%	-5.1816406	Chr01	miss50
PI533902_PI533902	-75837.50210649997	6567	10%	-5.1816406	Chr01	miss50
PI533903_PI533903	-78516.9275569002	6706	10%	-5.1816406	Chr01	miss50
PI533910_PI533910	-53981.14336310008	4759	10%	-5.1816406	Chr01	miss50
PI533911_PI533911	-78150.97140829985	6729	10%	-5.1816406	Chr01	miss50
PI533912_PI533912	-89063.54446650004	7571	10%	-5.1816406	Chr01	miss50
PI533913_PI533913	-77499.58293989995	6532	10%	-5.1816406	Chr01	miss50
PI533915_PI533915	-85715.0176549	7249	10%	-5.1816406	Chr01	miss50
PI533919_PI533919	-85188.1250816002	7303	10%	-5.1816406	Chr01	miss50
PI533921_PI533921	-86866.23665360008	7448	10%	-5.1816406	Chr01	miss50
PI533924_PI533924	-73868.95098660006	6316	10%	-5.1816406	Chr01	miss50
PI533927_PI533927	-69143.6240788	5741	10%	-5.1816406	Chr01	miss50
PI533936_PI533936	-72779.72972719999	5994	10%	-5.1816406	Chr01	miss50
PI533937_PI533937	-73366.76127969987	6032	10%	-5.1816406	Chr01	miss50
PI533938_PI533938	-83080.9339605001	7100	10%	-5.1816406	Chr01	miss50
PI533939_PI533939	-82499.55083379988	6889	10%	-5.1816406	Chr01	miss50
PI533940_PI533940	-74017.20182389992	6077	10%	-5.1816406	Chr01	miss50
PI533943_PI533943	-90998.35388950013	7698	10%	-5.1816406	Chr01	miss50
PI533948_PI533948	-74061.16763859987	6065	10%	-5.1816406	Chr01	miss50
PI533949_PI533949	-77159.30996349985	6449	10%	-5.1816406	Chr01	miss50
PI533954_PI533954	-91840.65958950014	7705	10%	-5.1816406	Chr01	miss50
PI533955_PI533955	-73261.142018	6022	10%	-5.1816406	Chr01	miss50
PI533956_PI533956	-83054.21872070017	6954	10%	-5.1816406	Chr01	miss50
PI533957_PI533957	-71581.29589649999	6006	10%	-5.1816406	Chr01	miss50
PI533961_PI533961	-70188.91660629994	5814	10%	-5.1816406	Chr01	miss50
PI533962_PI533962	-78265.49759229993	6625	10%	-5.1816406	Chr01	miss50
PI533964_PI533964	-79408.19354259981	6610	10%	-5.1816406	Chr01	miss50
PI533965_PI533965	-74147.59181730004	6260	10%	-5.1816406	Chr01	miss50
PI533967_PI533967	-77175.31792499995	6580	10%	-5.1816406	Chr01	miss50
PI533970_PI533970	-78510.18225959987	6607	10%	-5.1816406	Chr01	miss50
PI533972_PI533972	-72430.67995699985	6060	10%	-5.1816406	Chr01	miss50
PI533976_PI533976	-74151.65153129978	6134	10%	-5.1816406	Chr01	miss50
PI533979_PI533979	-73171.15667719994	6015	10%	-5.1816406	Chr01	miss50
PI533980_PI533980	-90891.57405759994	7636	10%	-5.1816406	Chr01	miss50
PI533985_PI533985	-54238.43070549999	4574	10%	-5.1816406	Chr01	miss50
PI533986_PI533986	-87893.54199600004	7333	10%	-5.1816406	Chr01	miss50
PI533987_PI533987	-89818.7549503	7530	10%	-5.1816406	Chr01	miss50
PI533989_PI533989	-91883.94639590016	8316	10%	-5.1816406	Chr01	miss50
PI533991_PI533991	-78547.12690309988	6594	10%	-5.1816406	Chr01	miss50
PI533996_PI533996	-53641.78324550002	4688	10%	-5.1816406	Chr01	miss50
PI533997_PI533997	-80921.54116350003	7056	10%	-5.1816406	Chr01	miss50
PI534009_PI534009	-94337.44077100013	8006	10%	-5.1816406	Chr01	miss50
PI534021_PI534021	-88929.14124550014	7579	10%	-5.1816406	Chr01	miss50
PI534028_PI534028	-89133.94617690018	7583	10%	-5.1816406	Chr01	miss50
PI534037_PI534037	-73054.25783089995	6032	10%	-5.1816406	Chr01	miss50
PI534046_PI534046	-55615.78386079996	4683	10%	-5.1816406	Chr01	miss50
PI534047_PI534047	-55929.412025200014	4806	10%	-5.1816406	Chr01	miss50
PI534053_PI534053	-83194.29894350002	6975	10%	-5.1816406	Chr01	miss50
PI534054_PI534054	-71891.73869519995	5911	10%	-5.1816406	Chr01	miss50
PI534063_PI534063	-68231.82958100001	5682	10%	-5.1816406	Chr01	miss50
PI534070_PI534070	-65396.8452587	5428	10%	-5.1816406	Chr01	miss50
PI534075_PI534075	-42467.28115420001	3671	10%	-5.1816406	Chr01	miss50
PI534079_PI534079	-77131.16886230001	6541	10%	-5.1816406	Chr01	miss50
PI534088_PI534088	-54872.53845199995	4583	10%	-5.1816406	Chr01	miss50
PI534092_PI534092	-42479.116251600026	3672	10%	-5.1816406	Chr01	miss50
PI534096_PI534096	-52729.242292300056	4434	10%	-5.1816406	Chr01	miss50
PI534097_PI534097	-72555.53087599998	5993	10%	-5.1816406	Chr01	miss50
PI534099_PI534099	-63353.89010900003	5411	10%	-5.1816406	Chr01	miss50
PI534101_PI534101	-56087.20474560003	6458	10%	-5.1816406	Chr01	miss50
PI534105_PI534105	-70944.71172369998	5818	10%	-5.1816406	Chr01	miss50
PI534108_PI534108	-73248.02481969986	6026	10%	-5.1816406	Chr01	miss50
PI534112_PI534112	-72697.35751950002	9262	10%	-5.1816406	Chr01	miss50
PI534114_PI534114	-73464.9535176999	6167	10%	-5.1816406	Chr01	miss50
PI534115_PI534115	-81755.62214049994	6820	10%	-5.1816406	Chr01	miss50
PI534116_PI534116	-78399.663688	6706	10%	-5.1816406	Chr01	miss50
PI534117_PI534117	-82093.1152059	6938	10%	-5.1816406	Chr01	miss50
PI534123_PI534123	-77849.05430770015	6597	10%	-5.1816406	Chr01	miss50
PI534124_PI534124	-77094.8272040002	6669	10%	-5.1816406	Chr01	miss50
PI534127_PI534127	-80150.30696810014	6837	10%	-5.1816406	Chr01	miss50
PI534128_PI534128	-93741.99845000016	8055	10%	-5.1816406	Chr01	miss50
PI534132_PI534132	-88840.79215820003	10444	10%	-5.1816406	Chr01	miss50
PI534133_PI534133	-94859.80383120012	8009	10%	-5.1816406	Chr01	miss50
PI534135_PI534135	-94477.34608790005	7930	10%	-5.1816406	Chr01	miss50
PI534137_PI534137	-75611.72842709988	6367	10%	-5.1816406	Chr01	miss50
PI534138_PI534138	-82812.93867839988	6978	10%	-5.1816406	Chr01	miss50
PI534139_PI534139	-88071.56682029988	7399	10%	-5.1816406	Chr01	miss50
PI534144_PI534144	-80808.09804330002	6950	10%	-5.1816406	Chr01	miss50
PI534145_PI534145	-91809.78995090013	7710	10%	-5.1816406	Chr01	miss50
PI534148_PI534148	-85730.45658010017	7298	10%	-5.1816406	Chr01	miss50
PI534155_PI534155	-82294.0203062001	7083	10%	-5.1816406	Chr01	miss50
PI534157_PI534157	-78323.70472700002	9212	10%	-5.1816406	Chr01	miss50
PI534163_PI534163	-76061.4688134999	6456	10%	-5.1816406	Chr01	miss50
PI534167_PI534167	-83437.63126040009	7066	10%	-5.1816406	Chr01	miss50
PI540816_PI540816	-79036.8163254999	6651	10%	-5.1816406	Chr01	miss50
PI542406_PI542406	-77959.24576059991	6652	10%	-5.1816406	Chr01	miss50
PI542718_PI542718	-94645.4035075001	7911	10%	-5.1816406	Chr01	miss50
PI548797_PI548797	-91654.08057140009	7758	10%	-5.1816406	Chr01	miss50
PI552856_PI552856	-74161.09257669984	6055	10%	-5.1816406	Chr01	miss50
PI552861_PI552861	-82968.69889379996	6910	10%	-5.1816406	Chr01	miss50
PI561071_PI561071	-83099.97564649982	6907	10%	-5.1816406	Chr01	miss50
PI561072_PI561072	-60843.186559099966	4999	10%	-5.1816406	Chr01	miss50
PI561073_PI561073	-68982.68444639997	5781	10%	-5.1816406	Chr01	miss50
PI561472_PI561472	-87333.29063400002	7769	10%	-5.1816406	Chr01	miss50
PI562730_PI562730	-76737.32687050021	6536	10%	-5.1816406	Chr01	miss50
PI564163_PI564163	-72970.0805108998	6138	10%	-5.1816406	Chr01	miss50
PI564164_PI564164	-90500.07883170014	8200	10%	-5.1816406	Chr01	miss50
PI564165_PI564165	-96289.05331450018	8110	10%	-5.1816406	Chr01	miss50
PI565121_PI565121	-74052.85784489999	6140	10%	-5.1816406	Chr01	miss50
PI566819_PI566819	-73701.9797684999	6147	10%	-5.1816406	Chr01	miss50
PI576130_PI576130	-89220.8965585001	7494	10%	-5.1816406	Chr01	miss50
PI576332_PI576332	-74247.82297949995	6118	10%	-5.1816406	Chr01	miss50
PI576333_PI576333	-72240.0079790999	5911	10%	-5.1816406	Chr01	miss50
PI576337_PI576337	-78560.06157929995	11385	10%	-5.1816406	Chr01	miss50
PI576339_PI576339	-74006.41953769999	6080	10%	-5.1816406	Chr01	miss50
PI576340_PI576340	-74663.27793829987	6118	10%	-5.1816406	Chr01	miss50
PI576345_PI576345	-72649.8426671	5958	10%	-5.1816406	Chr01	miss50
PI576347_PI576347	-76131.33419709987	6722	10%	-5.1816406	Chr01	miss50
PI576348_PI576348	-68988.3765909001	6084	10%	-5.1816406	Chr01	miss50
PI576349_PI576349	-64570.44414400002	5532	10%	-5.1816406	Chr01	miss50
PI576350_PI576350	-64456.61294130013	5813	10%	-5.1816406	Chr01	miss50
PI576352_PI576352	-73406.10911769992	6036	10%	-5.1816406	Chr01	miss50
PI576359_PI576359	-66134.01763440004	5500	10%	-5.1816406	Chr01	miss50
PI576364_PI576364	-92034.42376689997	7671	10%	-5.1816406	Chr01	miss50
PI576366_PI576366	-92348.6826574001	7760	10%	-5.1816406	Chr01	miss50
PI576373_PI576373	-92176.66658749995	7686	10%	-5.1816406	Chr01	miss50
PI576375_PI576375	-85065.67889720018	7172	10%	-5.1816406	Chr01	miss50
PI576376_PI576376	-72121.09415649994	6903	10%	-5.1816406	Chr01	miss50
PI576380_PI576380	-79624.95569209989	6637	10%	-5.1816406	Chr01	miss50
PI576381_PI576381	-88104.69690180018	7449	10%	-5.1816406	Chr01	miss50
PI576385_PI576385	-68054.22110759998	5619	10%	-5.1816406	Chr01	miss50
PI576386_PI576386	-92939.84165430017	7777	10%	-5.1816406	Chr01	miss50
PI576387_PI576387	-77812.38790029977	6485	10%	-5.1816406	Chr01	miss50
PI576390_PI576390	-96410.74231020003	8101	10%	-5.1816406	Chr01	miss50
PI576391_PI576391	-92319.0226187001	7833	10%	-5.1816406	Chr01	miss50
PI576393_PI576393	-66686.78375219999	5861	10%	-5.1816406	Chr01	miss50
PI576394_PI576394	-73573.96965009997	6057	10%	-5.1816406	Chr01	miss50
PI576396_PI576396	-92599.3837672001	7788	10%	-5.1816406	Chr01	miss50
PI576399_PI576399	-82146.47802430006	7038	10%	-5.1816406	Chr01	miss50
PI576401_PI576401	-77818.6927229002	6499	10%	-5.1816406	Chr01	miss50
PI576418_PI576418	-93160.94432520011	7859	10%	-5.1816406	Chr01	miss50
PI576422_PI576422	-73313.00773239991	6017	10%	-5.1816406	Chr01	miss50
PI576425_PI576425	-81888.00107120005	10355	10%	-5.1816406	Chr01	miss50
PI576426_PI576426	-83683.71277060015	7105	10%	-5.1816406	Chr01	miss50
PI576428_PI576428	-80603.99516599976	6685	10%	-5.1816406	Chr01	miss50
PI576434_PI576434	-63489.08229780005	5427	10%	-5.1816406	Chr01	miss50
PI576435_PI576435	-73687.16040549992	6194	10%	-5.1816406	Chr01	miss50
PI576437_PI576437	-55833.439973399974	4680	10%	-5.1816406	Chr01	miss50
PI585291_PI585291	-90097.79921640022	11216	10%	-5.1816406	Chr01	miss50
PI585295_PI585295	-40999.37711700005	3413	10%	-5.1816406	Chr01	miss50
PI595699_PI595699	-76812.07931880011	6382	10%	-5.1816406	Chr01	miss50
PI595702_PI595702	-71147.60218919997	5854	10%	-5.1816406	Chr01	miss50
PI595714_PI595714	-91531.76235679993	7708	10%	-5.1816406	Chr01	miss50
PI595718_PI595718	-85047.32584240007	7237	10%	-5.1816406	Chr01	miss50
PI595720_PI595720	-85891.14176570014	7243	10%	-5.1816406	Chr01	miss50
PI595739_PI595739	-77261.78906339992	6423	10%	-5.1816406	Chr01	miss50
PI595740_PI595740	-83271.64153319992	11762	10%	-5.1816406	Chr01	miss50
PI595741_PI595741	-69924.50642709996	5789	10%	-5.1816406	Chr01	miss50
PI595743_PI595743	-73885.23015099998	6965	10%	-5.1816406	Chr01	miss50
PI595744_PI595744	-72206.23109080002	6035	10%	-5.1816406	Chr01	miss50
PI595745_PI595745	-73763.36892079978	6094	10%	-5.1816406	Chr01	miss50
PI597945_PI597945	-67395.20304480009	5956	10%	-5.1816406	Chr01	miss50
PI597946_PI597946	-71512.7369869	5886	10%	-5.1816406	Chr01	miss50
PI597949_PI597949	-70710.69085009994	5832	10%	-5.1816406	Chr01	miss50
PI597950_PI597950	-73334.62481200008	6760	10%	-5.1816406	Chr01	miss50
PI597951_PI597951	-63081.5701253	5251	10%	-5.1816406	Chr01	miss50
PI597952_PI597952	-86425.31512089974	12919	10%	-5.1816406	Chr01	miss50
PI597957_PI597957	-76590.55277480006	9687	10%	-5.1816406	Chr01	miss50
PI597958_PI597958	-70950.56444769999	5856	10%	-5.1816406	Chr01	miss50
PI597960_PI597960	-40343.11930640003	3421	10%	-5.1816406	Chr01	miss50
PI597961_PI597961	-77414.53097129986	6515	10%	-5.1816406	Chr01	miss50
PI597964_PI597964	-72009.87433279995	6039	10%	-5.1816406	Chr01	miss50
PI597965_PI597965	-63676.80506830007	5316	10%	-5.1816406	Chr01	miss50
PI597966_PI597966	-70520.71897759993	5809	10%	-5.1816406	Chr01	miss50
PI597967_PI597967	-91165.4577309001	7647	10%	-5.1816406	Chr01	miss50
PI597968_PI597968	-89958.6223164	7645	10%	-5.1816406	Chr01	miss50
PI597971_PI597971	-90941.98093230002	7641	10%	-5.1816406	Chr01	miss50
PI597972_PI597972	-82659.90091680008	7062	10%	-5.1816406	Chr01	miss50
PI597973_PI597973	-80363.02223970013	6763	10%	-5.1816406	Chr01	miss50
PI597976_PI597976	-68210.17138150005	5653	10%	-5.1816406	Chr01	miss50
PI597980_PI597980	-65602.04544570006	5476	10%	-5.1816406	Chr01	miss50
PI597982_PI597982	-89872.11936450009	7723	10%	-5.1816406	Chr01	miss50
PI598069_PI598069	-67421.92141020006	5688	10%	-5.1816406	Chr01	miss50
PI598070_PI598070	-67589.86852350006	5764	10%	-5.1816406	Chr01	miss50
PI601816_PI601816	-81536.40710769991	6740	10%	-5.1816406	Chr01	miss50
PI607931_PI607931	-73657.4665399999	6058	10%	-5.1816406	Chr01	miss50
PI609456_PI609456	-49484.49928539998	4155	10%	-5.1816406	Chr01	miss50
PI613536_PI613536	-85555.92156440005	7194	10%	-5.1816406	Chr01	miss50
PI629034_PI629034	-82630.87061159988	6869	10%	-5.1816406	Chr01	miss50
PI629040_PI629040	-92796.50874970015	7838	10%	-5.1816406	Chr01	miss50
PI629059_PI629059	-92654.85124450007	7715	10%	-5.1816406	Chr01	miss50
PI641824_PI641824	-70655.91623839994	6446	10%	-5.1816406	Chr01	miss50
PI641836_PI641836	-73871.81309059993	6078	10%	-5.1816406	Chr01	miss50
PI641849_PI641849	-73718.30290149993	6112	10%	-5.1816406	Chr01	miss50
PI641874_PI641874	-74170.71698629986	6103	10%	-5.1816406	Chr01	miss50
PI642791_PI642791	-82443.52795679988	6841	10%	-5.1816406	Chr01	miss50
PI642793_PI642793	-82482.78967199988	6862	10%	-5.1816406	Chr01	miss50
PI642992_PI642992	-70871.51033129999	5968	10%	-5.1816406	Chr01	miss50
PI642998_PI642998	-61838.820099000055	5232	10%	-5.1816406	Chr01	miss50
PI651492_PI651492	-76456.5308451998	6448	10%	-5.1816406	Chr01	miss50
PI651496_PI651496	-75944.54055809989	6336	10%	-5.1816406	Chr01	miss50
PI653616_PI653616	-75913.15161459995	6410	10%	-5.1816406	Chr01	miss50
PI653617_PI653617	-71264.92772559998	5911	10%	-5.1816406	Chr01	miss50
PI655970_PI655970	-73883.61063699986	6036	10%	-5.1816406	Chr01	miss50
PI655971_PI655971	-96662.83147650019	8150	10%	-5.1816406	Chr01	miss50
PI655972_PI655972	-71258.78239439991	5857	10%	-5.1816406	Chr01	miss50
PI655973_PI655973	-89594.50161030001	7557	10%	-5.1816406	Chr01	miss50
PI655974_PI655974	-73673.33732049986	6132	10%	-5.1816406	Chr01	miss50
PI655975_PI655975	-74230.9316790999	6066	10%	-5.1816406	Chr01	miss50
PI655976_PI655976	-72984.64678200001	6014	10%	-5.1816406	Chr01	miss50
PI655977_PI655977	-79153.23908789987	6627	10%	-5.1816406	Chr01	miss50
PI655978_PI655978	-42209.92875559998	3529	10%	-5.1816406	Chr01	miss50
PI655979_PI655979	-82184.88844369994	6853	10%	-5.1816406	Chr01	miss50
PI655980_PI655980	-65331.08520500006	5525	10%	-5.1816406	Chr01	miss50
PI655981_PI655981	-68923.64069079992	5715	10%	-5.1816406	Chr01	miss50
PI655982_PI655982	-80792.83235299993	6689	10%	-5.1816406	Chr01	miss50
PI655983_PI655983	-73996.62620189994	6070	10%	-5.1816406	Chr01	miss50
PI655984_PI655984	-90612.06078379999	7707	10%	-5.1816406	Chr01	miss50
PI655985_PI655985	-74525.11563869986	6105	10%	-5.1816406	Chr01	miss50
PI655986_PI655986	-77240.79695219979	6336	10%	-5.1816406	Chr01	miss50
PI655987_PI655987	-75081.34354719993	6144	10%	-5.1816406	Chr01	miss50
PI655988_PI655988	-74096.26383389985	6063	10%	-5.1816406	Chr01	miss50
PI655989_PI655989	-76764.82874859983	6401	10%	-5.1816406	Chr01	miss50
PI655990_PI655990	-96095.62130570016	8057	10%	-5.1816406	Chr01	miss50
PI655991_PI655991	-73563.2354369998	7019	10%	-5.1816406	Chr01	miss50
PI655992_PI655992	-72895.44901569991	6711	10%	-5.1816406	Chr01	miss50
PI655993_PI655993	-74019.6401436999	6167	10%	-5.1816406	Chr01	miss50
PI655994_PI655994	-72499.1505054999	6079	10%	-5.1816406	Chr01	miss50
PI655995_PI655995	-61923.15408330009	5222	10%	-5.1816406	Chr01	miss50
PI655996_PI655996	-82428.35162459986	7072	10%	-5.1816406	Chr01	miss50
PI655997_PI655997	-81204.9821047999	6772	10%	-5.1816406	Chr01	miss50
PI655998_PI655998	-42446.87223600006	3563	10%	-5.1816406	Chr01	miss50
PI655999_PI655999	-62440.75635770009	5417	10%	-5.1816406	Chr01	miss50
PI656000_PI656000	-72345.99070459988	5906	10%	-5.1816406	Chr01	miss50
PI656001_PI656001	-82120.10166869994	6806	10%	-5.1816406	Chr01	miss50
PI656002_PI656002	-73956.3280463999	6049	10%	-5.1816406	Chr01	miss50
PI656003_PI656003	-72731.27495309997	6006	10%	-5.1816406	Chr01	miss50
