sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-245787.16761439847	23465	25%	-3.9614258	Chr06	miss50
PI656066_PI656066	-218268.6585615991	22257	25%	-3.9614258	Chr06	miss50
PI656067_PI656067	-213966.37224260016	23381	25%	-3.9614258	Chr06	miss50
PI656068_PI656068	-29090.33343190001	3090	25%	-3.9614258	Chr06	miss50
PI656069_PI656069	-27122.02606250001	3008	25%	-3.9614258	Chr06	miss50
PI656070_PI656070	-37331.835541699955	3865	25%	-3.9614258	Chr06	miss50
PI656071_PI656071	-24772.41468000001	2469	25%	-3.9614258	Chr06	miss50
PI656072_PI656072	-234791.12730819941	22672	25%	-3.9614258	Chr06	miss50
PI656073_PI656073	-238700.1448239981	23557	25%	-3.9614258	Chr06	miss50
PI656074_PI656074	-231594.59326209943	22587	25%	-3.9614258	Chr06	miss50
PI656075_PI656075	-33162.20385000005	3357	25%	-3.9614258	Chr06	miss50
PI656076_PI656076	-32940.257564199994	3640	25%	-3.9614258	Chr06	miss50
PI656077_PI656077	-25577.023161500005	3000	25%	-3.9614258	Chr06	miss50
PI656078_PI656078	-25424.27209469999	2785	25%	-3.9614258	Chr06	miss50
PI656079_PI656079	-27697.638917400018	2877	25%	-3.9614258	Chr06	miss50
PI656080_PI656080	-32647.583831199936	3726	25%	-3.9614258	Chr06	miss50
PI656081_PI656081	-27524.176521600042	2759	25%	-3.9614258	Chr06	miss50
PI656082_PI656082	-232459.73769109842	22587	25%	-3.9614258	Chr06	miss50
PI656083_PI656083	-78219.0872077001	13638	25%	-3.9614258	Chr06	miss50
PI656085_PI656085	-39440.5840661	5841	25%	-3.9614258	Chr06	miss50
PI656086_PI656086	-23543.979264899983	2434	25%	-3.9614258	Chr06	miss50
PI656087_PI656087	-27201.089627900008	2744	25%	-3.9614258	Chr06	miss50
PI656088_PI656088	-228659.20923519952	22875	25%	-3.9614258	Chr06	miss50
PI656089_PI656089	-234413.352416799	22774	25%	-3.9614258	Chr06	miss50
PI656090_PI656090	-216178.67867489986	22755	25%	-3.9614258	Chr06	miss50
PI656091_PI656091	-215562.6558135983	25132	25%	-3.9614258	Chr06	miss50
PI656092_PI656092	-27368.652731799993	2707	25%	-3.9614258	Chr06	miss50
PI656093_PI656093	-27854.669082099972	2893	25%	-3.9614258	Chr06	miss50
PI656094_PI656094	-27668.926553800015	2707	25%	-3.9614258	Chr06	miss50
PI656095_PI656095	-229991.13457189917	23653	25%	-3.9614258	Chr06	miss50
PI656096_PI656096	-30892.806059900016	3075	25%	-3.9614258	Chr06	miss50
PI656097_PI656097	-34033.58570420007	3370	25%	-3.9614258	Chr06	miss50
PI656098_PI656098	-28903.338433700006	3703	25%	-3.9614258	Chr06	miss50
PI656099_PI656099	-230799.57559079907	23062	25%	-3.9614258	Chr06	miss50
PI656100_PI656100	-222925.86190129968	22790	25%	-3.9614258	Chr06	miss50
PI656101_PI656101	-246426.35564789857	23678	25%	-3.9614258	Chr06	miss50
PI656102_PI656102	-27913.974257599995	2757	25%	-3.9614258	Chr06	miss50
PI656103_PI656103	-32922.8492505	3778	25%	-3.9614258	Chr06	miss50
PI656104_PI656104	-103717.1422431	18308	25%	-3.9614258	Chr06	miss50
PI656105_PI656105	-39201.18842070013	4581	25%	-3.9614258	Chr06	miss50
PI656106_PI656106	-28726.065948999963	2976	25%	-3.9614258	Chr06	miss50
PI656107_PI656107	-237502.8726809997	24934	25%	-3.9614258	Chr06	miss50
PI656108_PI656108	-27025.323128200016	2737	25%	-3.9614258	Chr06	miss50
PI656109_PI656109	-251100.34726249982	24076	25%	-3.9614258	Chr06	miss50
PI656110_PI656110	-217254.43570550057	22955	25%	-3.9614258	Chr06	miss50
PI656111_PI656111	-23553.218574499984	2391	25%	-3.9614258	Chr06	miss50
PI656112_PI656112	-23418.823067400008	2541	25%	-3.9614258	Chr06	miss50
PI656113_PI656113	-29822.368263400043	3354	25%	-3.9614258	Chr06	miss50
PI656114_PI656114	-28300.61190500001	3055	25%	-3.9614258	Chr06	miss50
PI656115_PI656115	-239256.6053199987	23336	25%	-3.9614258	Chr06	miss50
PI656116_PI656116	-29754.226149599963	3253	25%	-3.9614258	Chr06	miss50
PI656118_PI656118	-31031.140891200022	3427	25%	-3.9614258	Chr06	miss50
PI656119_PI656119	-27908.745050800022	3207	25%	-3.9614258	Chr06	miss50
PI656120_PI656120	-28561.844261799968	3089	25%	-3.9614258	Chr06	miss50
PI656121_PI656121	-34853.11244469996	3730	25%	-3.9614258	Chr06	miss50
PI659691_PI659691	-67649.24573530002	11208	25%	-3.9614258	Chr06	miss50
PI659694_PI659694	-267415.3280888985	26656	25%	-3.9614258	Chr06	miss50
PI659695_PI659695	-245082.6923523001	24439	25%	-3.9614258	Chr06	miss50
PI659696_PI659696	-244304.832646999	24118	25%	-3.9614258	Chr06	miss50
PI659753_PI659753	-211923.05912729906	23644	25%	-3.9614258	Chr06	miss50
PI152651_PI152651	-113663.32443899984	9337	10%	-5.501953	Chr06	miss50
PI17548_PI17548	-10444.378294599997	874	10%	-5.501953	Chr06	miss50
PI24969_PI24969	-109963.5514791998	9044	10%	-5.501953	Chr06	miss50
PI276837_PI276837	-122191.73170979971	9993	10%	-5.501953	Chr06	miss50
PI329435_PI329435	-16964.670248599996	1395	10%	-5.501953	Chr06	miss50
PI329440_PI329440	-124751.49625619968	10164	10%	-5.501953	Chr06	miss50
PI34911_PI34911	-119967.8750237998	9747	10%	-5.501953	Chr06	miss50
PI35038_PI35038	-14758.790914299998	1208	10%	-5.501953	Chr06	miss50
PI48770_PI48770	-24500.78450030001	2991	10%	-5.501953	Chr06	miss50
PI533750_PI533750	-10433.269645299999	861	10%	-5.501953	Chr06	miss50
PI533752_PI533752	-9824.577661499998	799	10%	-5.501953	Chr06	miss50
PI533754_PI533754	-10857.288417599993	906	10%	-5.501953	Chr06	miss50
PI533755_PI533755	-109867.51359339975	9469	10%	-5.501953	Chr06	miss50
PI533757_PI533757	-10605.4166844	868	10%	-5.501953	Chr06	miss50
PI533758_PI533758	-9828.942929300005	802	10%	-5.501953	Chr06	miss50
PI533759_PI533759	-10371.465145700009	837	10%	-5.501953	Chr06	miss50
PI533760_PI533760	-12019.348692800002	986	10%	-5.501953	Chr06	miss50
PI533761_PI533761	-11527.171294099988	932	10%	-5.501953	Chr06	miss50
PI533762_PI533762	-25212.81772610001	3504	10%	-5.501953	Chr06	miss50
PI533766_PI533766	-11383.45901069999	919	10%	-5.501953	Chr06	miss50
PI533769_PI533769	-11724.6399209	938	10%	-5.501953	Chr06	miss50
PI533776_PI533776	-10528.825890099999	889	10%	-5.501953	Chr06	miss50
PI533785_PI533785	-8601.937124099999	717	10%	-5.501953	Chr06	miss50
PI533788_PI533788	-118543.51118939988	9667	10%	-5.501953	Chr06	miss50
PI533789_PI533789	-10542.810298399994	860	10%	-5.501953	Chr06	miss50
PI533792_PI533792	-10559.135073400015	855	10%	-5.501953	Chr06	miss50
PI533794_PI533794	-15372.855618300007	1238	10%	-5.501953	Chr06	miss50
PI533799_PI533799	-14518.995634500003	1169	10%	-5.501953	Chr06	miss50
PI533800_PI533800	-119050.6848357998	9676	10%	-5.501953	Chr06	miss50
PI533807_PI533807	-9177.314878800002	755	10%	-5.501953	Chr06	miss50
PI533810_PI533810	-11687.883972200012	972	10%	-5.501953	Chr06	miss50
PI533814_PI533814	-9538.696951899996	795	10%	-5.501953	Chr06	miss50
PI533821_PI533821	-9754.14064959999	798	10%	-5.501953	Chr06	miss50
PI533822_PI533822	-11687.90664489999	945	10%	-5.501953	Chr06	miss50
PI533824_PI533824	-9425.9233354	773	10%	-5.501953	Chr06	miss50
PI533830_PI533830	-10975.253237699986	937	10%	-5.501953	Chr06	miss50
PI533831_PI533831	-11518.671656599989	929	10%	-5.501953	Chr06	miss50
PI533833_PI533833	-11447.042535700006	925	10%	-5.501953	Chr06	miss50
PI533838_PI533838	-12219.02627309999	991	10%	-5.501953	Chr06	miss50
PI533839_PI533839	-9602.928980899991	805	10%	-5.501953	Chr06	miss50
PI533841_PI533841	-9726.03930419999	793	10%	-5.501953	Chr06	miss50
PI533842_PI533842	-10105.951716699992	843	10%	-5.501953	Chr06	miss50
PI533843_PI533843	-11620.85573859999	953	10%	-5.501953	Chr06	miss50
PI533845_PI533845	-9867.602776699998	829	10%	-5.501953	Chr06	miss50
PI533852_PI533852	-9828.67511769999	849	10%	-5.501953	Chr06	miss50
PI533855_PI533855	-28261.099879700017	3828	10%	-5.501953	Chr06	miss50
PI533856_PI533856	-110820.78025179984	9136	10%	-5.501953	Chr06	miss50
PI533863_PI533863	-13091.613188599997	1052	10%	-5.501953	Chr06	miss50
PI533866_PI533866	-9275.409380399999	756	10%	-5.501953	Chr06	miss50
PI533869_PI533869	-11836.084498899987	948	10%	-5.501953	Chr06	miss50
PI533871_PI533871	-11103.809599999993	886	10%	-5.501953	Chr06	miss50
PI533876_PI533876	-13707.1960101	1903	10%	-5.501953	Chr06	miss50
PI533877_PI533877	-29173.859832699938	3893	10%	-5.501953	Chr06	miss50
PI533878_PI533878	-10711.516577899998	899	10%	-5.501953	Chr06	miss50
PI533882_PI533882	-110309.1116148	9101	10%	-5.501953	Chr06	miss50
PI533901_PI533901	-119553.7775138998	9808	10%	-5.501953	Chr06	miss50
PI533902_PI533902	-45451.041558399986	6637	10%	-5.501953	Chr06	miss50
PI533903_PI533903	-10448.55156949999	854	10%	-5.501953	Chr06	miss50
PI533910_PI533910	-10251.517879999998	852	10%	-5.501953	Chr06	miss50
PI533911_PI533911	-9702.604368800006	847	10%	-5.501953	Chr06	miss50
PI533912_PI533912	-9596.473934000005	800	10%	-5.501953	Chr06	miss50
PI533913_PI533913	-13074.905098399993	1079	10%	-5.501953	Chr06	miss50
PI533915_PI533915	-120355.93009879967	9703	10%	-5.501953	Chr06	miss50
PI533919_PI533919	-10593.4099374	907	10%	-5.501953	Chr06	miss50
PI533921_PI533921	-108833.61991639996	9217	10%	-5.501953	Chr06	miss50
PI533924_PI533924	-10988.212463699994	893	10%	-5.501953	Chr06	miss50
PI533927_PI533927	-9245.580435599994	767	10%	-5.501953	Chr06	miss50
PI533936_PI533936	-13688.028709999986	1104	10%	-5.501953	Chr06	miss50
PI533937_PI533937	-12575.754661499996	1009	10%	-5.501953	Chr06	miss50
PI533938_PI533938	-9783.347410899996	827	10%	-5.501953	Chr06	miss50
PI533939_PI533939	-10069.279442099996	820	10%	-5.501953	Chr06	miss50
PI533940_PI533940	-40426.09202430002	3269	10%	-5.501953	Chr06	miss50
PI533943_PI533943	-9991.968990699994	834	10%	-5.501953	Chr06	miss50
PI533948_PI533948	-12429.601704299992	989	10%	-5.501953	Chr06	miss50
PI533949_PI533949	-13102.40261820001	1051	10%	-5.501953	Chr06	miss50
PI533954_PI533954	-10001.779349500002	826	10%	-5.501953	Chr06	miss50
PI533955_PI533955	-12842.78652329999	1029	10%	-5.501953	Chr06	miss50
PI533956_PI533956	-11721.6145314	943	10%	-5.501953	Chr06	miss50
PI533957_PI533957	-9730.330928699997	805	10%	-5.501953	Chr06	miss50
PI533961_PI533961	-115685.41169989975	9450	10%	-5.501953	Chr06	miss50
PI533962_PI533962	-10171.459769400006	840	10%	-5.501953	Chr06	miss50
PI533964_PI533964	-13030.588774100006	1055	10%	-5.501953	Chr06	miss50
PI533965_PI533965	-118806.05592619978	9638	10%	-5.501953	Chr06	miss50
PI533967_PI533967	-120220.85173109974	9779	10%	-5.501953	Chr06	miss50
PI533970_PI533970	-12473.282469	1007	10%	-5.501953	Chr06	miss50
PI533972_PI533972	-11465.072232300006	946	10%	-5.501953	Chr06	miss50
PI533976_PI533976	-13145.252465599997	1083	10%	-5.501953	Chr06	miss50
PI533979_PI533979	-113139.85486509965	9169	10%	-5.501953	Chr06	miss50
PI533980_PI533980	-11633.721588100003	939	10%	-5.501953	Chr06	miss50
PI533985_PI533985	-15195.7034881	1227	10%	-5.501953	Chr06	miss50
PI533986_PI533986	-12143.793486399987	963	10%	-5.501953	Chr06	miss50
PI533987_PI533987	-14892.123438699986	1200	10%	-5.501953	Chr06	miss50
PI533989_PI533989	-12296.327543599995	1003	10%	-5.501953	Chr06	miss50
PI533991_PI533991	-15116.313559900014	1220	10%	-5.501953	Chr06	miss50
PI533996_PI533996	-10104.809600099998	858	10%	-5.501953	Chr06	miss50
PI533997_PI533997	-12590.493427000005	1030	10%	-5.501953	Chr06	miss50
PI534009_PI534009	-9493.077199099991	793	10%	-5.501953	Chr06	miss50
PI534021_PI534021	-12108.287380399996	983	10%	-5.501953	Chr06	miss50
PI534028_PI534028	-92618.29101230016	7664	10%	-5.501953	Chr06	miss50
PI534037_PI534037	-9558.5228829	794	10%	-5.501953	Chr06	miss50
PI534046_PI534046	-9462.299225800005	781	10%	-5.501953	Chr06	miss50
PI534047_PI534047	-16222.532195300018	1307	10%	-5.501953	Chr06	miss50
PI534053_PI534053	-120124.95705619988	9756	10%	-5.501953	Chr06	miss50
PI534054_PI534054	-11755.563136199986	940	10%	-5.501953	Chr06	miss50
PI534063_PI534063	-11180.572325299998	896	10%	-5.501953	Chr06	miss50
PI534070_PI534070	-10878.839627299993	871	10%	-5.501953	Chr06	miss50
PI534075_PI534075	-9775.142482900003	806	10%	-5.501953	Chr06	miss50
PI534079_PI534079	-9485.809519000002	778	10%	-5.501953	Chr06	miss50
PI534088_PI534088	-10322.232812499995	843	10%	-5.501953	Chr06	miss50
PI534092_PI534092	-11251.562951299995	926	10%	-5.501953	Chr06	miss50
PI534096_PI534096	-12182.307033300003	997	10%	-5.501953	Chr06	miss50
PI534097_PI534097	-114009.83385489971	9363	10%	-5.501953	Chr06	miss50
PI534099_PI534099	-13073.298370600012	1070	10%	-5.501953	Chr06	miss50
PI534101_PI534101	-19972.534297200007	2426	10%	-5.501953	Chr06	miss50
PI534105_PI534105	-12522.353546399992	998	10%	-5.501953	Chr06	miss50
PI534108_PI534108	-12823.64465240001	1042	10%	-5.501953	Chr06	miss50
PI534112_PI534112	-30278.10374939999	4370	10%	-5.501953	Chr06	miss50
PI534114_PI534114	-11393.578394199994	912	10%	-5.501953	Chr06	miss50
PI534115_PI534115	-10680.178467900007	872	10%	-5.501953	Chr06	miss50
PI534116_PI534116	-9160.017022999999	767	10%	-5.501953	Chr06	miss50
PI534117_PI534117	-10108.366941499997	822	10%	-5.501953	Chr06	miss50
PI534123_PI534123	-9909.3493664	817	10%	-5.501953	Chr06	miss50
PI534124_PI534124	-9330.79937489999	787	10%	-5.501953	Chr06	miss50
PI534127_PI534127	-113321.75261489977	9263	10%	-5.501953	Chr06	miss50
PI534128_PI534128	-110487.80742239974	9160	10%	-5.501953	Chr06	miss50
PI534132_PI534132	-10711.876950000003	1305	10%	-5.501953	Chr06	miss50
PI534133_PI534133	-10133.450073799999	841	10%	-5.501953	Chr06	miss50
PI534135_PI534135	-10054.8798177	817	10%	-5.501953	Chr06	miss50
PI534137_PI534137	-119689.93065299981	9668	10%	-5.501953	Chr06	miss50
PI534138_PI534138	-12253.608790499988	994	10%	-5.501953	Chr06	miss50
PI534139_PI534139	-122649.23854749979	9860	10%	-5.501953	Chr06	miss50
PI534144_PI534144	-125298.06570279966	14733	10%	-5.501953	Chr06	miss50
PI534145_PI534145	-11255.682885799988	901	10%	-5.501953	Chr06	miss50
PI534148_PI534148	-120512.86958659979	9748	10%	-5.501953	Chr06	miss50
PI534155_PI534155	-11784.644587900004	1013	10%	-5.501953	Chr06	miss50
PI534157_PI534157	-26068.536974300016	3346	10%	-5.501953	Chr06	miss50
PI534163_PI534163	-10850.390574100002	919	10%	-5.501953	Chr06	miss50
PI534167_PI534167	-9799.351194499997	815	10%	-5.501953	Chr06	miss50
PI540816_PI540816	-116999.21321580003	9572	10%	-5.501953	Chr06	miss50
PI542406_PI542406	-110424.55919159994	9160	10%	-5.501953	Chr06	miss50
PI542718_PI542718	-113192.70497449965	9148	10%	-5.501953	Chr06	miss50
PI548797_PI548797	-123289.59325289977	10034	10%	-5.501953	Chr06	miss50
PI552856_PI552856	-12702.722925599992	1008	10%	-5.501953	Chr06	miss50
PI552861_PI552861	-13452.808127299992	1066	10%	-5.501953	Chr06	miss50
PI561071_PI561071	-111790.3888037998	9048	10%	-5.501953	Chr06	miss50
PI561072_PI561072	-14360.389913199988	1137	10%	-5.501953	Chr06	miss50
PI561073_PI561073	-120873.1132007997	10096	10%	-5.501953	Chr06	miss50
PI561472_PI561472	-116316.02791469963	10178	10%	-5.501953	Chr06	miss50
PI562730_PI562730	-108010.70892099976	8853	10%	-5.501953	Chr06	miss50
PI564163_PI564163	-14568.8286355	1335	10%	-5.501953	Chr06	miss50
PI564164_PI564164	-12270.618041200007	1075	10%	-5.501953	Chr06	miss50
PI564165_PI564165	-11399.567077600004	947	10%	-5.501953	Chr06	miss50
PI565121_PI565121	-9959.364558000003	801	10%	-5.501953	Chr06	miss50
PI566819_PI566819	-14086.976349800007	1169	10%	-5.501953	Chr06	miss50
PI576130_PI576130	-115560.03532269993	9343	10%	-5.501953	Chr06	miss50
PI576332_PI576332	-12471.864129199992	1029	10%	-5.501953	Chr06	miss50
PI576333_PI576333	-14788.855610599985	1181	10%	-5.501953	Chr06	miss50
PI576337_PI576337	-62516.928347199864	9178	10%	-5.501953	Chr06	miss50
PI576339_PI576339	-12189.226829099987	973	10%	-5.501953	Chr06	miss50
PI576340_PI576340	-13175.792926699996	1039	10%	-5.501953	Chr06	miss50
PI576345_PI576345	-13579.64345069998	1077	10%	-5.501953	Chr06	miss50
PI576347_PI576347	-120633.26600469972	9946	10%	-5.501953	Chr06	miss50
PI576348_PI576348	-60151.061794999994	5025	10%	-5.501953	Chr06	miss50
PI576349_PI576349	-59450.25044859997	4926	10%	-5.501953	Chr06	miss50
PI576350_PI576350	-65124.78343619995	9989	10%	-5.501953	Chr06	miss50
PI576352_PI576352	-12056.958272999987	960	10%	-5.501953	Chr06	miss50
PI576359_PI576359	-14246.689116499987	1149	10%	-5.501953	Chr06	miss50
PI576364_PI576364	-13886.841944400014	1118	10%	-5.501953	Chr06	miss50
PI576366_PI576366	-12403.7608209	1000	10%	-5.501953	Chr06	miss50
PI576373_PI576373	-11749.558863699996	946	10%	-5.501953	Chr06	miss50
PI576375_PI576375	-10502.110224700005	860	10%	-5.501953	Chr06	miss50
PI576376_PI576376	-108409.15223569966	10645	10%	-5.501953	Chr06	miss50
PI576380_PI576380	-10245.167722100008	835	10%	-5.501953	Chr06	miss50
PI576381_PI576381	-114903.09459529966	9405	10%	-5.501953	Chr06	miss50
PI576385_PI576385	-9336.998705500006	751	10%	-5.501953	Chr06	miss50
PI576386_PI576386	-9378.791925900006	749	10%	-5.501953	Chr06	miss50
PI576387_PI576387	-11219.593687199997	915	10%	-5.501953	Chr06	miss50
PI576390_PI576390	-119549.89473649977	9639	10%	-5.501953	Chr06	miss50
PI576391_PI576391	-118780.99671649972	9649	10%	-5.501953	Chr06	miss50
PI576393_PI576393	-9716.43044700001	832	10%	-5.501953	Chr06	miss50
PI576394_PI576394	-78760.63590989984	6417	10%	-5.501953	Chr06	miss50
PI576396_PI576396	-9972.233791100014	801	10%	-5.501953	Chr06	miss50
PI576399_PI576399	-11689.887477299988	947	10%	-5.501953	Chr06	miss50
PI576401_PI576401	-13671.897576599995	1114	10%	-5.501953	Chr06	miss50
PI576418_PI576418	-9701.316035599993	789	10%	-5.501953	Chr06	miss50
PI576422_PI576422	-10618.999433799998	859	10%	-5.501953	Chr06	miss50
PI576425_PI576425	-27838.52762980002	3920	10%	-5.501953	Chr06	miss50
PI576426_PI576426	-11097.770322800008	916	10%	-5.501953	Chr06	miss50
PI576428_PI576428	-10620.438166100002	864	10%	-5.501953	Chr06	miss50
PI576434_PI576434	-10173.233578900006	849	10%	-5.501953	Chr06	miss50
PI576435_PI576435	-114096.39199769977	9248	10%	-5.501953	Chr06	miss50
PI576437_PI576437	-17526.056674499974	1422	10%	-5.501953	Chr06	miss50
PI585291_PI585291	-71581.08027469988	10940	10%	-5.501953	Chr06	miss50
PI585295_PI585295	-17751.350432699997	1426	10%	-5.501953	Chr06	miss50
PI595699_PI595699	-13706.463866400007	1108	10%	-5.501953	Chr06	miss50
PI595702_PI595702	-12695.815119399998	1029	10%	-5.501953	Chr06	miss50
PI595714_PI595714	-11029.648868899994	914	10%	-5.501953	Chr06	miss50
PI595718_PI595718	-118679.3576590998	9697	10%	-5.501953	Chr06	miss50
PI595720_PI595720	-9606.203301999996	786	10%	-5.501953	Chr06	miss50
PI595739_PI595739	-13117.329372300006	1051	10%	-5.501953	Chr06	miss50
PI595740_PI595740	-112592.25100309966	9261	10%	-5.501953	Chr06	miss50
PI595741_PI595741	-13827.219926900007	1114	10%	-5.501953	Chr06	miss50
PI595743_PI595743	-27213.11782390006	3634	10%	-5.501953	Chr06	miss50
PI595744_PI595744	-11429.821097299991	912	10%	-5.501953	Chr06	miss50
PI595745_PI595745	-11270.916806800005	910	10%	-5.501953	Chr06	miss50
PI597945_PI597945	-102373.53940819972	8346	10%	-5.501953	Chr06	miss50
PI597946_PI597946	-61201.159323299966	5057	10%	-5.501953	Chr06	miss50
PI597949_PI597949	-9583.181693999995	788	10%	-5.501953	Chr06	miss50
PI597950_PI597950	-11916.403590099986	1002	10%	-5.501953	Chr06	miss50
PI597951_PI597951	-112431.20885719977	9122	10%	-5.501953	Chr06	miss50
PI597952_PI597952	-73956.05872599984	9900	10%	-5.501953	Chr06	miss50
PI597957_PI597957	-29089.585311300038	3896	10%	-5.501953	Chr06	miss50
PI597958_PI597958	-11584.780908899991	923	10%	-5.501953	Chr06	miss50
PI597960_PI597960	-10002.127406299991	828	10%	-5.501953	Chr06	miss50
PI597961_PI597961	-10110.446709000007	834	10%	-5.501953	Chr06	miss50
PI597964_PI597964	-11068.043816900006	903	10%	-5.501953	Chr06	miss50
PI597965_PI597965	-10465.105116600018	894	10%	-5.501953	Chr06	miss50
PI597966_PI597966	-117668.77196449977	9477	10%	-5.501953	Chr06	miss50
PI597967_PI597967	-16160.581843300006	1321	10%	-5.501953	Chr06	miss50
PI597968_PI597968	-110168.7908621998	9038	10%	-5.501953	Chr06	miss50
PI597971_PI597971	-9188.630609499993	762	10%	-5.501953	Chr06	miss50
PI597972_PI597972	-10434.714865700003	877	10%	-5.501953	Chr06	miss50
PI597973_PI597973	-12369.747374199987	1005	10%	-5.501953	Chr06	miss50
PI597976_PI597976	-12715.153989799997	1019	10%	-5.501953	Chr06	miss50
PI597980_PI597980	-12915.781190099999	1031	10%	-5.501953	Chr06	miss50
PI597982_PI597982	-10496.060853400006	868	10%	-5.501953	Chr06	miss50
PI598069_PI598069	-112713.99956369972	9269	10%	-5.501953	Chr06	miss50
PI598070_PI598070	-112921.13079259975	9319	10%	-5.501953	Chr06	miss50
PI601816_PI601816	-11908.786433900004	957	10%	-5.501953	Chr06	miss50
PI607931_PI607931	-14598.015288800014	1165	10%	-5.501953	Chr06	miss50
PI609456_PI609456	-17085.853660900015	1462	10%	-5.501953	Chr06	miss50
PI613536_PI613536	-10052.456810099993	829	10%	-5.501953	Chr06	miss50
PI629034_PI629034	-13933.652738399995	1130	10%	-5.501953	Chr06	miss50
PI629040_PI629040	-109384.89304689973	8946	10%	-5.501953	Chr06	miss50
PI629059_PI629059	-12834.374657399989	1017	10%	-5.501953	Chr06	miss50
PI641824_PI641824	-94044.82959799988	9394	10%	-5.501953	Chr06	miss50
PI641836_PI641836	-15604.889612100002	1251	10%	-5.501953	Chr06	miss50
PI641849_PI641849	-111858.14824259965	9212	10%	-5.501953	Chr06	miss50
PI641874_PI641874	-120119.77204759976	9697	10%	-5.501953	Chr06	miss50
PI642791_PI642791	-13273.524682099995	1058	10%	-5.501953	Chr06	miss50
PI642793_PI642793	-13167.049585700002	1047	10%	-5.501953	Chr06	miss50
PI642992_PI642992	-119606.6842861998	9780	10%	-5.501953	Chr06	miss50
PI642998_PI642998	-109279.03639479977	8974	10%	-5.501953	Chr06	miss50
PI651492_PI651492	-112573.47175949988	9215	10%	-5.501953	Chr06	miss50
PI651496_PI651496	-15536.762844699999	1255	10%	-5.501953	Chr06	miss50
PI653616_PI653616	-16649.047202400012	1374	10%	-5.501953	Chr06	miss50
PI653617_PI653617	-15805.626732800005	1273	10%	-5.501953	Chr06	miss50
PI655970_PI655970	-13254.677140499982	1049	10%	-5.501953	Chr06	miss50
PI655971_PI655971	-119938.47450539982	9671	10%	-5.501953	Chr06	miss50
PI655972_PI655972	-14051.474751899987	1119	10%	-5.501953	Chr06	miss50
PI655973_PI655973	-116083.20546350002	9460	10%	-5.501953	Chr06	miss50
PI655974_PI655974	-13356.70021309999	1090	10%	-5.501953	Chr06	miss50
PI655975_PI655975	-13376.544460199988	1064	10%	-5.501953	Chr06	miss50
PI655976_PI655976	-13900.648334099984	1110	10%	-5.501953	Chr06	miss50
PI655977_PI655977	-119281.88997569986	9595	10%	-5.501953	Chr06	miss50
PI655978_PI655978	-114363.5356743996	9286	10%	-5.501953	Chr06	miss50
PI655979_PI655979	-11945.200737499994	968	10%	-5.501953	Chr06	miss50
PI655980_PI655980	-101389.66400669972	8295	10%	-5.501953	Chr06	miss50
PI655981_PI655981	-114159.64533939972	9230	10%	-5.501953	Chr06	miss50
PI655982_PI655982	-13045.481352199997	1037	10%	-5.501953	Chr06	miss50
PI655983_PI655983	-15430.750939900001	1233	10%	-5.501953	Chr06	miss50
PI655984_PI655984	-115524.44685830001	9474	10%	-5.501953	Chr06	miss50
PI655985_PI655985	-114726.29328879972	9251	10%	-5.501953	Chr06	miss50
PI655986_PI655986	-113746.47608999976	9107	10%	-5.501953	Chr06	miss50
PI655987_PI655987	-13181.71644739998	1044	10%	-5.501953	Chr06	miss50
PI655988_PI655988	-13517.252335299983	1074	10%	-5.501953	Chr06	miss50
PI655989_PI655989	-14268.567522899995	1213	10%	-5.501953	Chr06	miss50
PI655990_PI655990	-121291.80673649976	9749	10%	-5.501953	Chr06	miss50
PI655991_PI655991	-29859.15712130003	3965	10%	-5.501953	Chr06	miss50
PI655992_PI655992	-21425.949781200034	2573	10%	-5.501953	Chr06	miss50
PI655993_PI655993	-14038.809351899998	1193	10%	-5.501953	Chr06	miss50
PI655994_PI655994	-113714.09638159996	9228	10%	-5.501953	Chr06	miss50
PI655995_PI655995	-109836.97218519982	9012	10%	-5.501953	Chr06	miss50
PI655996_PI655996	-113705.75021229996	9474	10%	-5.501953	Chr06	miss50
PI655997_PI655997	-118284.64521159972	9479	10%	-5.501953	Chr06	miss50
PI655998_PI655998	-14217.382272299987	1134	10%	-5.501953	Chr06	miss50
PI655999_PI655999	-95203.24461539976	7987	10%	-5.501953	Chr06	miss50
PI656000_PI656000	-9912.503776800007	796	10%	-5.501953	Chr06	miss50
PI656001_PI656001	-15472.067291900004	1252	10%	-5.501953	Chr06	miss50
PI656002_PI656002	-13309.293227599983	1059	10%	-5.501953	Chr06	miss50
PI656003_PI656003	-114365.0871470997	9276	10%	-5.501953	Chr06	miss50
PI656004_PI656004	-14630.897244199989	1174	10%	-5.501953	Chr06	miss50
PI656005_PI656005	-15962.940084199994	1278	10%	-5.501953	Chr06	miss50
PI656006_PI656006	-115601.48918119993	9446	10%	-5.501953	Chr06	miss50
PI656007_PI656007	-15389.689356600002	1318	10%	-5.501953	Chr06	miss50
PI656008_PI656008	-124368.57719849976	10076	10%	-5.501953	Chr06	miss50
PI656009_PI656009	-10964.33374480001	930	10%	-5.501953	Chr06	miss50
PI656010_PI656010	-109812.13978659992	9564	10%	-5.501953	Chr06	miss50
PI656011_PI656011	-110954.65144719968	9843	10%	-5.501953	Chr06	miss50
PI656012_PI656012	-108960.3397131998	9011	10%	-5.501953	Chr06	miss50
PI656013_PI656013	-105345.21202739957	11313	10%	-5.501953	Chr06	miss50
