sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-112654.87742519968	11179	25%	-3.6359863	Chr05	miss50
PI656066_PI656066	-138169.0244611002	14425	25%	-3.6359863	Chr05	miss50
PI656067_PI656067	-132666.19273539964	14860	25%	-3.6359863	Chr05	miss50
PI656068_PI656068	-117476.25453139961	12223	25%	-3.6359863	Chr05	miss50
PI656069_PI656069	-111403.24818620006	12666	25%	-3.6359863	Chr05	miss50
PI656070_PI656070	-117728.96517269971	13373	25%	-3.6359863	Chr05	miss50
PI656071_PI656071	-123667.4322039	12318	25%	-3.6359863	Chr05	miss50
PI656072_PI656072	-84243.11830530004	8630	25%	-3.6359863	Chr05	miss50
PI656073_PI656073	-117787.30598249975	12047	25%	-3.6359863	Chr05	miss50
PI656074_PI656074	-106862.8374150999	11578	25%	-3.6359863	Chr05	miss50
PI656075_PI656075	-111025.14429729979	11246	25%	-3.6359863	Chr05	miss50
PI656076_PI656076	-241692.09884520026	25406	25%	-3.6359863	Chr05	miss50
PI656077_PI656077	-139975.57331239982	15339	25%	-3.6359863	Chr05	miss50
PI656078_PI656078	-68528.91401790001	7480	25%	-3.6359863	Chr05	miss50
PI656079_PI656079	-118056.37946109961	12798	25%	-3.6359863	Chr05	miss50
PI656080_PI656080	-108496.36398479975	11638	25%	-3.6359863	Chr05	miss50
PI656081_PI656081	-63027.21451070009	6688	25%	-3.6359863	Chr05	miss50
PI656082_PI656082	-109289.20464219965	11114	25%	-3.6359863	Chr05	miss50
PI656083_PI656083	-123216.81779559971	21786	25%	-3.6359863	Chr05	miss50
PI656085_PI656085	-116773.90850769969	14213	25%	-3.6359863	Chr05	miss50
PI656086_PI656086	-134248.32178460038	13700	25%	-3.6359863	Chr05	miss50
PI656087_PI656087	-251908.8665810998	26292	25%	-3.6359863	Chr05	miss50
PI656088_PI656088	-115523.61367029988	12591	25%	-3.6359863	Chr05	miss50
PI656089_PI656089	-115776.84090020003	12591	25%	-3.6359863	Chr05	miss50
PI656090_PI656090	-102998.59839649984	10814	25%	-3.6359863	Chr05	miss50
PI656091_PI656091	-89185.11688599999	11837	25%	-3.6359863	Chr05	miss50
PI656092_PI656092	-87081.62516660009	8905	25%	-3.6359863	Chr05	miss50
PI656093_PI656093	-117597.2867437998	12253	25%	-3.6359863	Chr05	miss50
PI656094_PI656094	-119282.45807519968	11983	25%	-3.6359863	Chr05	miss50
PI656095_PI656095	-84226.44541000006	9010	25%	-3.6359863	Chr05	miss50
PI656096_PI656096	-88264.77571969977	9139	25%	-3.6359863	Chr05	miss50
PI656097_PI656097	-151062.88558330052	15163	25%	-3.6359863	Chr05	miss50
PI656098_PI656098	-110569.12527559993	11642	25%	-3.6359863	Chr05	miss50
PI656099_PI656099	-147289.52563480014	15795	25%	-3.6359863	Chr05	miss50
PI656100_PI656100	-150725.94360110027	16118	25%	-3.6359863	Chr05	miss50
PI656101_PI656101	-115376.2270779999	11510	25%	-3.6359863	Chr05	miss50
PI656102_PI656102	-94122.51230900016	9634	25%	-3.6359863	Chr05	miss50
PI656103_PI656103	-112238.1722470001	11700	25%	-3.6359863	Chr05	miss50
PI656104_PI656104	-213150.3121348992	37260	25%	-3.6359863	Chr05	miss50
PI656105_PI656105	-132595.63069069968	15081	25%	-3.6359863	Chr05	miss50
PI656106_PI656106	-114082.91703149982	12458	25%	-3.6359863	Chr05	miss50
PI656107_PI656107	-118631.13261980018	15248	25%	-3.6359863	Chr05	miss50
PI656108_PI656108	-109154.16709429982	11021	25%	-3.6359863	Chr05	miss50
PI656109_PI656109	-198846.66677260023	34515	25%	-3.6359863	Chr05	miss50
PI656110_PI656110	-95150.24914270015	10666	25%	-3.6359863	Chr05	miss50
PI656111_PI656111	-116139.86012229991	11741	25%	-3.6359863	Chr05	miss50
PI656112_PI656112	-261247.44820409975	26107	25%	-3.6359863	Chr05	miss50
PI656113_PI656113	-247870.72279189937	26872	25%	-3.6359863	Chr05	miss50
PI656114_PI656114	-124330.91660819981	14358	25%	-3.6359863	Chr05	miss50
PI656115_PI656115	-259851.5688237003	26178	25%	-3.6359863	Chr05	miss50
PI656116_PI656116	-115267.97551259957	13001	25%	-3.6359863	Chr05	miss50
PI656118_PI656118	-113557.09088729955	12179	25%	-3.6359863	Chr05	miss50
PI656119_PI656119	-119383.99985879994	14917	25%	-3.6359863	Chr05	miss50
PI656120_PI656120	-262340.6253081995	26213	25%	-3.6359863	Chr05	miss50
PI656121_PI656121	-111955.52902569994	11981	25%	-3.6359863	Chr05	miss50
PI659691_PI659691	-120702.71090039967	16448	25%	-3.6359863	Chr05	miss50
PI659694_PI659694	-277391.3251672994	28027	25%	-3.6359863	Chr05	miss50
PI659695_PI659695	-116746.81522980012	12482	25%	-3.6359863	Chr05	miss50
PI659696_PI659696	-108009.61985099975	11131	25%	-3.6359863	Chr05	miss50
PI659753_PI659753	-117216.34763579996	13442	25%	-3.6359863	Chr05	miss50
PI152651_PI152651	-53628.33739400006	4473	10%	-5.276367	Chr05	miss50
PI17548_PI17548	-66503.65672050003	5539	10%	-5.276367	Chr05	miss50
PI24969_PI24969	-54608.647552700044	4540	10%	-5.276367	Chr05	miss50
PI276837_PI276837	-56329.088312899956	4626	10%	-5.276367	Chr05	miss50
PI329435_PI329435	-55105.79802279997	4512	10%	-5.276367	Chr05	miss50
PI329440_PI329440	-132785.58099529982	10979	10%	-5.276367	Chr05	miss50
PI34911_PI34911	-56583.3207927999	4669	10%	-5.276367	Chr05	miss50
PI35038_PI35038	-137139.39189719973	11373	10%	-5.276367	Chr05	miss50
PI48770_PI48770	-115594.8994652001	12665	10%	-5.276367	Chr05	miss50
PI533750_PI533750	-45043.65039269998	3718	10%	-5.276367	Chr05	miss50
PI533752_PI533752	-129538.16265059992	10677	10%	-5.276367	Chr05	miss50
PI533754_PI533754	-56392.57337949995	4954	10%	-5.276367	Chr05	miss50
PI533755_PI533755	-56162.66270959994	4843	10%	-5.276367	Chr05	miss50
PI533757_PI533757	-56137.069217200056	4654	10%	-5.276367	Chr05	miss50
PI533758_PI533758	-55196.42789260004	4559	10%	-5.276367	Chr05	miss50
PI533759_PI533759	-60170.33738839991	4926	10%	-5.276367	Chr05	miss50
PI533760_PI533760	-55835.55284859993	4616	10%	-5.276367	Chr05	miss50
PI533761_PI533761	-52147.83308430006	4287	10%	-5.276367	Chr05	miss50
PI533762_PI533762	-54733.96782759996	5241	10%	-5.276367	Chr05	miss50
PI533766_PI533766	-54643.80376960012	4539	10%	-5.276367	Chr05	miss50
PI533769_PI533769	-57506.72686239993	4737	10%	-5.276367	Chr05	miss50
PI533776_PI533776	-52362.75715729999	4408	10%	-5.276367	Chr05	miss50
PI533785_PI533785	-36332.438640700006	3146	10%	-5.276367	Chr05	miss50
PI533788_PI533788	-65149.77514270006	5483	10%	-5.276367	Chr05	miss50
PI533789_PI533789	-65683.6108833	5461	10%	-5.276367	Chr05	miss50
PI533792_PI533792	-58417.31231809998	4836	10%	-5.276367	Chr05	miss50
PI533794_PI533794	-57512.43114129997	4694	10%	-5.276367	Chr05	miss50
PI533799_PI533799	-57368.41942079996	4687	10%	-5.276367	Chr05	miss50
PI533800_PI533800	-52338.31899480006	4421	10%	-5.276367	Chr05	miss50
PI533807_PI533807	-52211.08779800006	4348	10%	-5.276367	Chr05	miss50
PI533810_PI533810	-69797.28517460002	5810	10%	-5.276367	Chr05	miss50
PI533814_PI533814	-57154.07122199996	4785	10%	-5.276367	Chr05	miss50
PI533821_PI533821	-51636.28268580005	4240	10%	-5.276367	Chr05	miss50
PI533822_PI533822	-50629.27945480006	4222	10%	-5.276367	Chr05	miss50
PI533824_PI533824	-51292.45265370005	4256	10%	-5.276367	Chr05	miss50
PI533830_PI533830	-64440.32532789992	5702	10%	-5.276367	Chr05	miss50
PI533831_PI533831	-53872.585126299935	4470	10%	-5.276367	Chr05	miss50
PI533833_PI533833	-51902.05089859998	4273	10%	-5.276367	Chr05	miss50
PI533838_PI533838	-50221.80754660005	4174	10%	-5.276367	Chr05	miss50
PI533839_PI533839	-32584.44630760001	2799	10%	-5.276367	Chr05	miss50
PI533841_PI533841	-50503.75821500009	4176	10%	-5.276367	Chr05	miss50
PI533842_PI533842	-70434.66932949996	5904	10%	-5.276367	Chr05	miss50
PI533843_PI533843	-56193.73815319999	4625	10%	-5.276367	Chr05	miss50
PI533845_PI533845	-52790.64925210001	4399	10%	-5.276367	Chr05	miss50
PI533852_PI533852	-51945.33996419998	4410	10%	-5.276367	Chr05	miss50
PI533855_PI533855	-52470.89484279997	5146	10%	-5.276367	Chr05	miss50
PI533856_PI533856	-103626.09211139998	14432	10%	-5.276367	Chr05	miss50
PI533863_PI533863	-62912.161978300035	5213	10%	-5.276367	Chr05	miss50
PI533866_PI533866	-39754.55740350003	3312	10%	-5.276367	Chr05	miss50
PI533869_PI533869	-51198.78630390005	4274	10%	-5.276367	Chr05	miss50
PI533871_PI533871	-53961.77895980009	4458	10%	-5.276367	Chr05	miss50
PI533876_PI533876	-91455.27763019995	13745	10%	-5.276367	Chr05	miss50
PI533877_PI533877	-41901.68899760004	4442	10%	-5.276367	Chr05	miss50
PI533878_PI533878	-59522.75786680006	4999	10%	-5.276367	Chr05	miss50
PI533882_PI533882	-36572.702763000016	3096	10%	-5.276367	Chr05	miss50
PI533901_PI533901	-56485.21828870001	4709	10%	-5.276367	Chr05	miss50
PI533902_PI533902	-136406.91812410002	11366	10%	-5.276367	Chr05	miss50
PI533903_PI533903	-52269.91887720001	4365	10%	-5.276367	Chr05	miss50
PI533910_PI533910	-66748.43724069995	5646	10%	-5.276367	Chr05	miss50
PI533911_PI533911	-63591.50642400003	5529	10%	-5.276367	Chr05	miss50
PI533912_PI533912	-51037.81087450004	4275	10%	-5.276367	Chr05	miss50
PI533913_PI533913	-39335.16041600009	3298	10%	-5.276367	Chr05	miss50
PI533915_PI533915	-47586.89034120006	3946	10%	-5.276367	Chr05	miss50
PI533919_PI533919	-48038.57045610007	4108	10%	-5.276367	Chr05	miss50
PI533921_PI533921	-71598.37242879994	6036	10%	-5.276367	Chr05	miss50
PI533924_PI533924	-127776.52184439989	10643	10%	-5.276367	Chr05	miss50
PI533927_PI533927	-51186.88420430004	4287	10%	-5.276367	Chr05	miss50
PI533936_PI533936	-139734.69227610013	11472	10%	-5.276367	Chr05	miss50
PI533937_PI533937	-137617.31764879983	11324	10%	-5.276367	Chr05	miss50
PI533938_PI533938	-36457.08817870002	3088	10%	-5.276367	Chr05	miss50
PI533939_PI533939	-93672.95803369994	13878	10%	-5.276367	Chr05	miss50
PI533940_PI533940	-67742.40404190005	5581	10%	-5.276367	Chr05	miss50
PI533943_PI533943	-136486.62428679987	11413	10%	-5.276367	Chr05	miss50
PI533948_PI533948	-139038.8160901999	11373	10%	-5.276367	Chr05	miss50
PI533949_PI533949	-67522.14742609998	5591	10%	-5.276367	Chr05	miss50
PI533954_PI533954	-134892.13316840003	11164	10%	-5.276367	Chr05	miss50
PI533955_PI533955	-136328.10597909978	11163	10%	-5.276367	Chr05	miss50
PI533956_PI533956	-130720.83499659994	10799	10%	-5.276367	Chr05	miss50
PI533957_PI533957	-132025.84627879984	10919	10%	-5.276367	Chr05	miss50
PI533961_PI533961	-52449.332207499945	4356	10%	-5.276367	Chr05	miss50
PI533962_PI533962	-51231.35047010005	4254	10%	-5.276367	Chr05	miss50
PI533964_PI533964	-55439.63305180005	4556	10%	-5.276367	Chr05	miss50
PI533965_PI533965	-67785.93611729998	5638	10%	-5.276367	Chr05	miss50
PI533967_PI533967	-51529.08990019994	4304	10%	-5.276367	Chr05	miss50
PI533970_PI533970	-54178.55520109994	4471	10%	-5.276367	Chr05	miss50
PI533972_PI533972	-52264.09032689996	4308	10%	-5.276367	Chr05	miss50
PI533976_PI533976	-50775.981836400075	4243	10%	-5.276367	Chr05	miss50
PI533979_PI533979	-140290.5537388	11512	10%	-5.276367	Chr05	miss50
PI533980_PI533980	-54133.26823219992	4458	10%	-5.276367	Chr05	miss50
PI533985_PI533985	-54947.23583590001	4545	10%	-5.276367	Chr05	miss50
PI533986_PI533986	-57225.791189900025	4690	10%	-5.276367	Chr05	miss50
PI533987_PI533987	-51972.56932690005	4295	10%	-5.276367	Chr05	miss50
PI533989_PI533989	-55240.0604831	4753	10%	-5.276367	Chr05	miss50
PI533991_PI533991	-55112.199698899996	4544	10%	-5.276367	Chr05	miss50
PI533996_PI533996	-49441.691159200076	4108	10%	-5.276367	Chr05	miss50
PI533997_PI533997	-35722.93828669997	3106	10%	-5.276367	Chr05	miss50
PI534009_PI534009	-70168.45131119995	5864	10%	-5.276367	Chr05	miss50
PI534021_PI534021	-70406.18458869994	5871	10%	-5.276367	Chr05	miss50
PI534028_PI534028	-58563.27714920001	4868	10%	-5.276367	Chr05	miss50
PI534037_PI534037	-35120.253540000034	2995	10%	-5.276367	Chr05	miss50
PI534046_PI534046	-68228.89335599993	5673	10%	-5.276367	Chr05	miss50
PI534047_PI534047	-51986.476897900015	4328	10%	-5.276367	Chr05	miss50
PI534053_PI534053	-49675.90297570001	4103	10%	-5.276367	Chr05	miss50
PI534054_PI534054	-60885.22218650006	5031	10%	-5.276367	Chr05	miss50
PI534063_PI534063	-55660.620480300044	4616	10%	-5.276367	Chr05	miss50
PI534070_PI534070	-55893.90242850005	4626	10%	-5.276367	Chr05	miss50
PI534075_PI534075	-62744.815633999984	5393	10%	-5.276367	Chr05	miss50
PI534079_PI534079	-51230.55999650007	4287	10%	-5.276367	Chr05	miss50
PI534088_PI534088	-59066.8208148	4875	10%	-5.276367	Chr05	miss50
PI534092_PI534092	-60080.70424290003	4992	10%	-5.276367	Chr05	miss50
PI534096_PI534096	-28964.113819100006	2482	10%	-5.276367	Chr05	miss50
PI534097_PI534097	-138656.9227506	11451	10%	-5.276367	Chr05	miss50
PI534099_PI534099	-59746.38317939997	4953	10%	-5.276367	Chr05	miss50
PI534101_PI534101	-108523.83059040009	12175	10%	-5.276367	Chr05	miss50
PI534105_PI534105	-57190.706720399896	4676	10%	-5.276367	Chr05	miss50
PI534108_PI534108	-57215.964043199885	4723	10%	-5.276367	Chr05	miss50
PI534112_PI534112	-53452.21323839998	5407	10%	-5.276367	Chr05	miss50
PI534114_PI534114	-132202.82915769986	10900	10%	-5.276367	Chr05	miss50
PI534115_PI534115	-64027.11327199997	5306	10%	-5.276367	Chr05	miss50
PI534116_PI534116	-40657.77177810008	3473	10%	-5.276367	Chr05	miss50
PI534117_PI534117	-45269.878917600035	3816	10%	-5.276367	Chr05	miss50
PI534123_PI534123	-40911.520832700066	3453	10%	-5.276367	Chr05	miss50
PI534124_PI534124	-42833.52894940009	3647	10%	-5.276367	Chr05	miss50
PI534127_PI534127	-47065.48058080005	3954	10%	-5.276367	Chr05	miss50
PI534128_PI534128	-37848.214835500075	3231	10%	-5.276367	Chr05	miss50
PI534132_PI534132	-57640.58078369994	7117	10%	-5.276367	Chr05	miss50
PI534133_PI534133	-38745.384083300036	3233	10%	-5.276367	Chr05	miss50
PI534135_PI534135	-39745.76250250004	3279	10%	-5.276367	Chr05	miss50
PI534137_PI534137	-43724.4484496001	3680	10%	-5.276367	Chr05	miss50
PI534138_PI534138	-62706.146048300005	5242	10%	-5.276367	Chr05	miss50
PI534139_PI534139	-140797.33370130006	11629	10%	-5.276367	Chr05	miss50
PI534144_PI534144	-48192.16494300004	4031	10%	-5.276367	Chr05	miss50
PI534145_PI534145	-54745.84129960001	4529	10%	-5.276367	Chr05	miss50
PI534148_PI534148	-57243.685177600026	4778	10%	-5.276367	Chr05	miss50
PI534155_PI534155	-48143.04433299998	4192	10%	-5.276367	Chr05	miss50
PI534157_PI534157	-57496.59554570003	5994	10%	-5.276367	Chr05	miss50
PI534163_PI534163	-53197.54959199999	4448	10%	-5.276367	Chr05	miss50
PI534167_PI534167	-51312.4310204	4294	10%	-5.276367	Chr05	miss50
PI540816_PI540816	-52532.188810200074	4340	10%	-5.276367	Chr05	miss50
PI542406_PI542406	-52389.75868119991	4351	10%	-5.276367	Chr05	miss50
PI542718_PI542718	-55779.18837360004	4579	10%	-5.276367	Chr05	miss50
PI548797_PI548797	-53889.700727499905	4459	10%	-5.276367	Chr05	miss50
PI552856_PI552856	-55371.56224179997	4496	10%	-5.276367	Chr05	miss50
PI552861_PI552861	-55318.204572799936	4487	10%	-5.276367	Chr05	miss50
PI561071_PI561071	-59901.57994039997	4951	10%	-5.276367	Chr05	miss50
PI561072_PI561072	-139052.8900426999	11365	10%	-5.276367	Chr05	miss50
PI561073_PI561073	-135261.66629069994	11273	10%	-5.276367	Chr05	miss50
PI561472_PI561472	-123390.78868929995	11051	10%	-5.276367	Chr05	miss50
PI562730_PI562730	-30310.302450999967	2562	10%	-5.276367	Chr05	miss50
PI564163_PI564163	-55154.76335209999	4613	10%	-5.276367	Chr05	miss50
PI564164_PI564164	-56846.68740889997	4819	10%	-5.276367	Chr05	miss50
PI564165_PI564165	-57447.298099299966	4723	10%	-5.276367	Chr05	miss50
PI565121_PI565121	-56385.84094179997	4599	10%	-5.276367	Chr05	miss50
PI566819_PI566819	-135685.32290989996	11643	10%	-5.276367	Chr05	miss50
PI576130_PI576130	-57125.80162709992	4667	10%	-5.276367	Chr05	miss50
PI576332_PI576332	-139803.85954499978	11535	10%	-5.276367	Chr05	miss50
PI576333_PI576333	-135982.21777579997	11183	10%	-5.276367	Chr05	miss50
PI576337_PI576337	-97266.05745880002	14392	10%	-5.276367	Chr05	miss50
PI576339_PI576339	-136839.78190179984	11213	10%	-5.276367	Chr05	miss50
PI576340_PI576340	-136855.67245739992	11213	10%	-5.276367	Chr05	miss50
PI576345_PI576345	-51265.93889079998	4214	10%	-5.276367	Chr05	miss50
PI576347_PI576347	-43778.00957100013	3698	10%	-5.276367	Chr05	miss50
PI576348_PI576348	-31470.68020249994	2811	10%	-5.276367	Chr05	miss50
PI576349_PI576349	-31786.491998300015	2722	10%	-5.276367	Chr05	miss50
PI576350_PI576350	-41613.68301770009	5824	10%	-5.276367	Chr05	miss50
PI576352_PI576352	-137513.4632747997	11301	10%	-5.276367	Chr05	miss50
PI576359_PI576359	-56001.43281980002	4640	10%	-5.276367	Chr05	miss50
PI576364_PI576364	-141237.57890239992	11593	10%	-5.276367	Chr05	miss50
PI576366_PI576366	-51492.5764178	4321	10%	-5.276367	Chr05	miss50
PI576373_PI576373	-51149.09941680001	4197	10%	-5.276367	Chr05	miss50
PI576375_PI576375	-46583.445437099996	3869	10%	-5.276367	Chr05	miss50
PI576376_PI576376	-54528.704991800034	6088	10%	-5.276367	Chr05	miss50
PI576380_PI576380	-55866.79498490003	4593	10%	-5.276367	Chr05	miss50
PI576381_PI576381	-46979.930229200014	3905	10%	-5.276367	Chr05	miss50
PI576385_PI576385	-56367.51189630006	4639	10%	-5.276367	Chr05	miss50
PI576386_PI576386	-52994.50582009999	4349	10%	-5.276367	Chr05	miss50
PI576387_PI576387	-51830.76025089999	4264	10%	-5.276367	Chr05	miss50
PI576390_PI576390	-72396.58076329983	5979	10%	-5.276367	Chr05	miss50
PI576391_PI576391	-72162.97728610002	6027	10%	-5.276367	Chr05	miss50
PI576393_PI576393	-50814.227777399996	4306	10%	-5.276367	Chr05	miss50
PI576394_PI576394	-139689.34621669992	11500	10%	-5.276367	Chr05	miss50
PI576396_PI576396	-52966.704367599996	4359	10%	-5.276367	Chr05	miss50
PI576399_PI576399	-49079.23582560005	4098	10%	-5.276367	Chr05	miss50
PI576401_PI576401	-50138.541435799954	4125	10%	-5.276367	Chr05	miss50
PI576418_PI576418	-57046.97365970005	4716	10%	-5.276367	Chr05	miss50
PI576422_PI576422	-138424.1219719997	11370	10%	-5.276367	Chr05	miss50
PI576425_PI576425	-49155.10304589997	5762	10%	-5.276367	Chr05	miss50
PI576426_PI576426	-46866.83124339999	3917	10%	-5.276367	Chr05	miss50
PI576428_PI576428	-131797.6401356	10817	10%	-5.276367	Chr05	miss50
PI576434_PI576434	-53687.7661001	4444	10%	-5.276367	Chr05	miss50
PI576435_PI576435	-51999.498838399995	4280	10%	-5.276367	Chr05	miss50
PI576437_PI576437	-68780.69093499993	5711	10%	-5.276367	Chr05	miss50
PI585291_PI585291	-61350.544596800006	9167	10%	-5.276367	Chr05	miss50
PI585295_PI585295	-52367.17834750007	4306	10%	-5.276367	Chr05	miss50
PI595699_PI595699	-50780.33062420001	4163	10%	-5.276367	Chr05	miss50
PI595702_PI595702	-138422.53776759986	11344	10%	-5.276367	Chr05	miss50
PI595714_PI595714	-61184.396659599995	5045	10%	-5.276367	Chr05	miss50
PI595718_PI595718	-52371.93568770002	4339	10%	-5.276367	Chr05	miss50
PI595720_PI595720	-46373.32731529992	3846	10%	-5.276367	Chr05	miss50
PI595739_PI595739	-53055.311148799934	4345	10%	-5.276367	Chr05	miss50
PI595740_PI595740	-53171.13491449996	4462	10%	-5.276367	Chr05	miss50
PI595741_PI595741	-132768.22979589988	10921	10%	-5.276367	Chr05	miss50
PI595743_PI595743	-105405.10084379997	12660	10%	-5.276367	Chr05	miss50
PI595744_PI595744	-55236.156177900004	4532	10%	-5.276367	Chr05	miss50
PI595745_PI595745	-52811.01626190004	4367	10%	-5.276367	Chr05	miss50
PI597945_PI597945	-54496.905026800065	4487	10%	-5.276367	Chr05	miss50
PI597946_PI597946	-135220.16402069983	11277	10%	-5.276367	Chr05	miss50
PI597949_PI597949	-52862.77107580003	4365	10%	-5.276367	Chr05	miss50
PI597950_PI597950	-55305.991203300044	4570	10%	-5.276367	Chr05	miss50
PI597951_PI597951	-132680.99429809986	10928	10%	-5.276367	Chr05	miss50
PI597952_PI597952	-98099.75488810011	14903	10%	-5.276367	Chr05	miss50
PI597957_PI597957	-55039.695855499915	6116	10%	-5.276367	Chr05	miss50
PI597958_PI597958	-130748.00763200004	10775	10%	-5.276367	Chr05	miss50
PI597960_PI597960	-36879.46772120007	3098	10%	-5.276367	Chr05	miss50
PI597961_PI597961	-56443.34976380011	4664	10%	-5.276367	Chr05	miss50
PI597964_PI597964	-63532.60018069998	5266	10%	-5.276367	Chr05	miss50
PI597965_PI597965	-54251.3616644	4454	10%	-5.276367	Chr05	miss50
PI597966_PI597966	-52704.17375889994	4344	10%	-5.276367	Chr05	miss50
PI597967_PI597967	-57435.845021999936	4707	10%	-5.276367	Chr05	miss50
PI597968_PI597968	-68114.51777679993	5677	10%	-5.276367	Chr05	miss50
PI597971_PI597971	-68240.15172269997	5643	10%	-5.276367	Chr05	miss50
PI597972_PI597972	-61038.410936399996	5099	10%	-5.276367	Chr05	miss50
PI597973_PI597973	-63086.54638099997	5241	10%	-5.276367	Chr05	miss50
PI597976_PI597976	-55600.40557790008	4601	10%	-5.276367	Chr05	miss50
PI597980_PI597980	-53989.297812199926	4437	10%	-5.276367	Chr05	miss50
PI597982_PI597982	-66204.02424459998	5511	10%	-5.276367	Chr05	miss50
PI598069_PI598069	-71870.5864512	5982	10%	-5.276367	Chr05	miss50
PI598070_PI598070	-71676.3744162	5993	10%	-5.276367	Chr05	miss50
PI601816_PI601816	-56773.87475719999	4620	10%	-5.276367	Chr05	miss50
PI607931_PI607931	-52030.257681899915	4278	10%	-5.276367	Chr05	miss50
PI609456_PI609456	-28114.107899400027	2427	10%	-5.276367	Chr05	miss50
PI613536_PI613536	-52066.97830140004	4299	10%	-5.276367	Chr05	miss50
PI629034_PI629034	-55505.99260759993	4571	10%	-5.276367	Chr05	miss50
PI629040_PI629040	-59371.200191500044	4944	10%	-5.276367	Chr05	miss50
PI629059_PI629059	-55067.33824319998	4467	10%	-5.276367	Chr05	miss50
PI641824_PI641824	-132318.70398829985	12035	10%	-5.276367	Chr05	miss50
PI641836_PI641836	-135338.09502339995	11101	10%	-5.276367	Chr05	miss50
PI641849_PI641849	-134204.78746059976	11223	10%	-5.276367	Chr05	miss50
PI641874_PI641874	-138596.35933759998	11460	10%	-5.276367	Chr05	miss50
PI642791_PI642791	-71562.38625149995	5901	10%	-5.276367	Chr05	miss50
PI642793_PI642793	-63757.24666999998	5246	10%	-5.276367	Chr05	miss50
PI642992_PI642992	-60055.98010239995	4955	10%	-5.276367	Chr05	miss50
PI642998_PI642998	-29703.10084959996	2500	10%	-5.276367	Chr05	miss50
PI651492_PI651492	-52100.40602539992	4314	10%	-5.276367	Chr05	miss50
PI651496_PI651496	-53032.77020529999	4380	10%	-5.276367	Chr05	miss50
PI653616_PI653616	-52999.962462399984	4581	10%	-5.276367	Chr05	miss50
PI653617_PI653617	-53348.1304023	4397	10%	-5.276367	Chr05	miss50
PI655970_PI655970	-138836.45379299996	11361	10%	-5.276367	Chr05	miss50
PI655971_PI655971	-54631.22265270003	4513	10%	-5.276367	Chr05	miss50
PI655972_PI655972	-135139.3888995999	11100	10%	-5.276367	Chr05	miss50
PI655973_PI655973	-53240.51573079994	4367	10%	-5.276367	Chr05	miss50
PI655974_PI655974	-133102.89836179974	11643	10%	-5.276367	Chr05	miss50
PI655975_PI655975	-142425.18892539985	11669	10%	-5.276367	Chr05	miss50
PI655976_PI655976	-135143.53291159985	11086	10%	-5.276367	Chr05	miss50
PI655977_PI655977	-52103.75215540005	4297	10%	-5.276367	Chr05	miss50
PI655978_PI655978	-139683.26717409986	11568	10%	-5.276367	Chr05	miss50
PI655979_PI655979	-57363.741587299985	4726	10%	-5.276367	Chr05	miss50
PI655980_PI655980	-51819.01118939995	4277	10%	-5.276367	Chr05	miss50
PI655981_PI655981	-55155.301150400075	4580	10%	-5.276367	Chr05	miss50
PI655982_PI655982	-57778.325551399976	4712	10%	-5.276367	Chr05	miss50
PI655983_PI655983	-136028.11931449984	11134	10%	-5.276367	Chr05	miss50
PI655984_PI655984	-136705.93157600012	11444	10%	-5.276367	Chr05	miss50
PI655985_PI655985	-54791.503420100045	4494	10%	-5.276367	Chr05	miss50
PI655986_PI655986	-54559.87414430003	4455	10%	-5.276367	Chr05	miss50
PI655987_PI655987	-131761.3338999	10784	10%	-5.276367	Chr05	miss50
PI655988_PI655988	-141943.92927759985	11869	10%	-5.276367	Chr05	miss50
PI655989_PI655989	-128154.09478259987	10887	10%	-5.276367	Chr05	miss50
PI655990_PI655990	-54736.18969680004	4505	10%	-5.276367	Chr05	miss50
PI655991_PI655991	-112299.12506639988	13715	10%	-5.276367	Chr05	miss50
PI655992_PI655992	-114884.65158539993	13551	10%	-5.276367	Chr05	miss50
PI655993_PI655993	-135007.4578167999	11695	10%	-5.276367	Chr05	miss50
PI655994_PI655994	-64847.212539999935	7988	10%	-5.276367	Chr05	miss50
PI655995_PI655995	-30862.462788899993	2594	10%	-5.276367	Chr05	miss50
PI655996_PI655996	-54748.03963280003	4525	10%	-5.276367	Chr05	miss50
PI655997_PI655997	-57611.07878439994	4723	10%	-5.276367	Chr05	miss50
PI655998_PI655998	-57965.220903199996	4800	10%	-5.276367	Chr05	miss50
PI655999_PI655999	-32129.272795699988	2794	10%	-5.276367	Chr05	miss50
PI656000_PI656000	-55354.25925329993	4489	10%	-5.276367	Chr05	miss50
PI656001_PI656001	-56952.2491346	4647	10%	-5.276367	Chr05	miss50
PI656002_PI656002	-137987.06844459995	11364	10%	-5.276367	Chr05	miss50
PI656003_PI656003	-140040.28388010003	11529	10%	-5.276367	Chr05	miss50
PI656004_PI656004	-138256.71337029987	11515	10%	-5.276367	Chr05	miss50
PI656005_PI656005	-134398.6614565999	11089	10%	-5.276367	Chr05	miss50
PI656006_PI656006	-52534.93330569998	4352	10%	-5.276367	Chr05	miss50
PI656007_PI656007	-52860.547884000014	4478	10%	-5.276367	Chr05	miss50
PI656008_PI656008	-56801.39702739996	4677	10%	-5.276367	Chr05	miss50
PI656009_PI656009	-57443.99022249996	4737	10%	-5.276367	Chr05	miss50
PI656010_PI656010	-57782.495845999976	5162	10%	-5.276367	Chr05	miss50
