sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656065_PI656065	-78044.54094450004	8413	25%	-3.3007812	Chr02	miss50
PI656066_PI656066	-195624.94110239978	21405	25%	-3.3007812	Chr02	miss50
PI656067_PI656067	-197556.66126300007	23144	25%	-3.3007812	Chr02	miss50
PI656068_PI656068	-205605.00739369856	23776	25%	-3.3007812	Chr02	miss50
PI656069_PI656069	-73653.2187033001	9333	25%	-3.3007812	Chr02	miss50
PI656070_PI656070	-83777.99946830023	9353	25%	-3.3007812	Chr02	miss50
PI656071_PI656071	-81954.7781609999	8844	25%	-3.3007812	Chr02	miss50
PI656072_PI656072	-224713.15593349977	23634	25%	-3.3007812	Chr02	miss50
PI656073_PI656073	-73989.83515359992	8413	25%	-3.3007812	Chr02	miss50
PI656074_PI656074	-74702.83399220002	9165	25%	-3.3007812	Chr02	miss50
PI656075_PI656075	-85095.84316199986	9305	25%	-3.3007812	Chr02	miss50
PI656076_PI656076	-213282.8024069996	24368	25%	-3.3007812	Chr02	miss50
PI656077_PI656077	-195806.51796939952	23753	25%	-3.3007812	Chr02	miss50
PI656078_PI656078	-52057.284861699954	6457	25%	-3.3007812	Chr02	miss50
PI656079_PI656079	-195057.2575574999	22077	25%	-3.3007812	Chr02	miss50
PI656080_PI656080	-78239.26632740031	9362	25%	-3.3007812	Chr02	miss50
PI656081_PI656081	-52481.27322229994	6118	25%	-3.3007812	Chr02	miss50
PI656082_PI656082	-211218.15860299979	22344	25%	-3.3007812	Chr02	miss50
PI656083_PI656083	-114363.23725960022	22606	25%	-3.3007812	Chr02	miss50
PI656085_PI656085	-79408.15791440017	11575	25%	-3.3007812	Chr02	miss50
PI656086_PI656086	-74820.27994379985	8552	25%	-3.3007812	Chr02	miss50
PI656087_PI656087	-81037.43141690006	9363	25%	-3.3007812	Chr02	miss50
PI656088_PI656088	-212649.77463130018	23898	25%	-3.3007812	Chr02	miss50
PI656089_PI656089	-208189.9684473998	23281	25%	-3.3007812	Chr02	miss50
PI656090_PI656090	-72077.51130959994	8724	25%	-3.3007812	Chr02	miss50
PI656091_PI656091	-210312.02498430025	25357	25%	-3.3007812	Chr02	miss50
PI656092_PI656092	-226961.69429389972	23830	25%	-3.3007812	Chr02	miss50
PI656093_PI656093	-88674.45271880008	9820	25%	-3.3007812	Chr02	miss50
PI656094_PI656094	-206710.64032769907	22518	25%	-3.3007812	Chr02	miss50
PI656095_PI656095	-202538.8275834004	22047	25%	-3.3007812	Chr02	miss50
PI656096_PI656096	-205073.4423921007	21800	25%	-3.3007812	Chr02	miss50
PI656097_PI656097	-207909.44054059952	21952	25%	-3.3007812	Chr02	miss50
PI656098_PI656098	-82732.75688830014	9434	25%	-3.3007812	Chr02	miss50
PI656099_PI656099	-180509.79466859918	20726	25%	-3.3007812	Chr02	miss50
PI656100_PI656100	-193541.03879740008	21677	25%	-3.3007812	Chr02	miss50
PI656101_PI656101	-72106.94524579994	7818	25%	-3.3007812	Chr02	miss50
PI656102_PI656102	-84186.07877040013	9041	25%	-3.3007812	Chr02	miss50
PI656103_PI656103	-202399.65769990062	21900	25%	-3.3007812	Chr02	miss50
PI656104_PI656104	-206393.22692320033	29852	25%	-3.3007812	Chr02	miss50
PI656105_PI656105	-71359.72541389993	8036	25%	-3.3007812	Chr02	miss50
PI656106_PI656106	-71115.24794969984	8291	25%	-3.3007812	Chr02	miss50
PI656107_PI656107	-104224.79355460011	16029	25%	-3.3007812	Chr02	miss50
PI656108_PI656108	-227779.96051429978	24012	25%	-3.3007812	Chr02	miss50
PI656109_PI656109	-75014.24341930008	8199	25%	-3.3007812	Chr02	miss50
PI656110_PI656110	-196703.01546059965	22263	25%	-3.3007812	Chr02	miss50
PI656111_PI656111	-86828.96513250012	9364	25%	-3.3007812	Chr02	miss50
PI656112_PI656112	-77817.73045560007	8966	25%	-3.3007812	Chr02	miss50
PI656113_PI656113	-211360.72850350002	23496	25%	-3.3007812	Chr02	miss50
PI656114_PI656114	-142136.80902189924	26311	25%	-3.3007812	Chr02	miss50
PI656115_PI656115	-76877.09760650012	8632	25%	-3.3007812	Chr02	miss50
PI656116_PI656116	-133720.0607210002	22541	25%	-3.3007812	Chr02	miss50
PI656118_PI656118	-73527.80551779986	8516	25%	-3.3007812	Chr02	miss50
PI656119_PI656119	-197991.19411210003	25184	25%	-3.3007812	Chr02	miss50
PI656120_PI656120	-72867.30241689994	8377	25%	-3.3007812	Chr02	miss50
PI656121_PI656121	-184330.65498709978	20403	25%	-3.3007812	Chr02	miss50
PI659691_PI659691	-96393.57498429972	16356	25%	-3.3007812	Chr02	miss50
PI659694_PI659694	-76021.73446620014	8859	25%	-3.3007812	Chr02	miss50
PI659695_PI659695	-138096.71180399958	16214	25%	-3.3007812	Chr02	miss50
PI659696_PI659696	-72394.10904439994	8291	25%	-3.3007812	Chr02	miss50
PI659753_PI659753	-202548.6894539001	23617	25%	-3.3007812	Chr02	miss50
PI152651_PI152651	-33412.40778559995	2969	10%	-4.9757812	Chr02	miss50
PI17548_PI17548	-101452.18174589996	8760	10%	-4.9757812	Chr02	miss50
PI24969_PI24969	-114653.85760049999	9902	10%	-4.9757812	Chr02	miss50
PI276837_PI276837	-111099.4972311	9912	10%	-4.9757812	Chr02	miss50
PI329435_PI329435	-33596.99146220002	3080	10%	-4.9757812	Chr02	miss50
PI329440_PI329440	-35727.909063099956	3087	10%	-4.9757812	Chr02	miss50
PI34911_PI34911	-31826.428891799987	2752	10%	-4.9757812	Chr02	miss50
PI35038_PI35038	-39612.62017419992	3385	10%	-4.9757812	Chr02	miss50
PI48770_PI48770	-45231.39247019999	5183	10%	-4.9757812	Chr02	miss50
PI533750_PI533750	-111316.67755629988	9533	10%	-4.9757812	Chr02	miss50
PI533752_PI533752	-32501.68014059999	2798	10%	-4.9757812	Chr02	miss50
PI533754_PI533754	-99250.71158719993	8797	10%	-4.9757812	Chr02	miss50
PI533755_PI533755	-32830.78793049998	3006	10%	-4.9757812	Chr02	miss50
PI533757_PI533757	-32970.96392499997	2855	10%	-4.9757812	Chr02	miss50
PI533758_PI533758	-33340.345513699984	2873	10%	-4.9757812	Chr02	miss50
PI533759_PI533759	-33496.674536099985	2861	10%	-4.9757812	Chr02	miss50
PI533760_PI533760	-35634.7261633	3074	10%	-4.9757812	Chr02	miss50
PI533761_PI533761	-34443.29254589997	2936	10%	-4.9757812	Chr02	miss50
PI533762_PI533762	-43055.56497239994	5580	10%	-4.9757812	Chr02	miss50
PI533766_PI533766	-101900.03730239999	8734	10%	-4.9757812	Chr02	miss50
PI533769_PI533769	-31748.495415699996	2751	10%	-4.9757812	Chr02	miss50
PI533776_PI533776	-104687.22156980015	9002	10%	-4.9757812	Chr02	miss50
PI533785_PI533785	-100835.84250809989	8798	10%	-4.9757812	Chr02	miss50
PI533788_PI533788	-36436.26762459996	3201	10%	-4.9757812	Chr02	miss50
PI533789_PI533789	-36693.91530429996	3170	10%	-4.9757812	Chr02	miss50
PI533792_PI533792	-113821.3158691001	9861	10%	-4.9757812	Chr02	miss50
PI533794_PI533794	-115994.64485360014	10016	10%	-4.9757812	Chr02	miss50
PI533799_PI533799	-115323.73585160016	10014	10%	-4.9757812	Chr02	miss50
PI533800_PI533800	-31713.97905250003	2780	10%	-4.9757812	Chr02	miss50
PI533807_PI533807	-32627.467249499983	2841	10%	-4.9757812	Chr02	miss50
PI533810_PI533810	-110051.27692320003	9479	10%	-4.9757812	Chr02	miss50
PI533814_PI533814	-103557.24921640004	8969	10%	-4.9757812	Chr02	miss50
PI533821_PI533821	-27337.077636599963	2356	10%	-4.9757812	Chr02	miss50
PI533822_PI533822	-34817.82707769998	3026	10%	-4.9757812	Chr02	miss50
PI533824_PI533824	-90881.47010709994	7825	10%	-4.9757812	Chr02	miss50
PI533830_PI533830	-37911.082772399954	3729	10%	-4.9757812	Chr02	miss50
PI533831_PI533831	-29802.755365699977	2627	10%	-4.9757812	Chr02	miss50
PI533833_PI533833	-36639.83983940003	3143	10%	-4.9757812	Chr02	miss50
PI533838_PI533838	-30249.941278500002	2645	10%	-4.9757812	Chr02	miss50
PI533839_PI533839	-88688.09307319994	7746	10%	-4.9757812	Chr02	miss50
PI533841_PI533841	-103367.22001279998	8872	10%	-4.9757812	Chr02	miss50
PI533842_PI533842	-93663.05153240006	8115	10%	-4.9757812	Chr02	miss50
PI533843_PI533843	-66189.61315880014	5832	10%	-4.9757812	Chr02	miss50
PI533845_PI533845	-33862.62213669992	3004	10%	-4.9757812	Chr02	miss50
PI533852_PI533852	-104887.70495429983	9312	10%	-4.9757812	Chr02	miss50
PI533855_PI533855	-43544.04988079999	5561	10%	-4.9757812	Chr02	miss50
PI533856_PI533856	-92715.96791590001	8013	10%	-4.9757812	Chr02	miss50
PI533863_PI533863	-32758.371969100008	2923	10%	-4.9757812	Chr02	miss50
PI533866_PI533866	-105065.48604609996	8967	10%	-4.9757812	Chr02	miss50
PI533869_PI533869	-30519.93230759997	2672	10%	-4.9757812	Chr02	miss50
PI533871_PI533871	-103971.32441159996	8889	10%	-4.9757812	Chr02	miss50
PI533876_PI533876	-68854.70695279993	10237	10%	-4.9757812	Chr02	miss50
PI533877_PI533877	-103360.00486260006	9788	10%	-4.9757812	Chr02	miss50
PI533878_PI533878	-102854.28088209995	9117	10%	-4.9757812	Chr02	miss50
PI533882_PI533882	-33362.07398929998	2915	10%	-4.9757812	Chr02	miss50
PI533901_PI533901	-31258.418230699976	2705	10%	-4.9757812	Chr02	miss50
PI533902_PI533902	-35906.015285299865	3114	10%	-4.9757812	Chr02	miss50
PI533903_PI533903	-53988.06647930011	4812	10%	-4.9757812	Chr02	miss50
PI533910_PI533910	-30743.381142200018	2714	10%	-4.9757812	Chr02	miss50
PI533911_PI533911	-91271.41181699997	7960	10%	-4.9757812	Chr02	miss50
PI533912_PI533912	-35672.71990779997	3128	10%	-4.9757812	Chr02	miss50
PI533913_PI533913	-38733.69704629996	3409	10%	-4.9757812	Chr02	miss50
PI533915_PI533915	-27247.80011339998	2361	10%	-4.9757812	Chr02	miss50
PI533919_PI533919	-110321.06003439982	9674	10%	-4.9757812	Chr02	miss50
PI533921_PI533921	-94630.18898250005	8161	10%	-4.9757812	Chr02	miss50
PI533924_PI533924	-28726.912907199996	2551	10%	-4.9757812	Chr02	miss50
PI533927_PI533927	-64257.14866430015	5740	10%	-4.9757812	Chr02	miss50
PI533936_PI533936	-37956.29449019997	3224	10%	-4.9757812	Chr02	miss50
PI533937_PI533937	-38333.755403899966	3274	10%	-4.9757812	Chr02	miss50
PI533938_PI533938	-43164.6035903	3725	10%	-4.9757812	Chr02	miss50
PI533939_PI533939	-97310.4392216	8277	10%	-4.9757812	Chr02	miss50
PI533940_PI533940	-103343.66248329991	8787	10%	-4.9757812	Chr02	miss50
PI533943_PI533943	-106759.53576560001	9310	10%	-4.9757812	Chr02	miss50
PI533948_PI533948	-40543.587806699936	3437	10%	-4.9757812	Chr02	miss50
PI533949_PI533949	-33076.228573399974	2844	10%	-4.9757812	Chr02	miss50
PI533954_PI533954	-31881.78643989997	2739	10%	-4.9757812	Chr02	miss50
PI533955_PI533955	-38591.47616739998	3281	10%	-4.9757812	Chr02	miss50
PI533956_PI533956	-34018.66366379999	2953	10%	-4.9757812	Chr02	miss50
PI533957_PI533957	-96227.19861490001	8266	10%	-4.9757812	Chr02	miss50
PI533961_PI533961	-36572.36712429998	3132	10%	-4.9757812	Chr02	miss50
PI533962_PI533962	-31769.96577099999	2767	10%	-4.9757812	Chr02	miss50
PI533964_PI533964	-32460.3337577	2784	10%	-4.9757812	Chr02	miss50
PI533965_PI533965	-32622.88659179996	2833	10%	-4.9757812	Chr02	miss50
PI533967_PI533967	-33874.192652999955	2976	10%	-4.9757812	Chr02	miss50
PI533970_PI533970	-73694.9175118	6530	10%	-4.9757812	Chr02	miss50
PI533972_PI533972	-32447.421143099993	2791	10%	-4.9757812	Chr02	miss50
PI533976_PI533976	-32259.663357899983	2867	10%	-4.9757812	Chr02	miss50
PI533979_PI533979	-39263.68396129999	3318	10%	-4.9757812	Chr02	miss50
PI533980_PI533980	-29697.8512501	2562	10%	-4.9757812	Chr02	miss50
PI533985_PI533985	-32754.152160799975	2822	10%	-4.9757812	Chr02	miss50
PI533986_PI533986	-35006.84909919992	3025	10%	-4.9757812	Chr02	miss50
PI533987_PI533987	-35039.37315179996	3021	10%	-4.9757812	Chr02	miss50
PI533989_PI533989	-33577.263026100074	3125	10%	-4.9757812	Chr02	miss50
PI533991_PI533991	-38596.749399800006	3296	10%	-4.9757812	Chr02	miss50
PI533996_PI533996	-95526.73918950003	8399	10%	-4.9757812	Chr02	miss50
PI533997_PI533997	-34623.16870579998	3108	10%	-4.9757812	Chr02	miss50
PI534009_PI534009	-41157.05700899995	3527	10%	-4.9757812	Chr02	miss50
PI534021_PI534021	-93891.52870290005	8152	10%	-4.9757812	Chr02	miss50
PI534028_PI534028	-103502.25366620008	8980	10%	-4.9757812	Chr02	miss50
PI534037_PI534037	-98412.13684689993	8488	10%	-4.9757812	Chr02	miss50
PI534046_PI534046	-108841.05235830006	9508	10%	-4.9757812	Chr02	miss50
PI534047_PI534047	-32727.415635999998	2859	10%	-4.9757812	Chr02	miss50
PI534053_PI534053	-36211.78557089995	3139	10%	-4.9757812	Chr02	miss50
PI534054_PI534054	-33471.74479069995	2881	10%	-4.9757812	Chr02	miss50
PI534063_PI534063	-102151.0247359999	8754	10%	-4.9757812	Chr02	miss50
PI534070_PI534070	-103837.1977458998	8887	10%	-4.9757812	Chr02	miss50
PI534075_PI534075	-105212.57794930006	9093	10%	-4.9757812	Chr02	miss50
PI534079_PI534079	-29066.817417899983	2541	10%	-4.9757812	Chr02	miss50
PI534088_PI534088	-109372.75602789997	9383	10%	-4.9757812	Chr02	miss50
PI534092_PI534092	-105052.0532532999	9029	10%	-4.9757812	Chr02	miss50
PI534096_PI534096	-18677.15472760002	1706	10%	-4.9757812	Chr02	miss50
PI534097_PI534097	-103749.45996169999	8873	10%	-4.9757812	Chr02	miss50
PI534099_PI534099	-31635.537833599978	2754	10%	-4.9757812	Chr02	miss50
PI534101_PI534101	-37856.14158590005	4614	10%	-4.9757812	Chr02	miss50
PI534105_PI534105	-33049.626273500005	2822	10%	-4.9757812	Chr02	miss50
PI534108_PI534108	-32301.136051200003	2828	10%	-4.9757812	Chr02	miss50
PI534112_PI534112	-47121.242541499996	6503	10%	-4.9757812	Chr02	miss50
PI534114_PI534114	-33117.42624099996	2852	10%	-4.9757812	Chr02	miss50
PI534115_PI534115	-32663.75303799995	2843	10%	-4.9757812	Chr02	miss50
PI534116_PI534116	-37472.112362199914	3293	10%	-4.9757812	Chr02	miss50
PI534117_PI534117	-35369.973822999986	3135	10%	-4.9757812	Chr02	miss50
PI534123_PI534123	-29543.03274170003	2572	10%	-4.9757812	Chr02	miss50
PI534124_PI534124	-27659.415327699975	2477	10%	-4.9757812	Chr02	miss50
PI534127_PI534127	-112644.38221339988	9810	10%	-4.9757812	Chr02	miss50
PI534128_PI534128	-111608.12882699982	9668	10%	-4.9757812	Chr02	miss50
PI534132_PI534132	-102168.32562539975	9551	10%	-4.9757812	Chr02	miss50
PI534133_PI534133	-111784.96285509976	9593	10%	-4.9757812	Chr02	miss50
PI534135_PI534135	-114357.91982539985	9794	10%	-4.9757812	Chr02	miss50
PI534137_PI534137	-30976.986446399987	2700	10%	-4.9757812	Chr02	miss50
PI534138_PI534138	-32759.293514899997	2861	10%	-4.9757812	Chr02	miss50
PI534139_PI534139	-32813.32481949996	2842	10%	-4.9757812	Chr02	miss50
PI534144_PI534144	-97244.29910579984	8381	10%	-4.9757812	Chr02	miss50
PI534145_PI534145	-98668.48274810007	8450	10%	-4.9757812	Chr02	miss50
PI534148_PI534148	-68856.22866480013	6111	10%	-4.9757812	Chr02	miss50
PI534155_PI534155	-110261.52718179989	9663	10%	-4.9757812	Chr02	miss50
PI534157_PI534157	-103554.64058569985	12635	10%	-4.9757812	Chr02	miss50
PI534163_PI534163	-39534.77038249993	3414	10%	-4.9757812	Chr02	miss50
PI534167_PI534167	-88477.98946769992	7599	10%	-4.9757812	Chr02	miss50
PI540816_PI540816	-108445.98331190004	9308	10%	-4.9757812	Chr02	miss50
PI542406_PI542406	-23973.29833930001	2132	10%	-4.9757812	Chr02	miss50
PI542718_PI542718	-103838.40093759996	8854	10%	-4.9757812	Chr02	miss50
PI548797_PI548797	-30111.681333899975	2636	10%	-4.9757812	Chr02	miss50
PI552856_PI552856	-116844.21408490012	10046	10%	-4.9757812	Chr02	miss50
PI552861_PI552861	-40041.751587099956	3372	10%	-4.9757812	Chr02	miss50
PI561071_PI561071	-36880.56539710003	3188	10%	-4.9757812	Chr02	miss50
PI561072_PI561072	-39377.5743149	3334	10%	-4.9757812	Chr02	miss50
PI561073_PI561073	-39461.61576000004	3389	10%	-4.9757812	Chr02	miss50
PI561472_PI561472	-108604.0223673	10158	10%	-4.9757812	Chr02	miss50
PI562730_PI562730	-29200.592568900014	2612	10%	-4.9757812	Chr02	miss50
PI564163_PI564163	-38579.84241169994	3358	10%	-4.9757812	Chr02	miss50
PI564164_PI564164	-107081.99286459974	9983	10%	-4.9757812	Chr02	miss50
PI564165_PI564165	-113803.2498071	9774	10%	-4.9757812	Chr02	miss50
PI565121_PI565121	-36092.663540599984	3089	10%	-4.9757812	Chr02	miss50
PI566819_PI566819	-38273.82892119999	3310	10%	-4.9757812	Chr02	miss50
PI576130_PI576130	-87967.39383359998	7501	10%	-4.9757812	Chr02	miss50
PI576332_PI576332	-39584.68450830003	3387	10%	-4.9757812	Chr02	miss50
PI576333_PI576333	-38140.13876779995	3255	10%	-4.9757812	Chr02	miss50
PI576337_PI576337	-40669.871923499966	3757	10%	-4.9757812	Chr02	miss50
PI576339_PI576339	-37707.26584769998	3198	10%	-4.9757812	Chr02	miss50
PI576340_PI576340	-38364.31412269995	3254	10%	-4.9757812	Chr02	miss50
PI576345_PI576345	-36878.34851360003	3126	10%	-4.9757812	Chr02	miss50
PI576347_PI576347	-28430.65699490002	2765	10%	-4.9757812	Chr02	miss50
PI576348_PI576348	-27014.804302199995	2564	10%	-4.9757812	Chr02	miss50
PI576349_PI576349	-94744.82906010025	8461	10%	-4.9757812	Chr02	miss50
PI576350_PI576350	-35061.68482249998	3768	10%	-4.9757812	Chr02	miss50
PI576352_PI576352	-32791.22997579997	2813	10%	-4.9757812	Chr02	miss50
PI576359_PI576359	-112472.87139609997	9631	10%	-4.9757812	Chr02	miss50
PI576364_PI576364	-39753.58141779999	3385	10%	-4.9757812	Chr02	miss50
PI576366_PI576366	-34164.70528429998	3483	10%	-4.9757812	Chr02	miss50
PI576373_PI576373	-40472.73053489998	3429	10%	-4.9757812	Chr02	miss50
PI576375_PI576375	-112048.23683459988	9567	10%	-4.9757812	Chr02	miss50
PI576376_PI576376	-70305.5831138001	8674	10%	-4.9757812	Chr02	miss50
PI576380_PI576380	-33687.14082519996	2910	10%	-4.9757812	Chr02	miss50
PI576381_PI576381	-112182.47309259979	9630	10%	-4.9757812	Chr02	miss50
PI576385_PI576385	-98090.50327319995	8349	10%	-4.9757812	Chr02	miss50
PI576386_PI576386	-31916.628467800027	2742	10%	-4.9757812	Chr02	miss50
PI576387_PI576387	-33833.73363220002	2900	10%	-4.9757812	Chr02	miss50
PI576390_PI576390	-40897.96045389994	3508	10%	-4.9757812	Chr02	miss50
PI576391_PI576391	-108756.74869679984	9343	10%	-4.9757812	Chr02	miss50
PI576393_PI576393	-59892.134010599875	8425	10%	-4.9757812	Chr02	miss50
PI576394_PI576394	-102981.25147309998	8798	10%	-4.9757812	Chr02	miss50
PI576396_PI576396	-31754.121933800023	2727	10%	-4.9757812	Chr02	miss50
PI576399_PI576399	-29873.746266399994	2615	10%	-4.9757812	Chr02	miss50
PI576401_PI576401	-115286.7539062999	9835	10%	-4.9757812	Chr02	miss50
PI576418_PI576418	-101565.67740569994	8685	10%	-4.9757812	Chr02	miss50
PI576422_PI576422	-37834.461338	3217	10%	-4.9757812	Chr02	miss50
PI576425_PI576425	-108415.44199060007	10645	10%	-4.9757812	Chr02	miss50
PI576426_PI576426	-68374.19512550015	6079	10%	-4.9757812	Chr02	miss50
PI576428_PI576428	-114916.3827889001	9931	10%	-4.9757812	Chr02	miss50
PI576434_PI576434	-32769.81531539992	2873	10%	-4.9757812	Chr02	miss50
PI576435_PI576435	-32318.07830569999	2786	10%	-4.9757812	Chr02	miss50
PI576437_PI576437	-109581.57513069997	9566	10%	-4.9757812	Chr02	miss50
PI585291_PI585291	-113417.86275949985	11115	10%	-4.9757812	Chr02	miss50
PI585295_PI585295	-37947.07629239995	3249	10%	-4.9757812	Chr02	miss50
PI595699_PI595699	-105998.1474051	9032	10%	-4.9757812	Chr02	miss50
PI595702_PI595702	-37895.059756400005	3240	10%	-4.9757812	Chr02	miss50
PI595714_PI595714	-94761.71282329984	8110	10%	-4.9757812	Chr02	miss50
PI595718_PI595718	-31896.804084100007	2782	10%	-4.9757812	Chr02	miss50
PI595720_PI595720	-106414.24417429983	9174	10%	-4.9757812	Chr02	miss50
PI595739_PI595739	-34442.9877362	2961	10%	-4.9757812	Chr02	miss50
PI595740_PI595740	-78400.10456630024	12314	10%	-4.9757812	Chr02	miss50
PI595741_PI595741	-104119.93232039994	8858	10%	-4.9757812	Chr02	miss50
PI595743_PI595743	-49784.972103999906	5956	10%	-4.9757812	Chr02	miss50
PI595744_PI595744	-39319.15906199996	3334	10%	-4.9757812	Chr02	miss50
PI595745_PI595745	-33440.47892700001	2903	10%	-4.9757812	Chr02	miss50
PI597945_PI597945	-68735.3364161999	6115	10%	-4.9757812	Chr02	miss50
PI597946_PI597946	-32974.50151059999	2886	10%	-4.9757812	Chr02	miss50
PI597949_PI597949	-88233.03336280001	7537	10%	-4.9757812	Chr02	miss50
PI597950_PI597950	-34014.04755529994	2967	10%	-4.9757812	Chr02	miss50
PI597951_PI597951	-104327.4785611	8954	10%	-4.9757812	Chr02	miss50
PI597952_PI597952	-96972.17034870006	14568	10%	-4.9757812	Chr02	miss50
PI597957_PI597957	-66322.28092029996	8310	10%	-4.9757812	Chr02	miss50
PI597958_PI597958	-38459.26222049996	3321	10%	-4.9757812	Chr02	miss50
PI597960_PI597960	-30403.803774699994	2660	10%	-4.9757812	Chr02	miss50
PI597961_PI597961	-36606.767484699994	3164	10%	-4.9757812	Chr02	miss50
PI597964_PI597964	-32614.166252599985	2806	10%	-4.9757812	Chr02	miss50
PI597965_PI597965	-30629.6234932	2642	10%	-4.9757812	Chr02	miss50
PI597966_PI597966	-36762.57916159998	3123	10%	-4.9757812	Chr02	miss50
PI597967_PI597967	-33014.40345720001	2857	10%	-4.9757812	Chr02	miss50
PI597968_PI597968	-34874.532104299964	3004	10%	-4.9757812	Chr02	miss50
PI597971_PI597971	-31319.639552900022	2694	10%	-4.9757812	Chr02	miss50
PI597972_PI597972	-34870.164625299956	3063	10%	-4.9757812	Chr02	miss50
PI597973_PI597973	-34499.03853849999	2977	10%	-4.9757812	Chr02	miss50
PI597976_PI597976	-102633.32822969998	8795	10%	-4.9757812	Chr02	miss50
PI597980_PI597980	-30000.76217240002	2579	10%	-4.9757812	Chr02	miss50
PI597982_PI597982	-35588.262632999926	3151	10%	-4.9757812	Chr02	miss50
PI598069_PI598069	-28870.63473920001	2557	10%	-4.9757812	Chr02	miss50
PI598070_PI598070	-29249.173375300008	2708	10%	-4.9757812	Chr02	miss50
PI601816_PI601816	-33164.65981519998	2832	10%	-4.9757812	Chr02	miss50
PI607931_PI607931	-39144.19885139995	3356	10%	-4.9757812	Chr02	miss50
PI609456_PI609456	-18564.049809200023	1716	10%	-4.9757812	Chr02	miss50
PI613536_PI613536	-97482.93743989998	8319	10%	-4.9757812	Chr02	miss50
PI629034_PI629034	-36843.25540900002	3169	10%	-4.9757812	Chr02	miss50
PI629040_PI629040	-112753.09562709999	9688	10%	-4.9757812	Chr02	miss50
PI629059_PI629059	-39786.18384029994	3359	10%	-4.9757812	Chr02	miss50
PI641824_PI641824	-92308.91745989992	9328	10%	-4.9757812	Chr02	miss50
PI641836_PI641836	-39857.83043769992	3400	10%	-4.9757812	Chr02	miss50
PI641849_PI641849	-102335.74816999996	8804	10%	-4.9757812	Chr02	miss50
PI641874_PI641874	-115528.38707869995	9902	10%	-4.9757812	Chr02	miss50
PI642791_PI642791	-116688.00159250002	10073	10%	-4.9757812	Chr02	miss50
PI642793_PI642793	-116887.87369719984	9911	10%	-4.9757812	Chr02	miss50
PI642992_PI642992	-31602.87255329997	2735	10%	-4.9757812	Chr02	miss50
PI642998_PI642998	-63356.519672800045	5630	10%	-4.9757812	Chr02	miss50
PI651492_PI651492	-102420.34966789998	8799	10%	-4.9757812	Chr02	miss50
PI651496_PI651496	-39859.44561289993	3408	10%	-4.9757812	Chr02	miss50
PI653616_PI653616	-39069.2492067	3417	10%	-4.9757812	Chr02	miss50
PI653617_PI653617	-39080.52520499998	3335	10%	-4.9757812	Chr02	miss50
PI655970_PI655970	-40389.06982439997	3399	10%	-4.9757812	Chr02	miss50
PI655971_PI655971	-114725.68267759995	9822	10%	-4.9757812	Chr02	miss50
PI655972_PI655972	-39345.181272500005	3331	10%	-4.9757812	Chr02	miss50
PI655973_PI655973	-33721.86593769999	2924	10%	-4.9757812	Chr02	miss50
PI655974_PI655974	-40202.14929179997	3454	10%	-4.9757812	Chr02	miss50
PI655975_PI655975	-43720.70904580003	3699	10%	-4.9757812	Chr02	miss50
PI655976_PI655976	-39612.047890000016	3364	10%	-4.9757812	Chr02	miss50
PI655977_PI655977	-32073.90138270001	2818	10%	-4.9757812	Chr02	miss50
PI655978_PI655978	-109329.35097269993	9348	10%	-4.9757812	Chr02	miss50
PI655979_PI655979	-115831.54648149996	9874	10%	-4.9757812	Chr02	miss50
PI655980_PI655980	-26427.94256800003	2338	10%	-4.9757812	Chr02	miss50
PI655981_PI655981	-103650.5223819999	8864	10%	-4.9757812	Chr02	miss50
PI655982_PI655982	-40179.31293639995	3393	10%	-4.9757812	Chr02	miss50
PI655983_PI655983	-39871.56176179993	3391	10%	-4.9757812	Chr02	miss50
PI655984_PI655984	-40545.40063529998	3462	10%	-4.9757812	Chr02	miss50
PI655985_PI655985	-115933.2112942999	9849	10%	-4.9757812	Chr02	miss50
PI655986_PI655986	-116018.97264749992	9812	10%	-4.9757812	Chr02	miss50
PI655987_PI655987	-40501.10693689999	3416	10%	-4.9757812	Chr02	miss50
PI655988_PI655988	-40559.345459699965	3433	10%	-4.9757812	Chr02	miss50
PI655989_PI655989	-40878.33630639997	3542	10%	-4.9757812	Chr02	miss50
PI655990_PI655990	-115496.90617209996	9869	10%	-4.9757812	Chr02	miss50
PI655991_PI655991	-52453.02441890003	6469	10%	-4.9757812	Chr02	miss50
PI655992_PI655992	-45739.11310320005	5136	10%	-4.9757812	Chr02	miss50
PI655993_PI655993	-43905.08477870002	3842	10%	-4.9757812	Chr02	miss50
PI655994_PI655994	-40823.97974109995	3721	10%	-4.9757812	Chr02	miss50
PI655995_PI655995	-89433.00758859994	7698	10%	-4.9757812	Chr02	miss50
PI655996_PI655996	-113551.76824970011	10060	10%	-4.9757812	Chr02	miss50
PI655997_PI655997	-107684.93960769985	9169	10%	-4.9757812	Chr02	miss50
PI655998_PI655998	-107275.71257020008	9189	10%	-4.9757812	Chr02	miss50
PI655999_PI655999	-33188.182412899994	3023	10%	-4.9757812	Chr02	miss50
PI656000_PI656000	-38711.65807930003	3261	10%	-4.9757812	Chr02	miss50
PI656001_PI656001	-38839.01162800003	3294	10%	-4.9757812	Chr02	miss50
PI656002_PI656002	-32741.484118200016	2778	10%	-4.9757812	Chr02	miss50
PI656003_PI656003	-40160.734070700004	3418	10%	-4.9757812	Chr02	miss50
