sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI656073_PI656073	-166417.16488510006	16665	25%	-3.803711	Chr10	miss50
PI656074_PI656074	-154308.0692885999	16211	25%	-3.803711	Chr10	miss50
PI656075_PI656075	-163805.26214059946	16532	25%	-3.803711	Chr10	miss50
PI656076_PI656076	-158175.53683080015	15683	25%	-3.803711	Chr10	miss50
PI656077_PI656077	-165881.81598649983	16773	25%	-3.803711	Chr10	miss50
PI656078_PI656078	-42637.83429500014	5123	25%	-3.803711	Chr10	miss50
PI656079_PI656079	-163536.1524970994	16553	25%	-3.803711	Chr10	miss50
PI656080_PI656080	-162021.10700990056	17958	25%	-3.803711	Chr10	miss50
PI656081_PI656081	-32721.812093999917	3528	25%	-3.803711	Chr10	miss50
PI656082_PI656082	-162325.50932150046	16013	25%	-3.803711	Chr10	miss50
PI656083_PI656083	-187278.76772770064	33791	25%	-3.803711	Chr10	miss50
PI656085_PI656085	-164357.82604960055	23670	25%	-3.803711	Chr10	miss50
PI656086_PI656086	-156301.14229060008	15458	25%	-3.803711	Chr10	miss50
PI656087_PI656087	-160711.4537040003	16210	25%	-3.803711	Chr10	miss50
PI656088_PI656088	-162442.96011340024	17642	25%	-3.803711	Chr10	miss50
PI656089_PI656089	-160894.41937220035	17413	25%	-3.803711	Chr10	miss50
PI656090_PI656090	-99748.52932320011	10508	25%	-3.803711	Chr10	miss50
PI656091_PI656091	-160058.49239519992	22036	25%	-3.803711	Chr10	miss50
PI656092_PI656092	-162648.96205350006	16117	25%	-3.803711	Chr10	miss50
PI656093_PI656093	-160841.36168149984	15892	25%	-3.803711	Chr10	miss50
PI656094_PI656094	-160783.06167529986	15625	25%	-3.803711	Chr10	miss50
PI656095_PI656095	-156679.56810259965	15587	25%	-3.803711	Chr10	miss50
PI656096_PI656096	-162996.1526132995	15975	25%	-3.803711	Chr10	miss50
PI656097_PI656097	-159116.4631623005	15704	25%	-3.803711	Chr10	miss50
PI656098_PI656098	-150700.4571483003	16027	25%	-3.803711	Chr10	miss50
PI656099_PI656099	-160163.31430070093	17766	25%	-3.803711	Chr10	miss50
PI656100_PI656100	-157691.8667470005	16691	25%	-3.803711	Chr10	miss50
PI656101_PI656101	-163228.70891450052	15923	25%	-3.803711	Chr10	miss50
PI656102_PI656102	-103327.3509096	10255	25%	-3.803711	Chr10	miss50
PI656103_PI656103	-159191.42049740037	15819	25%	-3.803711	Chr10	miss50
PI656104_PI656104	-169041.05648120062	28785	25%	-3.803711	Chr10	miss50
PI656105_PI656105	-164830.9143232995	16358	25%	-3.803711	Chr10	miss50
PI656106_PI656106	-165926.35808359963	18704	25%	-3.803711	Chr10	miss50
PI656107_PI656107	-163978.33328240048	19437	25%	-3.803711	Chr10	miss50
PI656108_PI656108	-157635.14612729993	15680	25%	-3.803711	Chr10	miss50
PI656109_PI656109	-160731.4588749	15852	25%	-3.803711	Chr10	miss50
PI656110_PI656110	-69855.66141300004	7748	25%	-3.803711	Chr10	miss50
PI656111_PI656111	-156207.92020159986	15379	25%	-3.803711	Chr10	miss50
PI656112_PI656112	-162499.75871769994	17200	25%	-3.803711	Chr10	miss50
PI656113_PI656113	-163560.21154690048	17409	25%	-3.803711	Chr10	miss50
PI656114_PI656114	-161938.6741162992	17054	25%	-3.803711	Chr10	miss50
PI656115_PI656115	-160204.22610240008	16326	25%	-3.803711	Chr10	miss50
PI656116_PI656116	-165434.75001260042	26700	25%	-3.803711	Chr10	miss50
PI656118_PI656118	-167683.62842809956	16510	25%	-3.803711	Chr10	miss50
PI656119_PI656119	-156960.4997255002	18701	25%	-3.803711	Chr10	miss50
PI656120_PI656120	-167933.91454279996	17065	25%	-3.803711	Chr10	miss50
PI656121_PI656121	-89817.66627140008	10038	25%	-3.803711	Chr10	miss50
PI659691_PI659691	-158807.8386116002	17488	25%	-3.803711	Chr10	miss50
PI659694_PI659694	-166622.58560359996	17222	25%	-3.803711	Chr10	miss50
PI659695_PI659695	-107576.87127850026	11451	25%	-3.803711	Chr10	miss50
PI659696_PI659696	-161620.0415802996	16970	25%	-3.803711	Chr10	miss50
PI659753_PI659753	-156630.9790988999	17493	25%	-3.803711	Chr10	miss50
PI152651_PI152651	-76745.85680670016	6380	10%	-5.375	Chr10	miss50
PI17548_PI17548	-85970.66301010021	7252	10%	-5.375	Chr10	miss50
PI24969_PI24969	-77655.10952170003	6333	10%	-5.375	Chr10	miss50
PI276837_PI276837	-75464.3531489001	6078	10%	-5.375	Chr10	miss50
PI329435_PI329435	-74589.12328860002	6033	10%	-5.375	Chr10	miss50
PI329440_PI329440	-84194.93252570019	6965	10%	-5.375	Chr10	miss50
PI34911_PI34911	-82352.37036410002	6773	10%	-5.375	Chr10	miss50
PI35038_PI35038	-75711.22982190011	6254	10%	-5.375	Chr10	miss50
PI48770_PI48770	-79882.24788310012	9245	10%	-5.375	Chr10	miss50
PI533750_PI533750	-77344.68202930006	6487	10%	-5.375	Chr10	miss50
PI533752_PI533752	-77525.57547859995	6343	10%	-5.375	Chr10	miss50
PI533754_PI533754	-55319.430387199995	4693	10%	-5.375	Chr10	miss50
PI533755_PI533755	-78424.61285210021	6612	10%	-5.375	Chr10	miss50
PI533757_PI533757	-77332.94523450003	6381	10%	-5.375	Chr10	miss50
PI533758_PI533758	-80554.70871030008	6583	10%	-5.375	Chr10	miss50
PI533759_PI533759	-78488.7888462999	6363	10%	-5.375	Chr10	miss50
PI533760_PI533760	-76462.7096322	6298	10%	-5.375	Chr10	miss50
PI533761_PI533761	-74334.05534490003	6007	10%	-5.375	Chr10	miss50
PI533762_PI533762	-81483.97405169987	9835	10%	-5.375	Chr10	miss50
PI533766_PI533766	-75892.65460210004	6165	10%	-5.375	Chr10	miss50
PI533769_PI533769	-40925.89384789991	3379	10%	-5.375	Chr10	miss50
PI533776_PI533776	-75889.91535559998	6190	10%	-5.375	Chr10	miss50
PI533785_PI533785	-74630.82698059999	6116	10%	-5.375	Chr10	miss50
PI533788_PI533788	-76005.87894509993	6347	10%	-5.375	Chr10	miss50
PI533789_PI533789	-75470.49122800012	6159	10%	-5.375	Chr10	miss50
PI533792_PI533792	-74627.02682210003	6060	10%	-5.375	Chr10	miss50
PI533794_PI533794	-79482.54954500007	6483	10%	-5.375	Chr10	miss50
PI533799_PI533799	-79793.0229307001	6489	10%	-5.375	Chr10	miss50
PI533800_PI533800	-74947.98636000008	6059	10%	-5.375	Chr10	miss50
PI533807_PI533807	-49731.25842410001	4092	10%	-5.375	Chr10	miss50
PI533810_PI533810	-75715.62812279994	6319	10%	-5.375	Chr10	miss50
PI533814_PI533814	-72587.92582999998	6028	10%	-5.375	Chr10	miss50
PI533821_PI533821	-49607.48312320003	4038	10%	-5.375	Chr10	miss50
PI533822_PI533822	-79701.91242229997	6578	10%	-5.375	Chr10	miss50
PI533824_PI533824	-33067.00646320001	2780	10%	-5.375	Chr10	miss50
PI533830_PI533830	-78954.80641660001	11472	10%	-5.375	Chr10	miss50
PI533831_PI533831	-78724.5957013002	6480	10%	-5.375	Chr10	miss50
PI533833_PI533833	-85269.97740200018	7032	10%	-5.375	Chr10	miss50
PI533838_PI533838	-78482.66558700013	6551	10%	-5.375	Chr10	miss50
PI533839_PI533839	-14698.96973269999	1285	10%	-5.375	Chr10	miss50
PI533841_PI533841	-76898.24249330003	6255	10%	-5.375	Chr10	miss50
PI533842_PI533842	-73134.66264499995	6100	10%	-5.375	Chr10	miss50
PI533843_PI533843	-89149.35562400016	7406	10%	-5.375	Chr10	miss50
PI533845_PI533845	-89047.42770550022	7466	10%	-5.375	Chr10	miss50
PI533852_PI533852	-73947.15440839996	6416	10%	-5.375	Chr10	miss50
PI533855_PI533855	-85017.56672470007	10640	10%	-5.375	Chr10	miss50
PI533856_PI533856	-72842.70030149992	6033	10%	-5.375	Chr10	miss50
PI533863_PI533863	-81680.36189649993	10890	10%	-5.375	Chr10	miss50
PI533866_PI533866	-72514.74346820007	5871	10%	-5.375	Chr10	miss50
PI533869_PI533869	-85141.29300320025	7097	10%	-5.375	Chr10	miss50
PI533871_PI533871	-78240.46941950008	6349	10%	-5.375	Chr10	miss50
PI533876_PI533876	-62000.18307580007	8208	10%	-5.375	Chr10	miss50
PI533877_PI533877	-76476.38043880003	6582	10%	-5.375	Chr10	miss50
PI533878_PI533878	-70857.03044180006	6058	10%	-5.375	Chr10	miss50
PI533882_PI533882	-74563.44079930005	6067	10%	-5.375	Chr10	miss50
PI533901_PI533901	-78927.53794600004	6588	10%	-5.375	Chr10	miss50
PI533902_PI533902	-70351.76263949988	9600	10%	-5.375	Chr10	miss50
PI533903_PI533903	-31746.1277487	2691	10%	-5.375	Chr10	miss50
PI533910_PI533910	-77852.78824850012	6485	10%	-5.375	Chr10	miss50
PI533911_PI533911	-73904.09106740003	6118	10%	-5.375	Chr10	miss50
PI533912_PI533912	-77363.40620860008	6454	10%	-5.375	Chr10	miss50
PI533913_PI533913	-74953.40104660002	6166	10%	-5.375	Chr10	miss50
PI533915_PI533915	-74267.52635980007	6053	10%	-5.375	Chr10	miss50
PI533919_PI533919	-52053.93551269995	4484	10%	-5.375	Chr10	miss50
PI533921_PI533921	-76853.65936130012	6330	10%	-5.375	Chr10	miss50
PI533924_PI533924	-50584.57840240001	4188	10%	-5.375	Chr10	miss50
PI533927_PI533927	-85869.12046410026	7143	10%	-5.375	Chr10	miss50
PI533936_PI533936	-80184.80301410008	6568	10%	-5.375	Chr10	miss50
PI533937_PI533937	-79695.01210790007	6584	10%	-5.375	Chr10	miss50
PI533938_PI533938	-74803.56672960009	6262	10%	-5.375	Chr10	miss50
PI533939_PI533939	-77848.02301650016	6281	10%	-5.375	Chr10	miss50
PI533940_PI533940	-89199.80148260017	7315	10%	-5.375	Chr10	miss50
PI533943_PI533943	-73767.32146199999	6072	10%	-5.375	Chr10	miss50
PI533948_PI533948	-79696.54787690005	6483	10%	-5.375	Chr10	miss50
PI533949_PI533949	-84170.25636029999	6835	10%	-5.375	Chr10	miss50
PI533954_PI533954	-85608.47903600024	7117	10%	-5.375	Chr10	miss50
PI533955_PI533955	-88606.75394140027	7263	10%	-5.375	Chr10	miss50
PI533956_PI533956	-74268.85710940005	6018	10%	-5.375	Chr10	miss50
PI533957_PI533957	-69360.85484649992	5714	10%	-5.375	Chr10	miss50
PI533961_PI533961	-82960.16910140002	6816	10%	-5.375	Chr10	miss50
PI533962_PI533962	-77446.33384290009	6451	10%	-5.375	Chr10	miss50
PI533964_PI533964	-77522.86197760006	6298	10%	-5.375	Chr10	miss50
PI533965_PI533965	-77237.98526950004	6333	10%	-5.375	Chr10	miss50
PI533967_PI533967	-77766.95781150002	6566	10%	-5.375	Chr10	miss50
PI533970_PI533970	-78902.77201519998	6496	10%	-5.375	Chr10	miss50
PI533972_PI533972	-77899.1046555	6381	10%	-5.375	Chr10	miss50
PI533976_PI533976	-76392.68436629992	6352	10%	-5.375	Chr10	miss50
PI533979_PI533979	-79901.35173710005	6541	10%	-5.375	Chr10	miss50
PI533980_PI533980	-78857.13815020013	6424	10%	-5.375	Chr10	miss50
PI533985_PI533985	-81293.77091490001	6656	10%	-5.375	Chr10	miss50
PI533986_PI533986	-78919.71561349997	6448	10%	-5.375	Chr10	miss50
PI533987_PI533987	-74376.01579490001	6026	10%	-5.375	Chr10	miss50
PI533989_PI533989	-80132.93863799999	6762	10%	-5.375	Chr10	miss50
PI533991_PI533991	-77602.13691910006	6394	10%	-5.375	Chr10	miss50
PI533996_PI533996	-77789.75769460021	6339	10%	-5.375	Chr10	miss50
PI533997_PI533997	-47061.50649880001	4046	10%	-5.375	Chr10	miss50
PI534009_PI534009	-79981.30553070006	6553	10%	-5.375	Chr10	miss50
PI534021_PI534021	-73272.6324911	6064	10%	-5.375	Chr10	miss50
PI534028_PI534028	-79386.05391050011	6693	10%	-5.375	Chr10	miss50
PI534037_PI534037	-67125.82808450014	5565	10%	-5.375	Chr10	miss50
PI534046_PI534046	-77109.85129129999	6304	10%	-5.375	Chr10	miss50
PI534047_PI534047	-73129.67540980001	6031	10%	-5.375	Chr10	miss50
PI534053_PI534053	-76255.38293600013	6213	10%	-5.375	Chr10	miss50
PI534054_PI534054	-86597.67337090023	7149	10%	-5.375	Chr10	miss50
PI534063_PI534063	-77219.34270500002	6266	10%	-5.375	Chr10	miss50
PI534070_PI534070	-74543.73470219997	6054	10%	-5.375	Chr10	miss50
PI534075_PI534075	-78350.57575150007	6453	10%	-5.375	Chr10	miss50
PI534079_PI534079	-77092.14354520009	6416	10%	-5.375	Chr10	miss50
PI534088_PI534088	-74181.16513400005	6026	10%	-5.375	Chr10	miss50
PI534092_PI534092	-72342.83003330014	6000	10%	-5.375	Chr10	miss50
PI534096_PI534096	-14474.893438099996	1257	10%	-5.375	Chr10	miss50
PI534097_PI534097	-86328.41232920028	7181	10%	-5.375	Chr10	miss50
PI534099_PI534099	-82722.68014059997	6998	10%	-5.375	Chr10	miss50
PI534101_PI534101	-71627.12115030008	6170	10%	-5.375	Chr10	miss50
PI534105_PI534105	-84611.7773201	6876	10%	-5.375	Chr10	miss50
PI534108_PI534108	-77255.78287790004	6452	10%	-5.375	Chr10	miss50
PI534112_PI534112	-79641.54872500002	10084	10%	-5.375	Chr10	miss50
PI534114_PI534114	-78317.84268880007	6410	10%	-5.375	Chr10	miss50
PI534115_PI534115	-75996.4348142	6127	10%	-5.375	Chr10	miss50
PI534116_PI534116	-76681.08192790007	6414	10%	-5.375	Chr10	miss50
PI534117_PI534117	-47245.48666930004	3883	10%	-5.375	Chr10	miss50
PI534123_PI534123	-50398.229341300015	4164	10%	-5.375	Chr10	miss50
PI534124_PI534124	-50348.63028030002	4194	10%	-5.375	Chr10	miss50
PI534127_PI534127	-79258.96004400005	6591	10%	-5.375	Chr10	miss50
PI534128_PI534128	-77832.0129619001	6580	10%	-5.375	Chr10	miss50
PI534132_PI534132	-75491.37356710013	9679	10%	-5.375	Chr10	miss50
PI534133_PI534133	-70110.37721420004	5855	10%	-5.375	Chr10	miss50
PI534135_PI534135	-54066.71231240005	4429	10%	-5.375	Chr10	miss50
PI534137_PI534137	-77766.04384640009	6419	10%	-5.375	Chr10	miss50
PI534138_PI534138	-71660.56023890016	5876	10%	-5.375	Chr10	miss50
PI534139_PI534139	-79116.06591830017	6429	10%	-5.375	Chr10	miss50
PI534144_PI534144	-71732.89282150003	5905	10%	-5.375	Chr10	miss50
PI534145_PI534145	-75453.09432940006	6113	10%	-5.375	Chr10	miss50
PI534148_PI534148	-50078.90385259998	4146	10%	-5.375	Chr10	miss50
PI534155_PI534155	-51119.45174959996	4338	10%	-5.375	Chr10	miss50
PI534157_PI534157	-75605.36886780005	6624	10%	-5.375	Chr10	miss50
PI534163_PI534163	-77659.85975820007	6571	10%	-5.375	Chr10	miss50
PI534167_PI534167	-76297.03671030018	6781	10%	-5.375	Chr10	miss50
PI540816_PI540816	-75078.2811010001	6049	10%	-5.375	Chr10	miss50
PI542406_PI542406	-79920.13115320001	6640	10%	-5.375	Chr10	miss50
PI542718_PI542718	-76570.12194520004	6216	10%	-5.375	Chr10	miss50
PI548797_PI548797	-80669.05386630005	6693	10%	-5.375	Chr10	miss50
PI552856_PI552856	-78619.0321269001	6396	10%	-5.375	Chr10	miss50
PI552861_PI552861	-79914.5933068001	6660	10%	-5.375	Chr10	miss50
PI561071_PI561071	-77441.07061119998	6279	10%	-5.375	Chr10	miss50
PI561072_PI561072	-78854.09194550003	6411	10%	-5.375	Chr10	miss50
PI561073_PI561073	-78417.3683808	6611	10%	-5.375	Chr10	miss50
PI561472_PI561472	-78456.63354840002	6860	10%	-5.375	Chr10	miss50
PI562730_PI562730	-49091.716944599975	4055	10%	-5.375	Chr10	miss50
PI564163_PI564163	-74115.10843120009	6080	10%	-5.375	Chr10	miss50
PI564164_PI564164	-76615.35045260002	6659	10%	-5.375	Chr10	miss50
PI564165_PI564165	-76757.74499760006	6215	10%	-5.375	Chr10	miss50
PI565121_PI565121	-74418.14746830011	5977	10%	-5.375	Chr10	miss50
PI566819_PI566819	-75539.60272120008	6121	10%	-5.375	Chr10	miss50
PI576130_PI576130	-74127.96619640013	5971	10%	-5.375	Chr10	miss50
PI576332_PI576332	-79583.34597460002	6545	10%	-5.375	Chr10	miss50
PI576333_PI576333	-79803.27255330012	6529	10%	-5.375	Chr10	miss50
PI576337_PI576337	-75120.88906599999	6338	10%	-5.375	Chr10	miss50
PI576339_PI576339	-87174.44577110019	7147	10%	-5.375	Chr10	miss50
PI576340_PI576340	-79581.06465040005	6504	10%	-5.375	Chr10	miss50
PI576345_PI576345	-66187.25223229997	5369	10%	-5.375	Chr10	miss50
PI576347_PI576347	-77099.88270959999	6387	10%	-5.375	Chr10	miss50
PI576348_PI576348	-16242.6930711	1439	10%	-5.375	Chr10	miss50
PI576349_PI576349	-20817.4887161	1777	10%	-5.375	Chr10	miss50
PI576350_PI576350	-81175.26357860006	6779	10%	-5.375	Chr10	miss50
PI576352_PI576352	-86350.2912991002	7121	10%	-5.375	Chr10	miss50
PI576359_PI576359	-79059.44687190004	6466	10%	-5.375	Chr10	miss50
PI576364_PI576364	-77933.47426320007	6366	10%	-5.375	Chr10	miss50
PI576366_PI576366	-71594.96769309994	5871	10%	-5.375	Chr10	miss50
PI576373_PI576373	-79811.7543613001	6488	10%	-5.375	Chr10	miss50
PI576375_PI576375	-78190.77266090007	6461	10%	-5.375	Chr10	miss50
PI576376_PI576376	-60753.9067419001	7306	10%	-5.375	Chr10	miss50
PI576380_PI576380	-76067.16448900005	6121	10%	-5.375	Chr10	miss50
PI576381_PI576381	-79396.0899338001	6608	10%	-5.375	Chr10	miss50
PI576385_PI576385	-79478.5708251	6491	10%	-5.375	Chr10	miss50
PI576386_PI576386	-80246.16592899998	6532	10%	-5.375	Chr10	miss50
PI576387_PI576387	-77342.75950289996	6309	10%	-5.375	Chr10	miss50
PI576390_PI576390	-78030.63964030007	6359	10%	-5.375	Chr10	miss50
PI576391_PI576391	-75605.33263080001	6219	10%	-5.375	Chr10	miss50
PI576393_PI576393	-73958.63504400001	6304	10%	-5.375	Chr10	miss50
PI576394_PI576394	-78440.83461920006	6454	10%	-5.375	Chr10	miss50
PI576396_PI576396	-80631.29422370002	6555	10%	-5.375	Chr10	miss50
PI576399_PI576399	-51381.76888410002	4228	10%	-5.375	Chr10	miss50
PI576401_PI576401	-73426.38774539994	6031	10%	-5.375	Chr10	miss50
PI576418_PI576418	-73601.76620500005	5960	10%	-5.375	Chr10	miss50
PI576422_PI576422	-79756.26942370003	6499	10%	-5.375	Chr10	miss50
PI576425_PI576425	-62170.949037900005	7814	10%	-5.375	Chr10	miss50
PI576426_PI576426	-78646.56316280006	6581	10%	-5.375	Chr10	miss50
PI576428_PI576428	-75840.48688010007	6108	10%	-5.375	Chr10	miss50
PI576434_PI576434	-45097.223534400044	3733	10%	-5.375	Chr10	miss50
PI576435_PI576435	-84002.6607714	6847	10%	-5.375	Chr10	miss50
PI576437_PI576437	-78198.63712049997	6384	10%	-5.375	Chr10	miss50
PI585291_PI585291	-79530.33316170007	8472	10%	-5.375	Chr10	miss50
PI585295_PI585295	-75289.3823997	6098	10%	-5.375	Chr10	miss50
PI595699_PI595699	-72535.4614633999	5916	10%	-5.375	Chr10	miss50
PI595702_PI595702	-86578.63309600018	7133	10%	-5.375	Chr10	miss50
PI595714_PI595714	-83761.03122619995	6851	10%	-5.375	Chr10	miss50
PI595718_PI595718	-79153.170024	6553	10%	-5.375	Chr10	miss50
PI595720_PI595720	-51931.26280969999	4312	10%	-5.375	Chr10	miss50
PI595739_PI595739	-78287.04917019996	6396	10%	-5.375	Chr10	miss50
PI595740_PI595740	-87133.59197760004	11966	10%	-5.375	Chr10	miss50
PI595741_PI595741	-83902.88705450016	6896	10%	-5.375	Chr10	miss50
PI595743_PI595743	-77241.44931360015	6729	10%	-5.375	Chr10	miss50
PI595744_PI595744	-76130.50683240007	6180	10%	-5.375	Chr10	miss50
PI595745_PI595745	-41530.15309399993	3437	10%	-5.375	Chr10	miss50
PI597945_PI597945	-75417.68376770003	6183	10%	-5.375	Chr10	miss50
PI597946_PI597946	-40432.17439539992	3397	10%	-5.375	Chr10	miss50
PI597949_PI597949	-88234.6166707002	7299	10%	-5.375	Chr10	miss50
PI597950_PI597950	-86443.38992600022	7169	10%	-5.375	Chr10	miss50
PI597951_PI597951	-76516.82903070001	6210	10%	-5.375	Chr10	miss50
PI597952_PI597952	-79282.62291139993	11841	10%	-5.375	Chr10	miss50
PI597957_PI597957	-79031.1875192	10112	10%	-5.375	Chr10	miss50
PI597958_PI597958	-76361.39307570012	6203	10%	-5.375	Chr10	miss50
PI597960_PI597960	-74135.51900389996	6022	10%	-5.375	Chr10	miss50
PI597961_PI597961	-78748.5965210001	6490	10%	-5.375	Chr10	miss50
PI597964_PI597964	-78072.86216840004	6381	10%	-5.375	Chr10	miss50
PI597965_PI597965	-83036.70365090005	6781	10%	-5.375	Chr10	miss50
PI597966_PI597966	-83448.74121170002	6844	10%	-5.375	Chr10	miss50
PI597967_PI597967	-74446.00391530011	5991	10%	-5.375	Chr10	miss50
PI597968_PI597968	-77433.35845470008	6416	10%	-5.375	Chr10	miss50
PI597971_PI597971	-70216.02552500012	5724	10%	-5.375	Chr10	miss50
PI597972_PI597972	-73877.8297107001	6076	10%	-5.375	Chr10	miss50
PI597973_PI597973	-72458.06375990009	5912	10%	-5.375	Chr10	miss50
PI597976_PI597976	-76001.72216839998	6187	10%	-5.375	Chr10	miss50
PI597980_PI597980	-77672.70018040008	6323	10%	-5.375	Chr10	miss50
PI597982_PI597982	-79650.42206939998	6604	10%	-5.375	Chr10	miss50
PI598069_PI598069	-76955.70995350005	6281	10%	-5.375	Chr10	miss50
PI598070_PI598070	-59278.55293570001	7316	10%	-5.375	Chr10	miss50
PI601816_PI601816	-74710.3302652001	6011	10%	-5.375	Chr10	miss50
PI607931_PI607931	-78304.55357060001	6416	10%	-5.375	Chr10	miss50
PI609456_PI609456	-14150.09229059999	1245	10%	-5.375	Chr10	miss50
PI613536_PI613536	-75765.06968930011	6168	10%	-5.375	Chr10	miss50
PI629034_PI629034	-77232.4172143	6295	10%	-5.375	Chr10	miss50
PI629040_PI629040	-76997.7580492	6283	10%	-5.375	Chr10	miss50
PI629059_PI629059	-79439.00209560007	6441	10%	-5.375	Chr10	miss50
PI641824_PI641824	-72969.52326720001	6804	10%	-5.375	Chr10	miss50
PI641836_PI641836	-77225.88924330001	6312	10%	-5.375	Chr10	miss50
PI641849_PI641849	-85475.93662300028	7157	10%	-5.375	Chr10	miss50
PI641874_PI641874	-78807.470297	6506	10%	-5.375	Chr10	miss50
PI642791_PI642791	-76505.1409340001	6153	10%	-5.375	Chr10	miss50
PI642793_PI642793	-80130.86257200006	6532	10%	-5.375	Chr10	miss50
PI642992_PI642992	-82807.74322350005	6835	10%	-5.375	Chr10	miss50
PI642998_PI642998	-54132.8207829	4434	10%	-5.375	Chr10	miss50
PI651492_PI651492	-84093.61429380027	6993	10%	-5.375	Chr10	miss50
PI651496_PI651496	-77729.48771310001	6374	10%	-5.375	Chr10	miss50
PI653616_PI653616	-76819.17503470002	6472	10%	-5.375	Chr10	miss50
PI653617_PI653617	-78243.8618033	6458	10%	-5.375	Chr10	miss50
PI655970_PI655970	-78978.65822000001	6434	10%	-5.375	Chr10	miss50
PI655971_PI655971	-77124.42019570009	6259	10%	-5.375	Chr10	miss50
PI655972_PI655972	-88145.44961020016	7246	10%	-5.375	Chr10	miss50
PI655973_PI655973	-76118.12408390015	6217	10%	-5.375	Chr10	miss50
PI655974_PI655974	-77897.60334920006	6732	10%	-5.375	Chr10	miss50
PI655975_PI655975	-81083.27724240009	6611	10%	-5.375	Chr10	miss50
PI655976_PI655976	-87650.78683350017	7201	10%	-5.375	Chr10	miss50
PI655977_PI655977	-75330.02460300011	6060	10%	-5.375	Chr10	miss50
PI655978_PI655978	-74986.35373040002	6088	10%	-5.375	Chr10	miss50
PI655979_PI655979	-77067.04742050002	6244	10%	-5.375	Chr10	miss50
PI655980_PI655980	-74773.22698620007	6041	10%	-5.375	Chr10	miss50
PI655981_PI655981	-76710.96307460008	6239	10%	-5.375	Chr10	miss50
PI655982_PI655982	-78601.72206460005	6392	10%	-5.375	Chr10	miss50
PI655983_PI655983	-77790.99196250005	6323	10%	-5.375	Chr10	miss50
PI655984_PI655984	-78850.15864960005	6666	10%	-5.375	Chr10	miss50
PI655985_PI655985	-79301.53253060006	6500	10%	-5.375	Chr10	miss50
PI655986_PI655986	-77960.23665379996	6295	10%	-5.375	Chr10	miss50
PI655987_PI655987	-79277.0433563001	6453	10%	-5.375	Chr10	miss50
PI655988_PI655988	-80959.12020230008	6664	10%	-5.375	Chr10	miss50
PI655989_PI655989	-77571.8416959	6420	10%	-5.375	Chr10	miss50
PI655990_PI655990	-77435.94167619999	6294	10%	-5.375	Chr10	miss50
PI655991_PI655991	-79981.21784690014	10261	10%	-5.375	Chr10	miss50
PI655992_PI655992	-80415.70170830004	9953	10%	-5.375	Chr10	miss50
PI655993_PI655993	-79812.07417910013	7034	10%	-5.375	Chr10	miss50
PI655994_PI655994	-76249.0346875	6303	10%	-5.375	Chr10	miss50
PI655995_PI655995	-55056.42625580005	4508	10%	-5.375	Chr10	miss50
PI655996_PI655996	-74840.30068869998	6115	10%	-5.375	Chr10	miss50
PI655997_PI655997	-77598.69822540009	6336	10%	-5.375	Chr10	miss50
PI655998_PI655998	-78350.5163795	6476	10%	-5.375	Chr10	miss50
PI655999_PI655999	-82824.91659180015	7092	10%	-5.375	Chr10	miss50
PI656000_PI656000	-75274.30535700003	6035	10%	-5.375	Chr10	miss50
PI656001_PI656001	-74757.56863520005	6075	10%	-5.375	Chr10	miss50
PI656002_PI656002	-79233.18002100008	6488	10%	-5.375	Chr10	miss50
PI656003_PI656003	-89066.5415939002	7345	10%	-5.375	Chr10	miss50
PI656004_PI656004	-75066.23959310004	6101	10%	-5.375	Chr10	miss50
PI656005_PI656005	-77814.82982720014	6382	10%	-5.375	Chr10	miss50
PI656006_PI656006	-78667.78395960013	6487	10%	-5.375	Chr10	miss50
PI656007_PI656007	-78852.2751695001	7057	10%	-5.375	Chr10	miss50
PI656008_PI656008	-74644.23493230015	6028	10%	-5.375	Chr10	miss50
PI656009_PI656009	-78467.31675480003	6718	10%	-5.375	Chr10	miss50
PI656010_PI656010	-74547.20883590005	6274	10%	-5.375	Chr10	miss50
PI656011_PI656011	-78524.3876026001	6804	10%	-5.375	Chr10	miss50
PI656012_PI656012	-71966.61590160002	5948	10%	-5.375	Chr10	miss50
PI656013_PI656013	-77130.47591860003	8163	10%	-5.375	Chr10	miss50
PI656014_PI656014	-64164.281990700045	6912	10%	-5.375	Chr10	miss50
PI656015_PI656015	-76281.08544610013	6212	10%	-5.375	Chr10	miss50
PI656016_PI656016	-75067.36120440008	6028	10%	-5.375	Chr10	miss50
PI656017_PI656017	-78092.3639774	6346	10%	-5.375	Chr10	miss50
PI656018_PI656018	-81126.32277640008	6615	10%	-5.375	Chr10	miss50
PI656019_PI656019	-76370.04466849998	6233	10%	-5.375	Chr10	miss50
PI656020_PI656020	-79075.60921110005	6734	10%	-5.375	Chr10	miss50
PI656021_PI656021	-72160.87771290002	6206	10%	-5.375	Chr10	miss50
PI656022_PI656022	-77017.4404505001	6920	10%	-5.375	Chr10	miss50
PI656023_PI656023	-86997.52444530015	7094	10%	-5.375	Chr10	miss50
PI656024_PI656024	-74290.9132138001	6153	10%	-5.375	Chr10	miss50
PI656025_PI656025	-75752.12341200004	6338	10%	-5.375	Chr10	miss50
PI656026_PI656026	-75864.91595330002	6095	10%	-5.375	Chr10	miss50
PI656027_PI656027	-83051.14376899996	6952	10%	-5.375	Chr10	miss50
